Time	Ax	Ay	Az	Asum	gx	gy	gz
30	0.11	-0.98	0.05	0.99	-99.04	-53.24	-134.03	
31	0.11	-0.95	0.14	0.96	-100.35	-62.86	-127.46	
32	0.17	-0.95	0.12	0.97	-101.12	-63.53	-127.30	
33	0.19	-0.93	0.12	0.96	-101.67	-64.52	-126.80	
34	0.13	-0.97	0.14	0.99	-101.67	-64.54	-127.02	
35	0.18	-0.93	0.10	0.95	-101.48	-63.26	-128.10	
36	0.18	-0.96	0.16	0.99	-100.83	-61.70	-129.52	
37	0.06	-0.99	0.18	1.01	-99.71	-57.32	-133.42	
38	0.01	-1.20	0.09	1.20	-98.16	-51.41	-138.19	
39	-0.02	-1.07	-0.09	1.07	-97.43	-41.60	-146.06	
40	0.08	-0.83	-0.04	0.83	-95.91	-39.98	-145.41	
41	-0.04	-1.12	-0.05	1.12	-95.37	-25.46	-157.11	
42	0.02	-1.15	0.00	1.15	-95.19	-9.95	-170.96	
43	-0.08	-0.90	0.07	0.91	-94.27	7.46	171.76	
44	-0.13	-0.98	0.01	0.99	-95.18	26.77	152.23	
45	-0.16	-0.96	0.06	0.97	-96.34	40.61	138.38	
46	-0.13	-0.96	0.06	0.97	-97.49	48.42	130.69	
47	-0.14	-0.95	0.09	0.96	-98.44	52.18	126.94	
48	-0.13	-0.99	0.09	1.00	-99.05	52.66	126.29	
49	-0.14	-0.92	0.11	0.94	-99.19	53.32	125.39	
50	-0.17	-0.93	0.11	0.96	-99.11	53.14	125.12	
51	-0.10	-0.96	0.08	0.97	-98.83	49.32	128.61	
52	-0.05	-1.10	0.07	1.11	-98.51	41.27	135.77	
53	-0.09	-0.99	0.18	1.01	-97.30	39.07	136.18	
54	-0.21	-0.94	0.22	0.99	-96.22	35.46	137.56	
55	-0.24	-0.94	0.12	0.98	-95.29	33.12	138.07	
56	-0.12	-1.07	0.11	1.08	-94.69	27.57	142.49	
57	0.02	-1.13	-0.09	1.13	-95.19	17.44	151.90	
58	-0.05	-0.85	-0.01	0.86	-94.97	12.91	156.02	
59	-0.01	-1.09	-0.07	1.09	-95.99	-2.20	170.08	
60	0.15	-1.02	-0.10	1.03	-97.20	-19.22	-174.45	
61	0.17	-0.94	-0.02	0.96	-98.24	-34.57	-160.69	
62	0.13	-0.99	0.03	1.00	-99.47	-45.21	-151.76	
63	0.02	-1.00	0.00	1.00	-100.73	-47.08	-151.09	
64	0.11	-1.01	0.00	1.01	-102.44	-46.70	-152.12	
65	0.18	-0.95	0.03	0.97	-103.60	-49.57	-149.84	
66	0.19	-0.94	0.06	0.96	-104.45	-52.12	-147.64	
67	0.13	-0.97	0.09	0.98	-104.90	-52.70	-147.39	
68	0.14	-0.91	0.11	0.93	-104.69	-52.91	-147.12	
69	0.11	-0.99	0.11	1.00	-104.07	-49.70	-149.82	
70	0.12	-0.93	0.08	0.94	-102.27	-45.63	-153.11	
71	-0.06	-1.42	-0.11	1.42	-100.14	-36.39	-161.61	
72	-0.17	-1.05	-0.22	1.09	-100.21	-25.42	-170.42	
73	0.14	-0.68	-0.03	0.69	-98.15	-19.40	-173.46	
74	0.02	-1.20	-0.23	1.22	-99.98	-7.98	177.99	
75	-0.01	-0.94	-0.06	0.95	-100.13	-0.87	172.19	
76	-0.04	-1.05	-0.05	1.06	-100.00	4.73	166.45	
77	-0.18	-0.92	-0.04	0.94	-100.23	12.03	158.86	
78	-0.17	-0.96	-0.00	0.97	-100.64	18.07	153.12	
79	-0.11	-0.98	-0.01	0.99	-101.44	19.66	151.79	
80	-0.09	-0.97	-0.00	0.97	-101.82	18.69	152.78	
81	-0.15	-1.00	0.02	1.01	-101.66	17.12	154.19	
82	-0.13	-1.03	-0.04	1.04	-101.31	14.32	156.79	
83	0.05	-0.92	0.04	0.92	-100.55	11.33	159.84	
84	-0.11	-1.14	-0.14	1.15	-99.99	6.67	163.53	
85	-0.05	-0.89	-0.13	0.90	-99.90	3.66	165.71	
86	0.05	-1.04	-0.14	1.05	-100.02	-4.74	173.15	
87	0.14	-1.00	-0.07	1.01	-99.97	-16.72	-176.36	
88	0.11	-0.96	0.04	0.97	-99.77	-27.72	-167.42	
89	0.02	-1.06	0.06	1.06	-99.55	-34.35	-162.36	
90	0.04	-0.98	-0.01	0.98	-100.10	-37.31	-159.99	
91	0.10	-0.95	0.08	0.95	-100.63	-41.94	-155.65	
92	0.17	-0.95	0.11	0.97	-101.11	-47.50	-150.17	
93	0.11	-0.93	0.12	0.94	-101.41	-50.57	-147.24	
94	0.11	-0.90	0.15	0.92	-101.09	-51.84	-145.81	
95	0.20	-1.08	0.05	1.10	-100.54	-50.18	-147.45	
96	-0.14	-1.02	0.17	1.04	-99.68	-48.76	-148.96	
97	0.03	-1.14	-0.20	1.16	-97.52	-43.46	-152.40	
98	0.12	-0.80	-0.15	0.83	-98.52	-41.14	-153.41	
99	0.08	-1.25	-0.01	1.25	-98.07	-36.21	-158.07	
100	-0.03	-0.92	-0.01	0.92	-97.63	-34.58	-159.92	
101	-0.10	-1.01	0.00	1.02	-96.84	-29.41	-166.11	
102	-0.18	-1.08	-0.01	1.09	-96.36	-18.46	-177.64	
103	-0.02	-1.01	0.01	1.01	-96.34	-14.15	177.77	
104	-0.01	-0.93	0.03	0.93	-96.41	-15.69	178.42	
105	0.02	-0.81	-0.04	0.81	-96.80	-20.27	-178.67	
106	-0.06	-0.81	-0.02	0.81	-97.27	-23.00	-178.45	
107	-0.15	-1.27	-0.07	1.28	-96.54	-24.99	-178.91	
108	0.08	-1.17	-0.06	1.17	-97.32	-22.83	176.07	
109	0.01	-0.60	0.20	0.63	-96.65	-34.09	-173.66	
110	0.02	-1.08	0.05	1.08	-96.95	-38.51	-170.23	
111	0.29	-0.98	0.01	1.02	-98.33	-44.34	-165.23	
112	0.03	-0.83	0.07	0.83	-98.63	-50.14	-161.31	
113	0.22	-0.80	0.05	0.83	-99.55	-53.38	-160.17	
114	-0.19	-0.84	-0.08	0.87	-99.39	-48.87	-167.32	
115	-0.12	-0.74	0.07	0.75	-99.64	-45.93	-172.36	
116	0.16	-0.78	0.04	0.79	-99.89	-49.71	-171.05	
117	-0.11	-0.67	-0.01	0.68	-99.31	-52.11	-171.94	
118	-0.09	-0.79	0.07	0.80	-98.62	-54.41	-173.71	
119	-0.20	-0.52	0.07	0.56	-97.41	-56.55	-176.92	
120	-0.15	-0.58	-0.02	0.59	-97.51	-46.47	165.73	
121	0.06	-0.21	-0.43	0.48	-101.82	-29.09	140.25	
122	-0.53	-0.66	-0.35	0.92	-106.71	-18.67	123.33	
123	0.44	-0.58	-0.08	0.73	-114.18	-21.46	121.01	
124	-1.20	-1.26	-1.06	2.04	-123.15	-27.87	124.76	
125	-0.26	-0.19	-1.23	1.27	-134.78	-29.80	120.81	
126	0.47	-1.21	-0.63	1.44	-140.50	-40.92	126.57	
127	1.45	-1.21	0.07	1.89	-145.30	-66.30	138.61	
128	-1.17	-1.81	-0.93	2.34	-160.78	-86.75	149.38	
129	0.77	-0.16	-1.26	1.49	-165.18	-84.41	152.90	
130	0.95	0.25	0.63	1.17	-4.54	-87.89	154.55	
131	2.08	0.27	-0.19	2.10	8.04	-77.37	162.61	
132	3.19	0.94	0.23	3.33	20.67	-70.63	163.97	
133	-0.41	0.67	0.36	0.87	18.98	-77.45	172.15	
134	0.26	-0.11	0.63	0.69	15.87	-69.49	170.02	
135	0.94	0.56	0.53	1.21	17.19	-65.21	173.71	
136	0.83	0.43	0.71	1.17	18.79	-59.18	174.24	
137	0.62	-0.18	0.48	0.81	16.68	-58.20	173.44	
138	0.88	0.35	0.47	1.06	16.89	-58.99	177.02	
139	0.86	0.10	0.70	1.12	13.81	-56.86	175.77	
140	0.99	-0.02	0.41	1.07	8.09	-53.99	173.39	
141	0.79	-0.24	0.57	1.01	0.97	-49.95	170.39	
142	0.51	-0.48	0.41	0.82	-1.70	-47.84	167.84	
143	0.85	0.02	0.90	1.24	0.26	-45.69	171.49	
144	0.77	-0.20	0.58	0.98	0.35	-46.63	171.64	
145	0.62	-0.10	0.58	0.86	-0.20	-48.19	170.99	
146	0.67	-0.01	0.69	0.97	-0.01	-46.17	170.41	
147	0.62	-0.24	0.69	0.96	-1.55	-43.62	169.31	
148	0.70	-0.08	0.64	0.95	-1.36	-42.54	169.71	
149	0.61	-0.20	0.73	0.97	-3.45	-39.14	168.86	
150	0.59	-0.18	0.74	0.96	-4.10	-37.35	168.77	
151	0.54	-0.20	0.78	0.97	-4.56	-35.90	168.84	
152	0.48	-0.18	0.78	0.93	-4.50	-35.06	169.02	
153	0.48	-0.16	0.82	0.96	-4.60	-34.41	169.09	
154	0.51	-0.13	0.79	0.95	-4.53	-34.33	169.11	
155	0.54	-0.15	0.78	0.96	-4.75	-34.34	168.96	
156	0.54	-0.17	0.78	0.97	-5.30	-34.34	168.77	
157	0.55	-0.17	0.75	0.95	-5.85	-34.45	168.61	
158	0.55	-0.20	0.76	0.95	-6.55	-34.48	168.36	
159	0.55	-0.19	0.76	0.95	-7.08	-34.67	168.12	
160	0.54	-0.21	0.77	0.96	-7.60	-34.83	167.87	
161	0.56	-0.20	0.73	0.94	-7.89	-35.13	167.68	
162	0.55	-0.20	0.77	0.97	-8.22	-35.05	167.51	
163	0.55	-0.19	0.75	0.95	-8.47	-34.97	167.43	
164	0.52	-0.20	0.76	0.95	-8.90	-34.73	167.28	
165	0.52	-0.24	0.76	0.95	-8.71	-34.31	167.52	
166	0.52	-0.21	0.77	0.95	-8.80	-34.30	167.46	
167	0.53	-0.20	0.77	0.96	-9.03	-34.35	167.35	
168	0.54	-0.21	0.76	0.95	-9.07	-34.54	167.25	
169	0.54	-0.20	0.77	0.96	-9.20	-34.68	167.16	
170	0.54	-0.21	0.77	0.96	-9.44	-34.82	167.05	
171	0.55	-0.20	0.74	0.94	-9.44	-34.93	166.99	
172	0.54	-0.21	0.76	0.96	-9.63	-34.96	166.89	
173	0.54	-0.22	0.75	0.96	-9.90	-35.00	166.76	
174	0.54	-0.22	0.76	0.95	-10.13	-35.06	166.66	
175	0.54	-0.22	0.75	0.95	-10.13	-35.09	166.64	
176	0.53	-0.22	0.77	0.96	-10.36	-35.04	166.56	
177	0.55	-0.22	0.75	0.96	-10.68	-34.98	166.45	
178	0.56	-0.23	0.76	0.97	-10.92	-35.00	166.29	
179	0.54	-0.24	0.74	0.95	-10.81	-35.08	166.39	
180	0.54	-0.24	0.76	0.96	-10.59	-35.11	166.50	
181	0.53	-0.19	0.76	0.95	-10.16	-35.22	166.64	
182	0.54	-0.20	0.78	0.97	-10.07	-35.39	166.53	
183	0.53	-0.23	0.78	0.98	-10.14	-35.56	166.36	
184	0.54	-0.20	0.78	0.97	-9.74	-35.91	166.38	
185	0.56	-0.20	0.75	0.96	-9.53	-36.25	166.29	
186	0.59	-0.20	0.74	0.97	-9.22	-36.73	166.25	
187	0.62	-0.19	0.71	0.96	-8.95	-37.26	166.33	
188	0.68	0.35	0.69	1.03	-6.58	-39.42	164.83	
189	0.65	-0.37	0.51	0.90	-6.72	-47.28	158.65	
190	0.88	0.08	0.92	1.27	1.35	-51.41	164.00	
191	0.52	-0.70	0.85	1.22	8.72	-50.77	169.25	
192	0.72	-0.08	0.66	0.98	10.95	-51.49	176.37	
193	0.65	0.23	0.60	0.92	5.79	-47.69	-179.84	
194	0.50	-0.26	0.45	0.72	-4.92	-40.10	174.89	
195	0.59	-0.12	0.80	1.00	-5.28	-39.86	173.40	
196	0.73	0.02	0.68	1.00	-4.62	-38.22	172.76	
197	0.51	-0.05	0.82	0.97	-3.77	-36.83	174.76	
198	0.53	-0.00	0.74	0.91	-2.43	-36.27	176.86	
199	0.68	-0.07	0.76	1.02	-3.18	-35.86	175.17	
200	0.52	-0.13	0.84	1.00	-3.18	-34.70	172.96	
201	0.45	-0.07	0.82	0.93	-3.54	-34.54	172.36	
202	0.58	0.12	0.79	0.99	-3.17	-33.63	173.10	
203	0.41	-0.15	0.80	0.91	-4.16	-31.20	172.27	
204	0.41	-0.16	0.86	0.97	-4.98	-31.82	172.44	
205	0.54	-0.02	0.78	0.95	-6.92	-35.71	173.68	
206	0.85	-0.06	1.08	1.38	-13.76	-36.77	168.63	
207	0.77	-0.59	0.38	1.04	-22.95	-43.89	155.68	
208	0.48	-0.58	0.17	0.77	-21.48	-54.47	145.72	
209	0.72	-0.16	0.27	0.79	-23.64	-56.25	136.67	
210	0.57	-0.40	0.42	0.81	-22.14	-54.06	136.53	
211	0.68	-0.35	0.73	1.06	-17.05	-48.30	141.36	
212	0.65	-0.26	0.71	1.00	-14.29	-48.14	143.24	
213	0.56	-0.13	0.74	0.93	-9.11	-50.62	146.43	
214	0.72	0.24	0.31	0.82	17.16	-48.36	169.88	
215	0.75	0.57	1.03	1.39	14.59	-47.01	167.42	
216	0.97	0.04	0.68	1.19	15.81	-48.53	163.74	
217	0.66	0.09	0.45	0.80	19.01	-49.12	168.57	
218	0.85	0.60	0.53	1.17	13.68	-50.67	175.34	
219	0.68	0.20	0.37	0.80	12.05	-55.40	179.89	
220	0.76	0.20	0.49	0.93	9.75	-56.68	-178.07	
221	0.83	-0.08	0.53	0.99	10.41	-58.59	-177.03	
222	0.83	0.15	0.42	0.94	13.03	-61.09	-172.46	
223	0.79	0.31	0.34	0.91	14.49	-62.04	-168.54	
224	0.83	0.22	0.45	0.96	14.46	-62.19	-169.62	
225	0.83	0.19	0.38	0.94	14.65	-61.80	-169.46	
226	0.78	0.31	0.54	1.00	16.74	-61.69	-164.86	
227	0.77	0.46	0.27	0.93	12.77	-55.21	-171.93	
228	0.59	-0.33	0.76	1.01	3.10	-45.68	173.86	
229	0.75	0.14	0.36	0.85	5.78	-46.48	178.27	
230	0.72	0.09	0.76	1.05	4.07	-44.64	173.19	
231	0.73	-0.07	0.51	0.89	0.45	-44.05	165.25	
232	0.60	-0.24	0.90	1.11	-7.79	-41.14	154.32	
233	0.63	-0.21	0.68	0.95	-5.93	-41.51	156.40	
234	0.64	-0.03	0.57	0.86	-0.45	-42.64	161.34	
235	0.68	0.01	0.68	0.96	2.42	-42.87	163.24	
236	0.68	0.01	0.73	0.99	4.10	-44.10	165.10	
237	0.68	0.13	0.61	0.92	5.20	-46.94	167.39	
238	0.73	0.07	0.62	0.96	3.13	-48.54	168.14	
239	0.69	-0.03	0.57	0.90	2.67	-50.25	169.06	
240	0.74	-0.04	0.57	0.93	2.51	-50.82	169.90	
241	0.73	0.08	0.61	0.96	2.31	-50.81	170.25	
242	0.75	0.03	0.65	0.99	2.18	-49.98	169.95	
243	0.74	-0.01	0.59	0.95	2.55	-49.57	170.46	
244	0.75	0.06	0.60	0.96	2.64	-48.95	170.08	
245	0.72	0.09	0.69	1.00	3.06	-48.10	170.48	
