Time	Ax	Ay	Az	Asum	gx	gy	gz
31	-0.16	-1.12	0.17	1.15	-91.85	-38.58	-149.89	
32	0.04	-0.89	0.15	0.90	-92.52	-70.74	-118.77	
33	0.19	-0.93	0.11	0.96	-93.98	-81.18	-108.64	
34	0.15	-0.97	0.09	0.98	-94.99	-84.80	-105.64	
35	0.12	-0.97	0.15	0.99	-84.64	-88.28	-99.16	
36	0.09	-0.96	0.09	0.97	-84.87	-82.59	-93.42	
37	0.12	-0.95	0.07	0.96	-85.55	-77.58	-87.85	
38	0.13	-0.97	0.03	0.98	-86.48	-74.32	-83.62	
39	0.16	-0.96	0.01	0.97	-87.66	-73.86	-81.99	
40	-0.08	-0.89	-0.03	0.89	-89.63	21.78	14.72	
41	-0.22	-1.38	-0.13	1.41	-95.00	40.67	135.02	
42	-0.15	-0.73	0.09	0.75	-96.35	57.82	120.43	
43	-0.07	-1.11	0.26	1.14	-97.65	65.83	115.09	
44	-0.03	-1.08	0.08	1.09	-98.49	66.04	117.03	
45	-0.23	-0.95	0.06	0.98	-99.33	70.36	112.46	
46	-0.31	-0.91	0.08	0.96	-100.50	74.72	107.68	
47	-0.26	-0.94	0.08	0.98	-101.24	78.95	103.80	
48	-0.21	-0.95	0.05	0.97	-101.62	82.31	101.24	
49	-0.18	-0.95	0.04	0.97	-101.51	84.12	99.62	
50	-0.16	-0.96	0.06	0.97	-100.78	86.01	97.23	
51	-0.13	-0.91	0.03	0.92	-99.46	87.14	94.77	
52	-0.05	-1.07	-0.04	1.07	-97.28	81.33	98.65	
53	0.04	-0.97	-0.11	0.97	-95.42	57.61	119.62	
54	0.07	-1.05	0.05	1.05	-93.77	21.15	152.93	
55	0.05	-1.21	0.15	1.22	-93.67	-20.13	-169.32	
56	-0.17	-0.96	0.20	1.00	-92.96	-53.47	-139.08	
57	0.00	-0.94	0.10	0.95	-93.31	-72.89	-121.21	
58	0.08	-0.99	0.09	1.00	-93.93	-79.92	-114.41	
59	0.12	-0.98	0.11	0.99	-85.72	-87.70	-101.93	
60	0.14	-0.94	0.12	0.96	-85.38	-74.72	-88.63	
61	0.12	-0.96	0.14	0.98	-85.27	-59.87	-73.45	
62	0.09	-0.96	0.11	0.97	-85.39	-44.24	-57.39	
63	0.10	-1.00	0.09	1.00	-85.60	-28.36	-40.59	
64	0.11	-1.02	0.05	1.03	-85.76	-14.63	-25.91	
65	-0.08	-1.00	0.06	1.01	-86.07	5.59	-5.15	
66	-0.24	-1.00	0.05	1.03	-85.74	35.69	26.23	
67	-0.24	-0.96	0.08	0.99	-84.10	57.07	50.71	
68	-0.07	-0.94	0.20	0.96	-82.47	63.56	61.47	
69	0.02	-1.03	0.28	1.06	-81.53	64.30	65.40	
70	-0.17	-0.94	0.14	0.97	-80.65	68.46	70.47	
71	-0.23	-0.97	0.15	1.01	-80.09	72.11	74.03	
72	-0.27	-0.93	0.21	0.99	-79.59	68.55	70.30	
73	-0.25	-0.93	0.16	0.97	-78.98	64.42	66.81	
74	-0.19	-0.96	0.17	0.99	-78.67	59.64	63.11	
75	-0.17	-0.94	0.16	0.97	-78.63	55.89	59.92	
76	-0.16	-0.95	0.19	0.99	-78.76	51.78	55.83	
77	-0.19	-0.91	0.11	0.94	-79.19	48.45	51.91	
78	-0.17	-1.17	0.07	1.19	-80.50	48.68	51.47	
79	-0.02	-0.85	0.00	0.85	-81.66	48.62	51.08	
80	0.09	-1.01	0.11	1.02	-83.83	44.55	46.13	
81	0.12	-0.98	0.15	0.99	-86.07	32.88	32.25	
82	0.03	-1.00	0.17	1.02	-86.78	0.39	-3.69	
83	-0.05	-1.07	0.19	1.08	-86.95	-24.05	-30.48	
84	0.00	-1.04	0.20	1.06	-86.72	-31.74	-38.56	
85	0.15	-0.90	0.19	0.93	-85.83	-39.54	-46.03	
86	0.11	-0.98	0.20	1.01	-84.93	-44.60	-51.22	
87	0.12	-0.95	0.18	0.97	-83.97	-43.88	-50.73	
88	0.13	-0.96	0.15	0.98	-83.38	-41.73	-48.47	
89	0.14	-0.95	0.16	0.97	-83.17	-38.00	-44.37	
90	0.14	-0.94	0.14	0.96	-83.34	-32.83	-38.96	
91	0.08	-0.95	0.15	0.97	-83.67	-23.48	-29.14	
92	0.06	-0.99	0.09	1.00	-84.25	-7.15	-11.94	
93	-0.19	-1.20	-0.12	1.22	-86.21	25.89	22.68	
94	-0.25	-0.80	0.08	0.84	-84.97	54.44	52.46	
95	-0.10	-1.03	0.17	1.04	-83.82	75.18	76.40	
96	-0.05	-1.03	0.21	1.05	-82.40	78.52	83.59	
97	-0.07	-0.96	0.17	0.97	-81.37	80.63	87.91	
98	-0.15	-0.98	0.10	0.99	-80.61	83.68	91.54	
99	-0.23	-0.97	0.07	1.00	-79.89	86.30	94.18	
100	-0.25	-0.94	0.06	0.97	-79.45	86.43	94.67	
101	-0.21	-0.99	0.09	1.02	-79.37	85.97	94.93	
102	-0.15	-0.96	0.07	0.98	-79.66	85.05	94.72	
103	-0.18	-0.96	0.07	0.98	-80.08	84.46	94.27	
104	-0.20	-0.96	0.04	0.99	-80.63	85.56	94.88	
105	-0.18	-1.00	0.04	1.01	-81.45	86.72	95.33	
106	-0.12	-0.98	-0.02	0.99	-82.47	89.34	97.33	
107	-0.21	-1.08	-0.12	1.10	-97.09	80.39	107.24	
108	-0.14	-0.86	-0.05	0.88	-97.39	73.44	115.04	
109	0.03	-1.01	0.04	1.01	-96.89	65.12	124.20	
110	0.06	-0.99	-0.04	1.00	-96.27	48.35	140.04	
111	-0.02	-1.02	-0.05	1.02	-96.38	29.11	157.51	
112	0.01	-0.96	-0.07	0.97	-96.54	15.41	169.44	
113	-0.04	-1.03	-0.04	1.03	-97.26	6.95	176.63	
114	0.08	-1.02	-0.13	1.03	-98.30	0.52	-177.55	
115	0.12	-1.07	-0.06	1.08	-99.11	-6.45	-171.12	
116	0.08	-1.04	-0.09	1.05	-99.56	-12.19	-166.34	
117	0.17	-0.99	-0.10	1.01	-100.17	-18.74	-161.03	
118	0.01	-1.03	-0.11	1.04	-100.62	-21.50	-159.68	
119	0.09	-0.97	-0.14	0.98	-100.97	-23.22	-158.58	
120	0.08	-1.00	-0.16	1.01	-101.22	-24.77	-157.43	
121	0.10	-0.92	-0.17	0.94	-101.33	-25.05	-157.10	
122	-0.02	-0.90	-0.17	0.92	-100.74	-21.49	-160.46	
123	-0.16	-0.86	-0.47	0.99	-100.77	-5.73	-173.69	
124	0.30	-0.85	-0.09	0.90	-101.97	1.75	-176.86	
125	0.16	-1.19	-0.17	1.21	-102.19	-6.58	-169.70	
126	-0.14	-1.21	-0.32	1.26	-103.66	-9.25	-168.81	
127	-0.20	-0.57	-0.11	0.61	-100.98	-10.19	-169.24	
128	0.01	-0.36	-0.15	0.39	-99.95	-14.75	-167.07	
129	-0.07	-0.64	-0.10	0.66	-99.54	-15.25	-170.81	
130	0.28	-1.14	0.47	1.27	-99.71	-12.82	-171.60	
131	-0.15	-0.97	-0.29	1.03	-97.59	-13.85	-172.81	
132	-0.03	-0.13	-0.10	0.17	-96.45	-8.49	-179.62	
133	0.01	-0.58	0.20	0.61	-96.50	-8.75	179.28	
134	-0.21	-0.40	-0.01	0.45	-95.73	9.72	160.67	
135	0.25	-0.85	0.15	0.90	-93.72	19.34	151.28	
136	-0.16	-1.30	0.04	1.32	-84.88	36.95	28.19	
137	-0.32	-1.15	0.04	1.19	-69.21	14.78	7.10	
138	0.58	-1.37	0.94	1.76	-53.04	5.13	-0.31	
139	0.08	-1.93	1.73	2.60	-50.62	1.84	0.02	
140	0.01	-3.26	2.80	4.29	-47.84	-1.53	-1.76	
141	0.58	-0.92	-0.14	1.10	-44.72	-3.75	1.95	
142	-0.30	0.53	-0.51	0.79	-42.11	-6.45	1.36	
143	-0.01	-1.75	1.27	2.17	-40.56	-7.32	1.96	
144	0.33	0.24	1.83	1.87	-10.86	-11.10	4.62	
145	0.66	0.98	0.95	1.51	-0.11	-12.76	4.78	
146	0.09	0.50	0.50	0.71	2.26	-12.76	4.81	
147	-0.32	-0.09	0.74	0.81	-8.05	-12.01	0.87	
148	0.56	0.32	1.02	1.21	-12.54	-10.10	-1.18	
149	0.70	0.02	1.47	1.63	-15.89	-10.54	-3.52	
150	0.37	-0.04	0.69	0.79	-16.69	-9.24	-6.52	
151	-0.13	-0.08	0.71	0.72	-18.71	-8.08	-7.41	
152	-0.10	-0.06	0.90	0.91	-18.72	-4.95	-6.65	
153	-0.18	-0.35	1.10	1.17	-19.53	-4.43	-5.68	
154	0.04	-0.28	0.91	0.95	-20.14	-5.47	-5.44	
155	0.06	-0.30	0.87	0.92	-20.89	-5.64	-5.85	
156	-0.00	-0.24	0.92	0.95	-20.69	-5.19	-5.66	
157	0.05	-0.20	0.96	0.98	-20.11	-5.16	-5.56	
158	0.10	-0.07	0.94	0.94	-19.75	-5.82	-5.80	
159	0.13	-0.08	0.90	0.92	-19.96	-6.25	-6.12	
160	0.09	-0.10	0.97	0.98	-19.88	-6.21	-6.18	
161	0.05	-0.17	0.96	0.97	-19.78	-5.99	-6.01	
162	0.06	-0.18	0.91	0.93	-19.70	-5.96	-5.95	
163	0.06	-0.21	0.90	0.93	-19.84	-5.90	-5.97	
164	0.02	-0.19	0.94	0.96	-19.67	-5.61	-6.00	
165	0.04	-0.14	0.93	0.95	-19.57	-5.64	-6.01	
166	0.06	-0.11	0.95	0.96	-19.44	-5.61	-6.03	
167	0.09	-0.17	0.88	0.90	-19.66	-5.57	-6.12	
168	0.06	-0.19	0.94	0.96	-19.63	-5.46	-6.20	
169	0.05	-0.18	0.93	0.94	-19.58	-5.40	-6.23	
170	0.05	-0.18	0.94	0.96	-19.59	-5.33	-6.21	
171	0.04	-0.18	0.94	0.96	-19.67	-5.21	-6.20	
172	0.04	-0.17	0.92	0.93	-19.65	-5.17	-6.23	
173	0.04	-0.17	0.94	0.96	-19.65	-5.15	-6.24	
174	0.05	-0.18	0.94	0.95	-19.81	-5.16	-6.28	
175	0.06	-0.18	0.92	0.94	-19.88	-5.16	-6.27	
176	0.05	-0.19	0.94	0.96	-19.95	-5.10	-6.26	
177	0.06	-0.18	0.98	0.99	-19.94	-5.10	-6.22	
178	0.05	-0.16	0.89	0.90	-19.81	-4.91	-6.24	
179	0.04	-0.17	0.93	0.95	-19.81	-4.70	-6.26	
180	0.03	-0.18	0.94	0.96	-19.76	-4.49	-6.25	
181	0.04	-0.18	0.93	0.94	-19.71	-4.40	-6.23	
182	0.04	-0.19	0.94	0.96	-19.85	-4.30	-6.24	
183	0.03	-0.20	0.92	0.94	-19.84	-4.17	-6.26	
184	0.05	-0.18	0.93	0.94	-19.83	-4.12	-6.33	
185	0.05	-0.20	0.93	0.95	-19.96	-4.00	-6.41	
186	0.05	-0.19	0.92	0.94	-19.94	-3.95	-6.45	
187	0.04	-0.20	0.93	0.95	-20.03	-3.89	-6.51	
188	0.04	-0.20	0.92	0.94	-20.11	-3.83	-6.58	
189	0.03	-0.20	0.93	0.95	-20.16	-3.77	-6.62	
190	0.02	-0.20	0.93	0.95	-20.21	-3.72	-6.65	
191	0.02	-0.21	0.94	0.96	-20.39	-3.75	-6.67	
192	0.03	-0.20	0.91	0.93	-20.42	-3.81	-6.62	
193	0.05	-0.23	0.97	1.00	-20.25	-3.82	-6.56	
194	0.04	-0.20	0.91	0.94	-20.12	-3.74	-6.56	
195	0.03	-0.20	0.93	0.95	-20.04	-3.68	-6.58	
196	0.06	-0.19	0.93	0.95	-19.91	-3.65	-6.60	
197	0.04	-0.20	0.92	0.94	-19.94	-3.55	-6.62	
198	0.03	-0.21	0.94	0.96	-19.91	-3.59	-6.60	
199	0.03	-0.20	0.92	0.94	-19.79	-3.57	-6.56	
200	0.03	-0.20	0.92	0.95	-19.68	-3.55	-6.50	
201	0.03	-0.20	0.93	0.95	-19.56	-3.47	-6.45	
202	0.03	-0.19	0.93	0.95	-19.45	-3.39	-6.39	
203	0.04	-0.20	0.93	0.95	-19.47	-3.35	-6.32	
204	0.03	-0.19	0.94	0.96	-19.39	-3.35	-6.21	
205	0.03	-0.21	0.92	0.95	-19.44	-3.31	-6.15	
206	0.03	-0.20	0.92	0.95	-19.44	-3.34	-6.11	
207	0.03	-0.20	0.92	0.95	-19.48	-3.34	-6.09	
208	0.04	-0.20	0.92	0.94	-19.43	-3.31	-6.07	
209	0.04	-0.23	0.97	0.99	-19.30	-3.24	-6.05	
210	0.05	-0.33	0.86	0.93	-19.21	-3.09	-6.06	
211	0.04	-0.04	0.96	0.97	-18.25	-1.97	-6.45	
212	-0.00	-0.18	0.95	0.97	-19.42	-1.16	-6.43	
213	-0.01	-0.25	0.91	0.94	-21.80	-0.28	-6.14	
214	-0.04	-0.30	0.91	0.96	-23.77	0.27	-5.95	
215	-0.02	-0.29	0.93	0.97	-24.32	0.21	-5.95	
216	0.01	-0.04	0.90	0.90	-21.56	-0.69	-5.83	
217	-0.02	-0.26	0.93	0.96	-21.09	-0.80	-5.61	
218	-0.00	-0.18	0.94	0.95	-19.51	-0.89	-5.62	
219	0.00	-0.21	0.92	0.95	-18.92	-0.83	-5.53	
220	0.00	-0.25	0.95	0.99	-19.63	-0.82	-5.51	
221	-0.00	-0.21	0.93	0.96	-20.32	-1.04	-5.54	
222	-0.04	-0.35	0.93	1.00	-20.99	-1.21	-5.42	
223	0.01	-0.21	0.92	0.94	-19.28	-0.95	-4.74	
224	-0.02	-0.21	0.94	0.96	-18.73	-0.85	-4.70	
225	0.00	-0.24	0.91	0.94	-17.50	-0.85	-4.75	
226	0.01	-0.06	0.95	0.96	-13.70	-1.24	-4.44	
227	0.00	-0.05	0.98	0.98	-7.90	-2.00	-4.25	
228	0.02	0.06	1.00	1.00	0.35	-2.40	-3.36	
229	0.07	0.35	0.89	0.96	12.46	-3.40	-1.34	
230	0.09	0.49	0.72	0.87	25.33	-5.02	1.87	
231	0.18	0.64	0.54	0.85	33.32	-6.43	4.90	
232	0.18	0.74	0.53	0.93	32.08	-6.39	4.44	
233	0.10	0.47	0.73	0.87	24.16	-5.40	2.70	
234	0.05	0.39	0.90	0.98	17.92	-5.21	2.33	
235	0.17	0.67	0.95	1.18	18.64	-4.50	3.29	
236	0.04	0.46	0.74	0.87	22.45	-3.64	3.71	
237	0.15	0.57	0.80	0.99	23.40	-4.46	2.85	
238	0.00	0.42	0.81	0.92	24.53	-5.67	0.97	
239	0.07	0.61	0.78	0.99	26.64	-6.05	0.62	
240	0.09	0.56	0.76	0.95	28.36	-6.78	0.38	
241	0.09	0.54	0.79	0.96	29.64	-6.61	0.65	
242	0.09	0.59	0.74	0.95	32.89	-7.18	0.45	
243	0.08	0.66	0.69	0.96	36.52	-7.78	0.29	
244	0.07	0.68	0.69	0.97	38.76	-8.03	0.25	
245	0.08	0.72	0.64	0.96	40.42	-7.95	0.87	
246	0.08	0.74	0.62	0.97	41.00	-7.95	1.27	
247	0.08	0.70	0.63	0.95	41.43	-8.11	1.23	
248	0.10	0.72	0.64	0.97	40.99	-8.29	1.20	
249	0.11	0.66	0.62	0.92	39.87	-8.44	0.98	
250	0.07	0.69	0.70	0.99	38.39	-8.25	0.82	
251	0.12	0.59	0.71	0.93	37.32	-8.03	0.60	
252	0.07	0.71	0.72	1.01	37.43	-8.17	0.31	
253	0.08	0.63	0.68	0.93	39.00	-8.26	0.43	
254	0.11	0.76	0.67	1.02	42.44	-8.97	0.34	
255	0.08	0.73	0.54	0.92	45.39	-9.61	0.98	
256	0.11	0.80	0.56	0.98	47.94	-9.74	1.86	
257	0.12	0.83	0.45	0.95	51.07	-10.39	2.65	
258	0.09	0.80	0.51	0.95	53.10	-10.64	2.51	
259	0.01	0.87	0.44	0.97	53.93	-11.35	2.72	
260	0.11	0.88	0.41	0.98	55.69	-11.61	3.00	
261	0.11	0.89	0.41	0.99	56.11	-11.48	3.31	
262	0.09	0.83	0.50	0.97	55.26	-11.23	3.39	
263	0.08	0.85	0.49	0.99	55.27	-11.15	3.19	
264	0.07	0.87	0.45	0.98	55.80	-11.00	2.94	
265	0.09	0.86	0.51	1.01	55.33	-10.74	2.61	
266	0.09	0.84	0.44	0.95	55.34	-10.66	2.16	
267	0.09	0.89	0.45	1.00	55.61	-10.75	2.39	
268	0.09	0.84	0.45	0.96	56.16	-11.29	3.14	
269	0.12	0.85	0.50	0.99	54.79	-11.27	3.09	
270	0.09	0.86	0.49	0.99	52.68	-11.33	2.91	
271	0.13	0.74	0.61	0.97	50.87	-11.10	1.86	
272	0.08	0.83	0.51	0.97	50.44	-11.32	0.86	
273	0.11	0.84	0.55	1.01	51.19	-11.32	0.81	
274	0.07	0.90	0.25	0.94	54.49	-11.90	1.89	
275	0.04	0.90	0.35	0.97	55.48	-11.70	3.29	
276	0.14	0.79	0.51	0.96	55.47	-10.36	3.25	
277	0.08	0.87	0.42	0.97	57.86	-9.62	3.34	
278	-0.00	0.95	0.32	1.00	58.53	-7.12	3.25	
279	0.07	0.84	0.50	0.98	57.04	-2.14	3.30	
280	-0.04	0.89	0.53	1.03	63.80	0.95	3.61	
281	-0.04	0.96	0.32	1.01	68.79	0.45	5.39	
282	-0.01	0.97	0.19	0.99	70.58	-1.55	7.31	
283	0.04	0.94	0.20	0.97	68.41	0.06	5.27	
284	0.01	0.80	0.47	0.93	59.88	3.22	1.66	
285	-0.06	0.83	0.64	1.05	53.99	4.75	0.42	
286	-0.08	0.86	0.50	1.00	54.82	5.34	-0.95	
287	-0.03	0.88	0.43	0.98	57.05	4.86	-0.93	
288	-0.09	0.87	0.45	0.99	59.96	5.31	-0.96	
