Time	Ax	Ay	Az	Asum	gx	gy	gz
59	0.05	-1.09	0.13	1.10	-82.30	-71.98	-69.88	
60	-0.05	-1.10	-0.02	1.10	-84.24	-64.92	-61.15	
61	0.10	-0.85	0.09	0.86	-84.16	-44.67	-39.54	
62	0.10	-1.02	0.00	1.03	-85.13	-34.72	-27.06	
63	-0.00	-1.08	0.06	1.08	-85.64	-20.90	-12.14	
64	-0.05	-0.96	0.08	0.96	-85.31	-4.78	4.56	
65	-0.00	-0.95	0.11	0.96	-85.09	6.89	16.97	
66	-0.06	-0.99	0.12	0.99	-85.08	20.55	31.01	
67	-0.13	-0.99	0.15	1.01	-84.64	34.74	45.27	
68	-0.10	-1.02	0.14	1.03	-84.11	44.27	55.08	
69	-0.13	-0.95	0.14	0.97	-83.40	52.34	63.52	
70	-0.16	-0.91	0.18	0.94	-82.36	56.41	68.24	
71	-0.12	-0.98	0.18	1.00	-81.75	60.92	73.80	
72	-0.08	-0.94	0.17	0.96	-81.56	64.03	77.74	
73	-0.08	-0.95	0.18	0.97	-81.63	66.12	80.38	
74	-0.11	-0.97	0.18	0.99	-81.83	67.44	82.07	
75	0.02	-0.96	0.18	0.97	-82.82	67.75	82.44	
76	0.02	-1.00	0.19	1.02	-84.16	68.46	82.46	
77	-0.07	-1.01	0.19	1.03	-85.09	65.49	77.81	
78	-0.14	-0.94	0.20	0.97	-85.04	50.76	60.92	
79	-0.12	-0.95	0.20	0.98	-84.63	35.09	43.42	
80	-0.07	-0.98	0.24	1.01	-83.66	21.48	28.37	
81	-0.07	-1.11	0.12	1.12	-83.10	14.83	20.91	
82	-0.06	-0.94	0.09	0.95	-82.81	13.12	19.21	
83	-0.05	-0.94	0.17	0.95	-82.63	10.17	16.58	
84	0.03	-1.02	0.11	1.03	-83.66	4.15	11.04	
85	0.05	-0.95	0.12	0.96	-84.12	-6.51	0.54	
86	0.10	-0.95	0.07	0.95	-84.23	-21.76	-14.72	
87	0.17	-0.96	0.09	0.98	-84.02	-36.87	-30.05	
88	0.12	-1.07	0.13	1.08	-83.71	-45.22	-38.68	
89	0.13	-0.98	0.13	0.99	-83.08	-49.36	-42.62	
90	0.11	-0.95	0.17	0.97	-82.56	-51.28	-44.15	
91	0.15	-0.96	0.16	0.99	-82.05	-53.54	-45.62	
92	0.16	-0.94	0.15	0.96	-81.76	-57.05	-48.22	
93	0.20	-0.92	0.12	0.95	-81.55	-62.22	-52.34	
94	0.16	-0.97	0.12	0.99	-81.68	-67.26	-56.70	
95	0.17	-1.00	0.11	1.02	-81.80	-71.05	-59.80	
96	0.14	-0.97	0.16	0.99	-81.97	-71.92	-59.79	
97	0.23	-0.96	0.17	1.00	-81.73	-71.65	-58.48	
98	0.16	-0.95	0.16	0.98	-81.87	-72.25	-58.20	
99	0.17	-0.98	0.20	1.01	-81.93	-69.56	-54.70	
100	0.17	-0.94	0.20	0.97	-82.03	-65.03	-49.16	
101	0.10	-0.97	0.25	1.00	-82.15	-55.74	-38.83	
102	0.15	-1.06	0.18	1.09	-81.91	-46.55	-28.33	
103	0.09	-0.91	0.24	0.95	-80.83	-34.25	-14.72	
104	0.15	-1.01	-0.10	1.03	-81.63	-38.00	-16.41	
105	-0.08	-0.77	0.07	0.78	-82.27	-33.64	-11.06	
106	0.21	-1.13	0.12	1.16	-82.96	-32.74	-8.14	
107	-0.06	-1.01	0.15	1.02	-83.20	-21.76	3.51	
108	-0.13	-0.96	0.20	0.99	-82.45	-7.07	19.05	
109	-0.05	-0.99	0.15	1.01	-82.17	0.91	27.88	
110	-0.04	-1.02	0.13	1.03	-82.17	7.64	35.38	
111	-0.05	-1.03	0.20	1.05	-82.25	12.82	41.43	
112	-0.06	-0.91	0.21	0.93	-81.72	16.89	46.07	
113	-0.04	-0.90	0.22	0.93	-81.25	17.31	46.88	
114	0.02	-1.05	0.31	1.09	-81.36	13.75	43.95	
115	0.55	-0.95	0.07	1.10	-82.32	-2.55	28.03	
116	-0.14	-0.90	0.08	0.91	-82.66	-0.10	26.69	
117	0.05	-0.81	0.29	0.87	-82.53	-2.34	23.24	
118	0.16	-0.85	0.10	0.87	-82.97	-6.19	19.59	
119	0.06	-1.02	0.20	1.04	-84.00	-6.14	20.57	
120	-0.07	-0.72	0.21	0.76	-83.52	3.50	32.38	
121	0.24	-1.23	0.14	1.26	-84.14	8.98	42.30	
122	0.06	-0.72	0.19	0.75	-83.11	9.36	44.73	
123	-0.01	-0.86	0.28	0.90	-82.23	14.39	51.14	
124	0.07	-0.61	0.27	0.67	-80.59	16.65	56.52	
125	-0.06	-0.86	0.23	0.89	-80.12	19.73	62.72	
126	-0.10	-0.20	-0.17	0.28	-80.62	25.92	73.68	
127	0.07	-0.75	-0.02	0.75	-83.67	43.35	94.85	
128	-0.01	-0.33	-0.16	0.37	-85.00	79.72	136.92	
129	0.30	-0.50	-0.18	0.61	-95.24	59.62	-176.53	
130	-0.10	-0.71	-0.25	0.75	-100.15	40.87	-150.83	
131	0.05	-0.45	0.08	0.46	-106.18	40.80	-142.48	
132	0.35	-1.50	-3.20	3.55	-113.76	48.71	-142.66	
133	-1.80	-2.44	0.87	3.16	-131.17	44.04	-135.04	
134	0.69	-1.54	-1.35	2.16	-140.65	53.33	-136.85	
135	-0.83	-0.62	-0.02	1.04	-141.12	67.59	-150.24	
136	-7.61	-3.25	0.32	8.28	-151.32	89.36	-156.25	
137	1.69	-0.78	-0.27	1.89	-164.29	85.67	-161.91	
138	-2.32	1.13	0.34	2.60	-169.88	89.84	-167.85	
139	-0.37	0.10	-0.25	0.46	-179.15	89.42	-170.77	
140	-1.10	0.87	0.40	1.45	9.11	84.44	-173.55	
141	-1.75	1.10	0.14	2.07	16.69	82.95	-178.52	
142	-0.25	0.47	0.28	0.60	13.24	87.38	-179.03	
143	-0.68	-0.28	0.29	0.78	10.94	85.58	-177.31	
144	-0.94	-0.07	0.35	1.00	11.84	82.99	179.13	
145	-1.20	0.38	0.27	1.29	12.68	85.60	175.53	
146	-0.85	-0.02	0.01	0.85	169.51	88.04	172.99	
147	-0.96	0.02	-0.33	1.01	172.21	81.74	171.89	
148	-0.87	-0.20	-0.36	0.96	174.60	75.54	172.86	
149	-1.02	-0.32	-0.42	1.15	176.16	71.07	174.04	
150	-0.93	-0.01	-0.41	1.01	176.30	67.86	172.65	
151	-1.02	0.01	-0.55	1.16	175.98	64.67	171.55	
152	-1.01	-0.08	-0.63	1.20	176.51	61.57	170.83	
153	-1.00	-0.01	-0.60	1.17	176.81	59.92	169.61	
154	-0.89	-0.06	-0.56	1.06	177.59	59.27	169.06	
155	-0.79	-0.12	-0.39	0.89	177.68	60.47	169.51	
156	-0.96	-0.02	-0.44	1.05	178.01	61.94	168.54	
157	-1.03	-0.08	-0.54	1.16	178.60	62.33	168.56	
158	-0.91	-0.09	-0.43	1.01	178.96	62.42	168.66	
159	-0.91	-0.05	-0.44	1.02	179.14	61.96	168.43	
160	-0.91	-0.14	-0.53	1.06	179.36	61.07	168.57	
161	-0.88	-0.00	-0.49	1.01	179.23	61.56	167.58	
162	-0.90	-0.01	-0.45	1.01	179.33	62.48	167.51	
163	-0.94	-0.06	-0.43	1.04	179.86	63.36	168.35	
164	-0.97	-0.12	-0.49	1.09	-179.47	63.99	169.53	
165	-0.91	-0.09	-0.41	1.00	-179.18	64.92	170.34	
166	-0.93	-0.07	-0.39	1.02	-179.02	65.76	170.76	
167	-0.95	-0.08	-0.39	1.03	-178.77	66.11	171.14	
168	-0.93	-0.09	-0.38	1.01	-178.61	66.16	171.37	
169	-0.93	-0.07	-0.41	1.02	-178.72	65.69	171.64	
170	-0.95	-0.05	-0.44	1.04	-178.98	65.19	172.17	
171	-0.95	-0.06	-0.42	1.04	-179.21	64.98	173.10	
172	-0.93	-0.05	-0.43	1.03	-179.17	64.90	173.71	
173	-0.93	-0.03	-0.44	1.03	-179.22	64.94	174.36	
174	-0.92	-0.08	-0.42	1.01	-179.08	64.97	175.10	
175	-0.94	-0.08	-0.44	1.04	-178.84	64.97	175.59	
176	-0.94	-0.09	-0.43	1.04	-178.71	65.03	175.89	
177	-0.93	-0.07	-0.43	1.03	-178.68	65.18	175.71	
178	-0.94	-0.07	-0.42	1.03	-178.77	65.35	175.54	
179	-0.94	-0.05	-0.42	1.03	-179.06	65.49	175.45	
180	-0.94	-0.04	-0.43	1.04	-179.18	65.64	175.25	
181	-0.95	-0.05	-0.41	1.03	-179.27	66.01	175.30	
182	-0.93	-0.04	-0.40	1.01	-179.32	66.36	175.31	
183	-0.95	-0.05	-0.41	1.03	-179.37	66.61	175.45	
184	-0.95	-0.05	-0.39	1.03	-179.34	66.91	175.55	
185	-0.96	-0.05	-0.40	1.05	-179.25	67.21	175.51	
186	-0.95	-0.05	-0.39	1.03	-179.27	67.47	175.42	
187	-0.95	-0.05	-0.39	1.03	-179.33	67.72	175.06	
188	-0.96	-0.05	-0.38	1.03	-179.40	68.08	174.51	
189	-0.96	-0.05	-0.38	1.04	-179.69	68.37	174.02	
190	-0.95	-0.02	-0.39	1.03	179.99	68.49	173.37	
191	-0.96	-0.00	-0.36	1.02	179.73	68.96	172.83	
192	-0.96	-0.03	-0.34	1.02	179.75	69.79	172.17	
193	-0.97	0.01	-0.31	1.02	179.77	70.70	171.37	
194	-0.96	-0.05	-0.30	1.00	-180.00	70.81	171.06	
195	-0.96	0.00	-0.33	1.02	-179.93	70.56	170.62	
196	-0.97	-0.01	-0.35	1.03	-179.95	70.28	170.57	
197	-0.97	-0.02	-0.35	1.03	-179.96	70.11	170.60	
198	-0.97	-0.00	-0.35	1.03	-179.98	70.31	170.53	
199	-0.97	-0.02	-0.33	1.03	-179.77	70.55	170.65	
200	-0.97	-0.02	-0.32	1.02	-179.63	70.76	171.15	
201	-0.98	-0.04	-0.34	1.03	-179.47	70.83	171.73	
202	-0.96	-0.04	-0.31	1.01	-179.43	70.86	172.19	
203	-0.97	-0.03	-0.32	1.02	-179.45	70.52	172.54	
204	-0.99	-0.01	-0.38	1.06	-179.58	70.12	172.77	
205	-0.93	-0.04	-0.32	0.99	-179.58	69.91	173.42	
206	-0.95	-0.03	-0.34	1.01	-179.68	69.69	173.98	
207	-0.97	-0.03	-0.36	1.04	-179.68	69.29	174.17	
208	-0.95	-0.03	-0.36	1.02	-179.71	68.67	174.17	
209	-0.94	-0.02	-0.37	1.01	-179.86	68.08	174.16	
210	-0.97	-0.02	-0.42	1.05	-179.98	67.23	174.01	
211	-0.96	0.01	-0.39	1.04	179.87	66.58	174.17	
212	-0.92	-0.00	-0.43	1.02	179.69	65.82	174.87	
213	-0.95	-0.00	-0.43	1.05	179.64	65.20	175.64	
214	-0.94	-0.00	-0.46	1.04	179.70	64.50	176.06	
215	-0.96	-0.02	-0.40	1.04	179.82	64.31	176.28	
216	-1.00	0.07	-0.01	1.01	179.42	65.92	176.47	
217	-1.12	-0.07	-0.44	1.21	179.86	66.70	176.40	
218	-0.88	-0.07	-0.36	0.95	-179.39	68.28	176.37	
219	-0.74	-0.09	-0.46	0.87	-178.65	69.91	175.47	
220	-0.93	-0.09	-0.31	0.98	-178.34	71.72	174.75	
221	-0.87	0.03	-0.40	0.96	-178.74	72.18	172.94	
222	-1.00	-0.05	-0.38	1.07	-179.42	72.32	171.08	
223	-0.95	0.07	-0.39	1.03	179.66	72.07	168.53	
224	-0.99	0.10	-0.32	1.05	178.61	72.37	166.51	
225	-0.95	0.09	-0.33	1.01	177.97	72.98	164.83	
226	-1.00	0.05	-0.33	1.05	177.59	74.12	163.69	
227	-0.99	0.04	-0.26	1.03	177.39	75.86	162.94	
228	-1.01	0.04	-0.22	1.04	177.21	77.81	162.29	
229	-1.00	0.01	-0.16	1.01	177.01	79.99	162.00	
230	-1.01	0.04	-0.12	1.02	176.68	81.87	162.00	
231	-1.01	0.04	-0.10	1.01	176.43	83.50	162.29	
232	-0.98	0.08	-0.07	0.98	176.10	85.12	162.61	
233	-1.06	0.13	-0.24	1.09	175.58	86.16	163.11	
234	-1.00	-0.00	-0.02	1.00	175.85	88.04	164.10	
235	-0.99	0.04	0.07	0.99	175.90	89.22	163.82	
236	-0.97	0.07	0.04	0.97	3.97	89.94	163.85	
237	-0.99	0.04	0.05	0.99	3.76	89.22	163.95	
238	-0.91	0.14	-0.02	0.92	3.82	89.06	163.91	
239	-1.06	-0.04	0.11	1.06	4.06	88.30	163.97	
240	-0.95	0.09	-0.10	0.96	3.69	89.25	163.69	
241	-1.08	-0.12	0.16	1.09	2.67	88.27	166.72	
242	-1.02	-0.01	0.02	1.02	2.27	89.14	166.87	
243	-1.00	-0.01	-0.02	1.00	177.83	89.70	164.76	
244	-1.06	0.12	-0.01	1.06	177.62	88.75	161.46	
245	-1.01	0.07	-0.08	1.01	177.75	87.91	160.89	
246	-1.02	-0.01	-0.03	1.02	177.91	87.56	161.14	
247	-1.02	0.07	-0.09	1.03	177.79	87.17	160.23	
248	-1.02	0.02	-0.01	1.02	177.72	87.34	159.61	
249	-1.02	0.02	-0.07	1.02	177.67	87.32	159.24	
250	-0.99	0.05	-0.03	0.99	177.69	87.29	157.64	
251	-1.02	0.05	-0.04	1.02	177.66	87.38	156.87	
252	-0.99	0.06	-0.06	0.99	177.68	87.32	156.52	
253	-1.01	0.04	-0.05	1.01	177.63	87.28	156.06	
254	-1.02	0.05	-0.06	1.03	177.62	87.08	155.19	
255	-1.01	0.06	-0.06	1.01	177.59	86.82	154.30	
