Time	Ax	Ay	Az	Asum	gx	gy	gz
132	-0.31	0.00	-1.09	1.13	173.17	16.48	168.84	
133	-0.25	-0.01	-1.08	1.10	173.89	13.77	169.13	
134	-0.21	-0.01	-1.08	1.10	174.60	11.71	169.40	
135	-0.18	-0.02	-0.96	0.98	175.24	10.43	169.64	
136	-0.16	-0.02	-1.09	1.10	175.79	8.67	169.87	
137	-0.15	-0.03	-1.09	1.10	175.78	7.44	170.17	
138	-0.13	-0.02	-1.04	1.05	176.04	6.66	170.27	
139	-0.11	-0.02	-1.04	1.04	176.17	5.69	170.32	
140	-0.10	-0.02	-1.09	1.10	176.37	4.87	170.32	
141	-0.09	-0.02	-1.05	1.05	176.59	4.54	170.25	
142	-0.09	-0.01	-1.04	1.05	176.73	4.46	170.20	
143	-0.08	-0.02	-1.02	1.02	176.87	4.33	170.18	
144	-0.09	-0.02	-1.06	1.06	176.99	4.26	170.19	
145	-0.08	-0.02	-1.05	1.06	177.07	4.19	170.21	
146	-0.09	-0.01	-1.05	1.05	177.05	4.11	170.25	
147	-0.08	-0.01	-1.06	1.06	177.02	4.07	170.27	
148	-0.08	-0.01	-1.06	1.06	177.04	3.98	170.30	
149	-0.08	-0.01	-1.05	1.05	177.19	3.98	170.29	
150	-0.08	-0.01	-1.05	1.05	177.32	3.93	170.30	
151	-0.08	-0.01	-1.07	1.07	177.40	3.83	170.31	
152	-0.08	-0.01	-1.04	1.05	177.50	3.83	170.31	
153	-0.08	-0.01	-1.06	1.06	177.60	3.83	170.31	
154	-0.08	-0.01	-1.06	1.06	177.71	3.92	170.31	
155	-0.08	-0.01	-1.06	1.06	177.76	3.94	170.32	
156	-0.08	-0.01	-1.05	1.06	177.79	4.02	170.33	
157	-0.09	-0.01	-1.05	1.05	177.89	4.11	170.33	
158	-0.08	-0.02	-1.08	1.08	177.99	4.16	170.33	
159	-0.09	-0.01	-1.05	1.05	178.06	4.17	170.33	
160	-0.09	-0.01	-1.06	1.06	178.11	4.15	170.33	
161	-0.09	-0.01	-1.06	1.06	178.18	4.13	170.32	
162	-0.08	-0.01	-1.06	1.06	178.24	4.10	170.32	
163	-0.08	-0.01	-1.05	1.05	178.27	4.10	170.33	
164	-0.08	-0.01	-1.05	1.06	178.31	4.09	170.33	
165	-0.09	-0.01	-1.05	1.06	178.35	4.10	170.33	
166	-0.08	-0.01	-1.05	1.06	178.39	4.10	170.33	
167	-0.08	-0.01	-1.05	1.05	178.44	4.09	170.33	
168	-0.08	-0.01	-1.05	1.05	178.48	4.07	170.33	
169	-0.08	-0.01	-1.06	1.06	178.51	4.06	170.33	
170	-0.08	-0.01	-1.05	1.05	178.55	4.05	170.33	
171	-0.09	-0.01	-1.06	1.06	178.59	4.06	170.33	
172	-0.08	-0.01	-1.05	1.05	178.62	4.07	170.33	
173	-0.08	-0.01	-1.05	1.06	178.64	4.06	170.33	
174	-0.08	-0.01	-1.05	1.05	178.66	4.06	170.33	
175	-0.08	-0.01	-1.05	1.05	178.68	4.06	170.34	
176	-0.08	-0.01	-1.05	1.05	178.70	4.06	170.34	
177	-0.08	-0.01	-1.04	1.04	178.72	4.06	170.34	
178	-0.08	-0.01	-1.04	1.04	178.74	4.06	170.34	
179	-0.08	-0.01	-1.06	1.06	178.77	4.08	170.33	
180	-0.08	-0.01	-1.06	1.06	178.80	4.06	170.33	
181	-0.08	-0.01	-1.05	1.05	178.83	4.05	170.33	
182	-0.08	-0.01	-1.06	1.06	178.85	4.05	170.33	
183	-0.08	-0.01	-1.05	1.05	178.88	4.03	170.33	
184	-0.08	-0.01	-1.05	1.06	178.90	4.02	170.33	
185	-0.08	-0.01	-1.05	1.05	178.90	4.01	170.33	
186	-0.08	-0.01	-1.06	1.06	178.94	3.99	170.33	
187	-0.08	-0.01	-1.06	1.06	178.96	3.97	170.33	
188	-0.08	-0.01	-1.05	1.05	178.97	3.96	170.33	
189	-0.08	-0.00	-1.05	1.06	178.97	3.96	170.33	
190	-0.08	-0.01	-1.05	1.05	179.00	3.96	170.32	
191	-0.08	-0.01	-1.05	1.05	179.03	3.96	170.32	
192	-0.08	-0.01	-1.05	1.05	179.04	3.97	170.32	
193	-0.08	-0.01	-1.06	1.06	179.06	3.97	170.32	
194	-0.08	-0.01	-1.06	1.06	179.08	3.97	170.32	
195	-0.09	-0.01	-1.06	1.07	179.07	4.02	170.32	
196	-0.08	-0.01	-1.05	1.05	179.10	4.02	170.32	
197	-0.08	-0.00	-1.05	1.05	179.10	4.02	170.31	
198	-0.08	-0.01	-1.05	1.05	179.13	4.03	170.32	
199	-0.08	-0.01	-1.05	1.05	179.16	4.03	170.32	
200	-0.08	-0.01	-1.05	1.05	179.25	3.98	170.31	
201	-0.08	-0.01	-1.06	1.06	179.34	3.94	170.30	
202	-0.08	-0.01	-1.05	1.05	179.50	3.90	170.28	
203	-0.07	-0.01	-1.04	1.05	179.66	3.79	170.25	
204	-0.07	-0.02	-1.06	1.07	179.84	3.68	170.23	
205	-0.07	-0.02	-1.05	1.05	179.92	3.55	170.23	
206	-0.07	-0.03	-1.04	1.04	-179.95	3.43	170.23	
207	-0.06	-0.02	-1.08	1.08	-179.85	3.12	170.24	
208	-0.07	-0.03	-1.06	1.06	-179.81	3.01	170.24	
209	-0.06	-0.02	-1.04	1.04	-179.79	2.86	170.25	
210	-0.05	-0.02	-1.06	1.06	-179.74	2.59	170.26	
211	-0.05	-0.03	-1.05	1.05	-179.63	2.19	170.27	
212	-0.04	-0.02	-1.07	1.07	-179.59	1.82	170.28	
213	-0.03	-0.03	-1.06	1.06	-179.51	1.50	170.29	
214	-0.03	-0.03	-1.07	1.07	-179.41	1.31	170.29	
215	-0.03	-0.03	-1.05	1.06	-179.29	1.17	170.29	
216	-0.03	-0.03	-1.07	1.07	-179.13	1.11	170.28	
217	-0.02	-0.04	-1.06	1.06	-178.82	0.95	170.28	
218	-0.02	-0.05	-1.08	1.08	-178.21	0.93	170.26	
219	-0.04	-0.08	-1.12	1.12	-176.78	1.35	170.19	
220	-0.03	-0.13	-1.12	1.13	-174.36	1.85	170.02	
221	0.02	-0.12	-1.06	1.06	-171.99	1.79	169.65	
222	-0.02	-0.18	-0.93	0.95	-170.44	2.55	169.17	
223	-0.14	-0.19	-1.50	1.52	-169.99	4.61	168.92	
224	0.09	-0.20	-0.86	0.89	-168.56	8.11	167.64	
225	-0.00	-0.50	-0.78	0.92	-164.82	12.22	166.03	
226	-0.04	0.06	-1.11	1.12	-164.54	12.70	165.14	
227	0.52	-0.76	-1.68	1.92	-149.10	26.55	158.04	
228	-0.28	-0.56	-0.89	1.08	-159.49	38.71	160.89	
229	-0.62	-0.59	-0.44	0.96	-163.28	50.31	160.81	
230	-1.02	-0.33	-0.40	1.14	-163.14	61.80	156.09	
231	-0.36	0.48	-0.05	0.60	-170.27	47.22	167.46	
232	-0.79	-0.60	-0.45	1.09	-174.06	53.46	172.23	
233	-0.45	0.01	-0.40	0.60	-168.88	56.57	161.02	
234	-1.04	0.21	-0.21	1.08	-167.10	70.41	148.41	
235	-0.93	-0.08	-0.08	0.94	-169.52	78.26	149.26	
236	-0.88	-0.26	-0.16	0.93	-170.73	79.99	153.78	
237	-0.99	-0.15	0.04	1.00	-171.22	82.74	152.79	
238	-0.92	-0.12	-0.05	0.93	-171.65	83.71	152.98	
239	-1.01	-0.17	-0.10	1.03	-171.65	84.14	153.24	
240	-1.03	-0.18	-0.09	1.05	-171.41	83.84	153.29	
241	-0.95	-0.23	-0.09	0.98	-171.11	83.49	154.39	
242	-0.94	-0.28	-0.10	0.99	-171.18	83.16	155.07	
243	-0.99	-0.10	-0.16	1.01	-171.40	82.96	154.47	
244	-1.07	-0.23	-0.02	1.10	-171.23	83.27	154.34	
245	-1.01	-0.23	-0.21	1.05	-171.29	82.16	155.22	
246	-1.01	-0.18	-0.07	1.03	-171.50	82.25	155.55	
247	-1.12	-0.61	-0.03	1.28	-170.14	83.19	162.76	
248	-1.02	0.01	-0.10	1.02	-170.89	83.19	161.10	
249	-1.01	-0.03	-0.17	1.02	-172.26	82.19	161.06	
250	-1.14	0.03	-0.25	1.17	-172.80	81.79	160.66	
251	-1.00	-0.23	-0.23	1.05	-172.34	81.18	160.12	
252	-1.08	0.06	-0.16	1.10	-172.47	80.84	159.74	
253	-1.03	-0.23	-0.13	1.06	-171.92	80.97	158.35	
254	-1.07	-0.73	-0.11	1.30	-169.42	81.49	158.29	
255	-0.98	-0.06	-0.20	1.00	-169.37	80.78	156.23	
256	-1.01	-0.22	-0.17	1.05	-168.98	81.06	155.32	
257	-1.00	-0.17	-0.17	1.03	-169.39	80.05	153.55	
258	-1.29	-0.11	-0.17	1.31	-169.58	79.62	151.88	
259	-0.98	-0.05	-0.25	1.01	-169.62	79.51	149.96	
260	-0.98	-0.10	-0.27	1.02	-169.81	78.28	149.30	
261	-1.01	-0.17	-0.23	1.05	-169.81	78.00	148.51	
262	-0.98	-0.17	-0.22	1.02	-169.66	77.80	148.48	
263	-0.98	-0.15	-0.21	1.02	-169.78	77.76	149.40	
264	-0.96	-0.20	-0.28	1.02	-169.77	77.49	150.39	
265	-0.98	-0.23	-0.22	1.03	-170.31	76.61	151.26	
266	-0.92	-0.18	-0.28	0.98	-170.56	75.69	150.38	
267	-1.03	-0.11	-0.12	1.04	-171.05	74.22	148.84	
268	-0.97	-0.16	-0.34	1.04	-170.94	74.20	148.77	
269	-1.01	-0.22	-0.28	1.07	-170.96	73.40	148.38	
270	-0.92	-0.13	-0.32	0.98	-171.04	70.26	145.64	
271	-1.00	-0.05	-0.40	1.08	-170.81	67.64	145.05	
