Time	Ax	Ay	Az	Asum	gx	gy	gz
81	0.23	-0.99	-0.04	1.02	-106.26	-54.57	-131.15	
82	0.23	-0.89	-0.04	0.92	-106.00	-55.64	-128.98	
83	0.25	-0.89	-0.06	0.93	-105.25	-54.16	-128.85	
84	0.17	-0.90	-0.16	0.93	-104.26	-47.21	-134.03	
85	-0.02	-1.29	-0.28	1.32	-103.27	-31.44	-147.24	
86	0.10	-0.89	-0.21	0.92	-104.18	-21.16	-154.96	
87	-0.09	-1.03	-0.13	1.04	-103.08	-12.56	-160.80	
88	0.06	-1.01	-0.03	1.01	-102.26	-3.26	-166.23	
89	0.13	-1.04	-0.04	1.05	-101.66	3.64	-169.82	
90	0.09	-1.05	-0.05	1.05	-101.57	8.71	-173.60	
91	-0.12	-0.98	-0.06	0.99	-101.75	14.44	-179.89	
92	-0.13	-0.95	-0.06	0.97	-101.98	19.13	174.73	
93	-0.15	-0.97	-0.10	0.99	-102.15	23.03	170.53	
94	-0.13	-1.01	-0.10	1.03	-102.01	23.79	169.23	
95	-0.14	-0.99	-0.11	1.01	-101.41	24.81	167.78	
96	-0.10	-1.00	-0.09	1.01	-100.81	24.32	167.76	
97	-0.15	-0.98	-0.07	1.00	-99.94	24.79	166.53	
98	-0.14	-0.98	-0.11	0.99	-99.14	23.81	166.58	
99	-0.13	-1.00	-0.13	1.01	-98.44	20.88	168.98	
100	-0.09	-0.99	-0.13	1.01	-97.71	16.71	173.00	
101	0.12	-1.04	-0.21	1.06	-97.75	4.99	-175.71	
102	0.24	-0.97	-0.13	1.01	-98.44	-9.84	-162.73	
103	0.17	-0.95	-0.02	0.96	-98.79	-21.24	-154.05	
104	0.10	-1.02	0.10	1.03	-98.91	-32.96	-145.93	
105	-0.11	-1.21	-0.01	1.21	-99.65	-38.90	-143.30	
106	0.08	-1.04	0.05	1.04	-100.54	-41.21	-141.30	
107	0.22	-0.92	0.02	0.94	-101.37	-47.10	-134.87	
108	0.14	-0.90	0.03	0.92	-101.79	-53.45	-128.59	
109	0.27	-0.99	-0.01	1.02	-102.72	-57.93	-123.94	
110	0.18	-0.95	-0.06	0.97	-103.46	-59.24	-122.34	
111	0.18	-0.93	-0.05	0.95	-103.79	-58.52	-122.38	
112	0.27	-0.91	-0.03	0.95	-103.99	-56.47	-123.41	
113	0.20	-0.94	-0.15	0.97	-103.35	-47.20	-130.82	
114	0.11	-1.10	-0.21	1.12	-103.29	-38.68	-138.27	
115	0.00	-0.86	-0.32	0.92	-104.40	-27.36	-147.90	
116	-0.03	-1.06	-0.22	1.08	-105.32	-17.36	-155.65	
117	-0.19	-1.03	-0.21	1.06	-106.29	-6.28	-162.68	
118	0.12	-1.02	-0.18	1.04	-106.22	2.38	-165.79	
119	0.29	-1.09	-0.12	1.13	-106.51	4.93	-164.58	
120	0.09	-1.04	-0.16	1.06	-106.93	5.99	-165.31	
121	-0.16	-0.97	-0.16	1.00	-107.01	8.68	-169.54	
122	-0.20	-0.94	-0.18	0.98	-106.64	12.00	-173.97	
123	-0.15	-0.95	-0.22	0.99	-106.25	13.21	-175.76	
124	-0.14	-0.98	-0.20	1.01	-105.65	12.42	-175.46	
125	-0.12	-0.96	-0.23	0.99	-104.88	10.62	-174.16	
126	-0.06	-1.04	-0.27	1.07	-104.79	6.72	-171.02	
127	-0.07	-0.93	-0.34	0.99	-105.59	3.76	-168.78	
128	0.09	-0.96	-0.26	0.99	-106.37	-0.61	-165.26	
129	0.21	-0.92	-0.28	0.98	-107.37	-7.06	-160.32	
130	0.21	-1.11	-0.26	1.15	-108.83	-15.55	-155.24	
131	0.11	-1.04	-0.21	1.07	-108.76	-23.86	-150.79	
132	0.21	-0.97	-0.22	1.02	-109.70	-29.91	-147.57	
133	0.09	-0.97	-0.22	0.99	-110.24	-32.81	-146.32	
134	0.25	-0.94	-0.21	0.99	-110.93	-35.00	-144.79	
135	0.30	-0.97	-0.20	1.04	-111.35	-37.21	-142.81	
136	0.25	-0.93	-0.22	0.99	-111.34	-39.08	-141.04	
137	0.28	-0.89	-0.22	0.96	-111.41	-40.36	-139.78	
138	0.29	-0.94	-0.22	1.01	-111.23	-40.89	-139.02	
139	0.23	-0.93	-0.28	1.00	-111.00	-39.48	-139.89	
140	0.17	-0.95	-0.39	1.04	-110.96	-36.24	-141.93	
141	0.31	-0.76	-0.33	0.88	-111.77	-35.44	-142.01	
142	0.08	-1.22	-0.31	1.26	-111.44	-34.62	-142.77	
143	0.02	-1.09	-0.13	1.10	-109.88	-32.23	-143.82	
144	0.01	-0.98	-0.20	1.00	-108.10	-29.59	-145.49	
145	0.07	-0.96	-0.27	0.99	-107.95	-25.72	-148.89	
146	-0.02	-0.85	-0.23	0.88	-107.51	-23.02	-151.97	
147	0.20	-0.98	-0.29	1.04	-107.95	-24.09	-152.14	
148	0.20	-0.60	-0.74	0.98	-109.65	-27.00	-152.68	
149	0.02	-0.70	0.04	0.70	-112.24	-25.96	-155.48	
150	0.24	-0.61	-0.37	0.75	-111.83	-28.54	-155.20	
151	0.11	-0.65	-0.25	0.71	-114.85	-27.55	-157.45	
152	0.18	-0.57	-0.14	0.61	-115.37	-30.35	-155.73	
153	0.13	-0.16	0.01	0.21	-115.36	-32.72	-153.97	
154	-0.20	-0.35	-0.03	0.40	-115.72	-29.53	-157.41	
155	0.04	-0.40	-0.04	0.41	-114.19	-23.57	-161.58	
156	0.09	-0.83	0.06	0.84	-109.79	-19.70	-163.67	
157	-0.28	-1.16	-0.40	1.26	-100.45	-13.29	-168.36	
158	0.21	-1.14	-0.17	1.17	-88.47	-13.86	-14.35	
159	0.30	-1.41	0.03	1.44	-75.52	6.13	6.55	
160	-0.09	-2.82	0.65	2.89	-68.47	7.97	12.09	
161	-0.10	-4.83	4.23	6.42	-61.13	-0.68	5.28	
162	-0.20	-0.80	-0.63	1.04	-56.75	4.52	12.08	
163	0.07	0.15	-0.55	0.58	-54.26	0.22	8.97	
164	-0.35	0.29	0.44	0.63	-47.80	-0.24	8.57	
165	0.12	1.40	2.11	2.53	-36.78	-0.67	10.07	
166	0.21	-0.05	0.55	0.59	-28.49	-2.08	8.33	
167	-0.21	-0.31	1.52	1.56	-20.17	0.35	7.71	
168	-0.03	0.78	1.05	1.31	-9.46	-0.35	7.91	
169	0.39	0.04	0.92	1.00	-8.13	-0.97	8.13	
170	-0.15	0.37	0.47	0.62	-8.13	-0.73	7.25	
171	0.43	0.47	0.96	1.15	-13.65	-0.85	7.29	
172	-0.25	-0.71	1.32	1.52	-24.03	1.47	7.52	
173	0.32	0.47	0.76	0.95	-18.45	2.05	7.09	
174	-0.16	-0.47	0.82	0.96	-24.83	4.29	5.95	
175	-0.42	-0.22	0.60	0.76	-26.18	8.15	6.37	
176	-0.32	-0.48	1.02	1.17	-26.81	7.62	7.21	
177	-0.02	-0.11	0.88	0.89	-25.28	5.25	8.04	
178	-0.01	-0.49	0.92	1.05	-27.23	3.72	8.32	
179	0.03	-0.18	0.84	0.86	-26.66	3.52	8.33	
180	-0.08	-0.24	0.93	0.96	-26.72	3.90	8.54	
181	-0.02	-0.20	0.89	0.91	-26.24	3.74	8.43	
182	0.00	-0.21	0.94	0.96	-26.28	3.49	8.25	
183	0.02	-0.19	0.95	0.97	-25.94	2.88	8.00	
184	0.00	-0.23	0.91	0.94	-25.90	2.41	7.80	
185	-0.03	-0.25	0.88	0.91	-25.90	2.69	7.92	
186	-0.09	-0.27	0.89	0.93	-25.71	3.02	7.99	
187	-0.04	-0.22	0.90	0.93	-25.21	2.66	7.70	
188	-0.02	-0.20	0.97	0.99	-24.74	2.25	7.35	
189	-0.03	-0.16	0.97	0.99	-24.42	1.90	7.06	
190	-0.00	-0.23	0.90	0.93	-25.15	1.94	6.92	
191	-0.03	-0.24	0.91	0.94	-25.48	2.36	7.05	
192	-0.01	-0.24	0.91	0.94	-25.66	2.35	7.30	
193	-0.02	-0.23	0.92	0.95	-25.81	2.24	7.46	
194	-0.02	-0.26	0.89	0.93	-26.18	2.30	7.54	
195	-0.03	-0.26	0.87	0.91	-26.32	2.45	7.61	
196	-0.04	-0.24	0.95	0.98	-25.83	2.31	7.64	
197	-0.02	-0.26	0.93	0.96	-25.85	2.18	7.63	
198	-0.03	-0.26	0.90	0.94	-26.09	2.36	7.65	
199	-0.02	-0.24	0.90	0.93	-25.95	2.28	7.66	
200	-0.01	-0.27	0.89	0.93	-26.08	2.09	7.63	
201	-0.02	-0.24	0.93	0.96	-25.84	2.18	7.61	
202	-0.03	-0.27	0.91	0.95	-25.89	2.17	7.65	
203	-0.02	-0.25	0.90	0.94	-25.84	2.12	7.66	
204	-0.02	-0.24	0.92	0.95	-25.68	2.12	7.67	
205	-0.01	-0.27	0.92	0.95	-25.66	2.21	7.74	
206	-0.03	-0.25	0.92	0.96	-25.08	2.39	7.87	
207	-0.02	-0.25	0.91	0.94	-24.82	2.27	7.92	
208	-0.03	-0.25	0.91	0.94	-24.51	2.09	7.98	
209	-0.05	-0.25	0.92	0.96	-24.19	2.06	8.04	
210	-0.02	-0.26	0.91	0.95	-24.24	1.97	8.09	
211	-0.00	-0.31	0.84	0.90	-24.85	1.86	8.08	
212	-0.03	-0.27	0.94	0.98	-24.48	1.91	8.13	
213	-0.03	-0.27	0.90	0.94	-24.25	1.97	8.07	
214	-0.03	-0.28	0.91	0.96	-23.94	1.99	7.95	
215	-0.02	-0.30	0.89	0.94	-23.88	2.02	7.86	
216	-0.02	-0.29	0.89	0.93	-23.74	2.03	7.76	
217	-0.02	-0.28	0.90	0.94	-23.41	2.01	7.72	
218	-0.04	-0.27	0.92	0.96	-23.01	2.14	7.67	
219	-0.02	-0.28	0.91	0.95	-22.85	2.11	7.60	
220	-0.03	-0.28	0.91	0.95	-22.68	2.09	7.59	
221	-0.03	-0.28	0.89	0.93	-22.51	2.04	7.60	
222	-0.03	-0.31	0.87	0.93	-22.55	2.01	7.62	
223	-0.02	-0.28	0.91	0.95	-22.24	1.99	7.62	
224	-0.03	-0.29	0.91	0.95	-22.02	1.92	7.62	
225	-0.04	-0.29	0.90	0.95	-21.79	1.94	7.62	
226	-0.03	-0.28	0.90	0.95	-21.60	1.92	7.63	
227	-0.04	-0.30	0.91	0.95	-21.53	1.96	7.70	
228	-0.03	-0.29	0.90	0.94	-21.29	1.89	7.79	
229	-0.02	-0.28	0.91	0.95	-21.02	1.80	7.88	
230	-0.01	-0.29	0.90	0.94	-20.90	1.82	7.92	
231	-0.03	-0.28	0.90	0.94	-20.71	1.96	7.95	
232	-0.04	-0.28	0.91	0.96	-20.58	1.99	7.99	
233	-0.02	-0.33	0.93	0.99	-20.69	1.92	7.98	
234	-0.02	-0.26	0.87	0.91	-20.56	1.82	7.96	
235	-0.03	-0.29	0.90	0.95	-20.45	1.66	8.00	
236	-0.06	-0.24	0.91	0.94	-19.80	1.82	8.10	
237	-0.04	-0.29	0.91	0.96	-19.68	1.93	8.07	
238	-0.03	-0.29	0.89	0.94	-19.63	1.89	8.01	
239	-0.02	-0.27	0.89	0.93	-19.40	1.83	7.99	
240	-0.01	-0.27	0.92	0.96	-19.03	1.92	8.07	
241	-0.00	-0.25	0.92	0.95	-18.54	2.12	8.31	
242	-0.03	-0.29	0.90	0.95	-18.61	2.19	8.64	
243	-0.07	-0.71	1.08	1.29	-16.95	6.80	11.92	
244	-0.14	-0.50	1.06	1.18	-21.57	8.54	13.35	
245	-0.32	0.34	0.75	0.88	-12.72	7.95	11.76	
246	-0.05	0.19	0.95	0.97	-13.83	5.50	10.63	
247	-0.14	-0.35	0.85	0.93	-9.91	5.44	9.72	
248	0.25	0.70	0.55	0.92	0.26	4.80	8.22	
249	-0.21	0.07	0.94	0.97	-2.92	7.22	7.89	
250	0.04	-0.29	0.99	1.03	-11.64	7.49	6.71	
251	-0.22	-0.20	0.88	0.93	-21.98	7.40	8.17	
252	-0.06	-0.51	0.85	0.99	-29.15	7.74	9.44	
253	-0.16	-0.71	0.74	1.04	-32.79	8.13	9.42	
254	-0.04	-0.45	0.78	0.90	-34.46	5.14	8.03	
255	-0.37	-0.34	0.77	0.92	-36.11	5.81	9.16	
256	-0.01	-0.52	1.04	1.16	-31.14	4.07	9.29	
257	-0.47	0.23	0.60	0.80	-31.58	6.26	11.74	
258	-0.05	-0.52	0.82	0.97	-29.44	6.17	11.85	
259	-0.06	-0.50	0.86	1.00	-28.18	6.19	11.57	
260	-0.01	-0.40	0.87	0.96	-28.76	5.80	11.34	
261	-0.13	-0.58	0.72	0.93	-33.51	8.21	12.44	
262	-0.09	-0.57	0.77	0.96	-34.27	8.70	12.37	
263	0.03	-0.54	0.80	0.97	-31.97	7.13	11.12	
264	-0.04	-0.49	0.87	1.00	-30.87	6.93	11.06	
265	-0.09	-0.53	0.81	0.97	-31.43	7.30	12.13	
266	-0.10	-0.51	0.79	0.95	-31.90	7.27	12.99	
267	-0.08	-0.44	0.81	0.92	-31.82	8.01	13.57	
268	-0.18	-0.56	0.66	0.88	-33.73	11.11	15.04	
269	-0.17	-0.50	0.81	0.97	-32.62	11.77	14.48	
270	-0.21	-0.57	0.67	0.91	-32.18	12.50	13.64	
271	-0.17	-0.52	0.80	0.97	-30.65	13.03	12.07	
272	-0.18	-0.52	0.84	1.00	-30.74	13.05	11.59	
273	-0.15	-0.39	0.75	0.86	-30.69	13.50	11.55	
274	-0.22	-0.48	0.90	1.04	-30.29	14.92	12.16	
