Time	Ax	Ay	Az	Asum	gx	gy	gz
32	-0.21	-0.97	-0.15	1.01	-107.04	32.75	140.68	
33	-0.22	-0.96	-0.17	1.00	-107.86	34.00	141.00	
34	-0.24	-0.98	-0.18	1.02	-108.52	35.11	141.57	
35	-0.16	-0.98	-0.11	1.00	-108.69	36.35	142.41	
36	-0.17	-0.99	-0.10	1.01	-108.89	36.94	143.61	
37	-0.19	-0.97	-0.14	1.00	-109.20	36.87	144.89	
38	-0.20	-0.99	-0.14	1.01	-109.45	36.89	145.77	
39	-0.21	-1.01	-0.20	1.05	-109.96	36.12	147.10	
40	-0.19	-0.96	-0.15	0.99	-109.82	36.18	147.31	
41	-0.18	-0.99	-0.13	1.01	-109.30	35.64	147.86	
42	-0.14	-0.99	-0.11	1.00	-108.30	34.71	148.50	
43	-0.22	-1.03	-0.12	1.05	-107.34	34.04	148.58	
44	-0.18	-0.96	-0.18	1.00	-106.64	33.00	149.51	
45	-0.04	-1.03	-0.11	1.04	-105.08	32.18	150.17	
46	-0.09	-0.94	-0.15	0.95	-103.96	31.89	150.12	
47	-0.08	-1.00	-0.16	1.01	-103.39	30.69	151.34	
48	-0.11	-0.98	-0.19	1.01	-103.36	28.95	153.04	
49	-0.07	-0.99	-0.17	1.00	-103.29	26.73	155.23	
50	-0.05	-1.01	-0.14	1.02	-103.09	24.73	157.11	
51	-0.03	-0.99	-0.10	1.00	-102.68	23.38	158.44	
52	-0.06	-1.04	-0.06	1.04	-102.36	22.51	159.16	
53	-0.02	-1.02	-0.10	1.02	-102.23	19.77	161.71	
54	-0.03	-1.00	-0.04	1.00	-101.63	17.10	163.97	
55	-0.00	-1.02	-0.11	1.02	-101.67	12.77	168.16	
56	-0.01	-0.98	-0.07	0.99	-101.64	8.60	172.38	
57	0.04	-1.00	-0.07	1.00	-101.62	4.13	176.87	
58	0.07	-1.00	-0.01	1.00	-101.11	0.53	-179.17	
59	0.09	-0.98	-0.05	0.99	-101.05	-2.95	-175.70	
60	0.03	-0.97	-0.03	0.98	-101.04	-4.27	-174.66	
61	0.03	-0.96	-0.05	0.97	-101.20	-4.32	-174.78	
62	0.05	-0.99	-0.04	1.00	-101.41	-3.91	-175.43	
63	0.02	-1.03	-0.07	1.04	-101.68	-2.58	-176.94	
64	0.04	-1.01	-0.03	1.01	-101.45	-1.16	-178.22	
65	0.07	-1.00	-0.06	1.01	-101.27	-0.65	-178.73	
66	0.02	-1.02	-0.06	1.02	-101.19	0.79	179.84	
67	0.05	-0.97	-0.00	0.98	-100.14	3.25	177.81	
68	0.02	-1.20	-0.05	1.20	-99.25	6.87	175.08	
69	0.05	-1.00	-0.05	1.00	-98.35	7.94	174.46	
70	-0.00	-0.98	0.06	0.98	-96.35	12.55	169.56	
71	-0.08	-0.97	-0.03	0.97	-95.81	19.79	162.42	
72	-0.03	-0.97	-0.14	0.98	-96.72	21.18	161.38	
73	-0.10	-0.97	-0.18	0.99	-97.91	23.63	158.93	
74	-0.16	-0.99	-0.18	1.02	-99.30	26.83	155.74	
75	-0.18	-1.02	-0.18	1.05	-100.64	30.36	152.73	
76	-0.14	-1.01	-0.19	1.04	-102.19	31.92	151.46	
77	-0.13	-0.99	-0.15	1.01	-103.50	33.14	150.08	
78	-0.19	-0.97	-0.19	1.01	-104.93	34.23	148.44	
79	-0.23	-0.95	-0.13	0.99	-106.11	35.74	146.27	
80	-0.26	-1.01	-0.19	1.06	-107.36	35.90	145.45	
81	-0.19	-0.98	-0.13	1.01	-107.65	36.64	144.42	
82	-0.21	-0.99	-0.13	1.02	-107.80	37.02	143.52	
83	-0.19	-0.93	-0.14	0.96	-107.77	36.77	143.14	
84	-0.18	-0.96	-0.11	0.98	-107.66	36.07	142.95	
85	-0.23	-0.96	-0.15	1.00	-107.63	35.75	142.48	
86	-0.16	-1.00	-0.09	1.02	-107.18	35.81	141.93	
87	-0.17	-0.99	-0.08	1.01	-106.53	35.75	141.09	
88	-0.17	-1.02	-0.07	1.04	-105.76	35.02	140.48	
89	-0.11	-0.97	-0.04	0.98	-104.79	33.30	140.67	
90	-0.05	-0.94	-0.02	0.94	-103.42	29.48	141.91	
91	-0.07	-1.11	-0.13	1.12	-102.48	22.63	145.19	
92	-0.08	-0.96	-0.40	1.05	-103.78	15.67	148.06	
93	-0.03	-0.81	-0.20	0.84	-104.13	11.37	148.70	
94	-0.08	-1.00	-0.23	1.03	-104.46	7.02	148.85	
95	0.00	-0.93	-0.19	0.95	-105.67	-2.06	152.54	
96	0.08	-0.83	-0.21	0.87	-106.04	-8.07	155.65	
97	0.01	-0.85	-0.16	0.87	-106.11	-13.02	156.65	
98	0.06	-0.78	-0.17	0.80	-106.01	-17.44	157.23	
99	0.01	-0.67	-0.24	0.72	-106.85	-20.48	156.50	
100	-0.13	-0.93	-0.17	0.95	-107.29	-22.48	155.16	
101	-0.01	-0.77	-0.20	0.80	-108.00	-24.62	154.44	
102	0.01	-0.84	-0.23	0.87	-109.59	-25.33	151.45	
103	-0.08	-0.91	-0.34	0.98	-111.41	-25.16	147.98	
104	0.01	-0.79	-0.18	0.81	-112.13	-27.07	145.71	
105	-0.07	-0.68	-0.06	0.69	-111.61	-28.86	142.80	
106	-0.05	-0.71	0.01	0.71	-111.04	-30.55	139.21	
107	-0.28	-0.83	-0.27	0.92	-113.17	-29.06	131.64	
108	-0.21	-0.43	-0.55	0.73	-118.88	-25.93	124.08	
109	1.88	-0.87	-2.54	3.28	-129.92	-29.54	121.69	
110	0.28	-0.93	1.14	1.50	-135.97	-27.50	125.50	
111	-0.28	-1.14	-0.75	1.40	-154.77	-26.52	121.95	
112	0.67	-0.74	-0.09	1.00	-161.46	-33.25	124.73	
113	0.93	-0.90	-0.52	1.39	-164.94	-30.95	127.01	
114	0.43	0.26	-0.95	1.07	-172.12	-30.36	129.86	
115	0.20	-0.04	-0.63	0.66	-175.12	-33.37	132.22	
116	1.53	-0.43	-2.11	2.65	-174.80	-43.97	135.48	
117	0.96	-0.34	0.07	1.02	-168.99	-44.11	135.66	
118	0.96	0.27	-0.64	1.19	-165.89	-52.41	136.64	
119	1.20	-0.02	-0.60	1.35	-164.09	-64.39	139.94	
120	2.52	0.28	-0.58	2.60	-168.95	-79.56	145.13	
121	0.71	-0.42	0.54	0.99	0.12	-89.51	147.66	
122	1.70	0.60	-0.59	1.89	13.27	-83.51	154.43	
123	0.48	0.50	-0.15	0.71	16.94	-78.30	150.73	
124	0.67	0.54	0.43	0.96	20.58	-72.39	161.82	
125	1.18	0.15	-0.29	1.22	16.39	-64.42	151.38	
126	1.06	0.35	0.37	1.18	16.59	-57.20	154.71	
127	0.89	0.17	0.20	0.93	15.22	-52.00	154.22	
128	0.69	0.09	0.48	0.84	13.21	-45.09	154.26	
129	0.52	-0.07	0.68	0.86	10.85	-37.37	154.86	
130	0.39	-0.12	1.08	1.16	8.03	-29.98	155.04	
131	0.12	-0.00	0.24	0.27	6.75	-24.48	155.15	
132	0.25	0.00	0.95	0.98	4.77	-20.70	155.67	
133	0.14	-0.03	1.00	1.01	3.54	-16.44	156.51	
134	0.30	0.01	0.92	0.96	2.38	-14.42	156.44	
135	0.27	0.04	0.92	0.96	1.99	-12.74	156.44	
136	0.24	-0.02	0.90	0.93	1.59	-11.21	156.44	
137	0.04	0.00	0.84	0.84	1.28	-8.70	156.53	
138	0.16	-0.12	0.91	0.93	0.43	-6.80	156.64	
139	0.17	-0.00	0.93	0.94	0.33	-5.67	156.68	
140	0.14	-0.06	0.93	0.94	-0.22	-4.49	156.33	
141	0.12	-0.11	0.85	0.87	-0.54	-2.82	156.01	
142	0.07	-0.06	0.96	0.96	-0.13	-1.22	156.24	
143	0.07	-0.08	0.93	0.94	-0.68	-0.13	156.57	
144	0.06	-0.03	1.01	1.01	-0.41	1.31	156.93	
145	0.14	-0.00	0.98	0.99	-0.23	2.86	157.05	
146	-0.08	-0.26	0.50	0.57	-6.86	4.95	157.44	
147	-0.05	-0.28	0.95	0.99	-6.87	7.14	156.86	
148	0.00	0.01	0.96	0.96	-5.19	8.91	157.27	
149	-0.31	-0.15	0.87	0.94	-5.57	10.82	156.96	
150	-0.21	-0.10	0.91	0.94	-3.25	11.27	156.70	
151	-0.24	-0.11	0.87	0.91	-1.72	11.32	156.63	
152	-0.28	-0.07	0.83	0.88	0.09	12.36	156.06	
153	-0.22	0.15	1.05	1.08	3.74	13.79	154.60	
154	-0.19	0.05	0.94	0.96	4.63	13.62	154.94	
155	-0.23	0.05	0.88	0.91	4.92	13.53	155.72	
156	-0.18	0.07	0.92	0.94	4.92	13.23	155.99	
157	-0.23	0.07	0.90	0.93	4.84	12.89	156.00	
158	-0.22	0.09	0.94	0.97	5.14	12.86	155.89	
159	-0.26	0.17	0.92	0.96	6.06	13.13	156.05	
160	-0.15	0.08	0.94	0.96	6.76	12.73	156.64	
161	0.01	-0.04	0.76	0.76	4.28	11.54	157.73	
162	-0.17	0.12	1.02	1.04	5.45	13.09	157.52	
163	-0.11	0.09	0.96	0.97	5.69	13.53	157.14	
164	-0.14	0.04	0.90	0.91	4.94	12.60	157.18	
165	-0.16	0.00	0.93	0.94	4.13	12.48	157.19	
166	-0.20	-0.01	0.95	0.97	3.78	13.02	157.05	
167	-0.21	0.08	0.91	0.94	3.80	13.28	156.81	
168	-0.22	0.05	0.95	0.97	3.33	13.52	156.68	
169	-0.15	0.01	0.89	0.90	2.39	13.61	156.71	
170	-0.18	0.02	0.91	0.92	1.90	13.88	156.94	
171	-0.18	-0.04	0.91	0.93	2.45	14.44	157.06	
172	-0.20	0.02	0.95	0.97	3.51	14.97	156.77	
173	-0.20	0.04	0.92	0.95	3.66	14.96	156.58	
174	-0.21	0.06	0.93	0.96	4.44	15.24	156.21	
175	-0.22	0.08	0.92	0.95	5.05	15.70	155.97	
176	-0.22	0.04	0.91	0.94	5.23	16.09	155.85	
177	-0.26	0.05	0.92	0.95	5.88	16.63	155.70	
178	-0.25	0.09	0.91	0.95	6.72	17.06	155.53	
179	-0.26	0.09	0.92	0.96	7.55	17.56	155.40	
180	-0.27	0.14	0.92	0.97	8.42	18.11	155.20	
181	-0.25	0.12	0.88	0.93	8.71	18.64	155.14	
182	-0.28	0.10	0.91	0.96	9.30	19.47	155.10	
183	-0.29	0.14	0.91	0.96	9.87	19.69	155.00	
184	-0.30	0.14	0.91	0.97	10.03	19.63	155.06	
185	-0.29	0.14	0.89	0.94	9.87	19.55	155.15	
186	-0.30	0.13	0.91	0.96	10.18	19.77	155.13	
187	-0.29	0.14	0.89	0.94	10.26	20.10	155.12	
188	-0.30	0.16	0.90	0.96	10.78	20.67	154.98	
189	-0.31	0.17	0.92	0.98	11.40	21.09	154.81	
190	-0.31	0.17	0.88	0.95	11.50	21.14	154.78	
191	-0.31	0.17	0.88	0.95	11.48	21.14	154.87	
192	-0.32	0.17	0.89	0.96	11.77	21.38	154.87	
193	-0.32	0.18	0.87	0.95	12.29	21.80	154.77	
194	-0.32	0.20	0.85	0.93	13.11	22.40	154.67	
195	-0.32	0.25	0.84	0.93	14.44	23.68	154.80	
196	-0.36	0.21	0.88	0.97	16.60	25.21	154.44	
