Time	Ax	Ay	Az	Asum	gx	gy	gz
100	-0.33	-0.50	-0.20	0.64	-100.47	60.88	94.31	
101	-0.21	-0.58	-0.25	0.66	-104.36	45.33	108.94	
102	-0.10	-0.70	-0.26	0.76	-108.85	34.68	118.37	
103	-0.42	-0.65	-0.34	0.85	-113.83	29.27	122.60	
104	-0.08	-0.48	-0.11	0.50	-116.54	24.64	128.28	
105	0.03	-0.63	-0.37	0.73	-119.99	16.82	136.75	
106	-0.17	-0.46	-0.35	0.60	-122.73	10.97	143.25	
107	-0.10	-0.72	-0.40	0.83	-125.41	7.42	148.92	
108	-0.08	-0.71	-0.19	0.74	-128.86	5.70	152.62	
109	-0.16	-0.99	-1.17	1.54	-138.78	4.09	156.40	
110	0.02	-0.81	-1.65	1.84	-148.42	4.91	159.48	
111	0.07	-0.69	-1.90	2.02	-152.40	5.30	161.40	
112	-0.28	-0.76	-1.09	1.36	-144.29	8.35	161.23	
113	2.62	-3.44	-3.42	5.51	-130.35	13.98	155.26	
114	-0.80	-1.55	0.06	1.75	-103.47	68.99	99.02	
115	-0.27	-1.01	0.86	1.35	-68.70	45.17	34.30	
116	-0.63	-0.01	1.05	1.23	-51.90	30.79	19.75	
117	-0.41	-0.12	0.83	0.94	-39.36	26.27	15.37	
118	-0.25	-0.24	0.91	0.97	-29.58	22.52	12.50	
119	-0.29	-0.17	0.85	0.91	-21.85	19.55	10.90	
120	-0.08	-0.12	1.31	1.31	-15.20	15.36	9.78	
121	0.01	0.12	0.96	0.96	-10.02	12.62	9.20	
122	-0.18	0.07	1.03	1.05	-5.72	10.94	8.70	
123	0.06	0.16	1.07	1.08	-2.11	10.54	8.04	
124	-0.11	0.04	0.69	0.70	0.02	10.26	7.47	
125	-0.17	0.06	1.20	1.21	1.65	10.00	7.38	
126	-0.22	0.15	0.88	0.92	2.99	9.46	7.22	
127	-0.08	0.11	0.97	0.98	3.78	7.68	7.39	
128	0.04	0.24	0.84	0.88	4.85	5.03	7.86	
129	-0.06	0.15	1.03	1.04	5.03	1.11	8.69	
130	-0.04	0.27	0.88	0.92	6.08	-1.80	9.40	
131	0.02	0.31	0.86	0.91	6.96	-6.13	10.27	
132	0.16	0.30	0.74	0.81	6.58	-11.46	11.16	
133	0.38	0.23	0.83	0.94	4.60	-17.51	12.00	
134	0.61	-0.04	1.09	1.26	0.66	-22.55	12.33	
135	0.49	-0.14	0.76	0.91	-3.18	-28.50	12.87	
136	0.59	-0.23	0.77	1.00	-5.17	-35.63	14.06	
137	0.67	0.16	0.77	1.04	-5.46	-40.44	15.15	
138	0.89	-0.07	0.28	0.94	-6.36	-47.67	15.08	
139	0.71	0.15	0.55	0.91	-7.31	-55.09	13.36	
140	1.51	-0.19	-0.39	1.57	-9.96	-63.18	8.25	
141	0.64	-0.31	-0.22	0.74	-10.75	-67.48	7.06	
142	0.95	-0.09	0.15	0.97	-9.29	-70.41	8.80	
143	0.65	-0.51	0.53	0.98	-11.07	-68.54	8.84	
144	1.07	0.05	0.33	1.12	-9.63	-69.87	9.47	
145	1.01	-0.24	0.08	1.04	-10.95	-72.36	4.67	
146	1.19	0.04	0.16	1.20	-10.01	-74.38	3.14	
147	0.97	-0.15	0.20	1.01	-10.16	-74.96	1.35	
148	0.88	-0.11	0.19	0.91	-10.37	-75.45	-0.53	
149	1.05	-0.22	0.08	1.07	-10.95	-74.84	-2.04	
150	0.97	-0.14	0.25	1.01	-10.91	-72.68	-1.95	
151	0.98	-0.18	0.16	1.01	-11.09	-70.89	-1.44	
152	0.97	-0.19	0.41	1.07	-11.21	-67.23	-0.25	
153	0.86	-0.12	0.48	1.00	-10.96	-63.71	0.97	
154	0.83	-0.11	0.46	0.96	-10.55	-61.34	1.99	
155	0.87	-0.15	0.44	0.98	-10.64	-59.22	1.48	
156	0.79	-0.16	0.54	0.97	-11.01	-56.49	1.39	
157	0.75	-0.16	0.55	0.95	-10.91	-53.51	2.41	
158	0.75	-0.14	0.62	0.98	-10.42	-50.76	3.65	
159	0.75	-0.08	0.55	0.93	-9.66	-47.76	4.61	
160	0.66	-0.15	0.78	1.03	-8.82	-43.33	6.68	
161	0.63	-0.08	0.79	1.01	-8.25	-38.92	7.86	
162	0.44	0.01	0.84	0.95	-8.32	-34.42	8.35	
163	0.33	-0.17	0.82	0.90	-10.40	-29.17	8.16	
164	0.32	-0.15	0.92	0.98	-12.08	-23.82	7.90	
165	0.19	-0.25	0.92	0.97	-13.57	-20.15	7.09	
166	0.17	-0.25	0.85	0.91	-14.62	-17.67	6.35	
167	0.18	-0.26	0.89	0.94	-15.11	-16.08	6.00	
168	0.12	-0.31	0.95	1.01	-16.18	-14.19	5.85	
169	0.16	-0.11	0.95	0.97	-15.96	-13.27	6.31	
170	0.43	0.10	0.93	1.02	-14.38	-12.66	6.17	
171	0.21	-0.22	0.95	1.00	-15.03	-11.35	6.51	
172	0.17	-0.26	0.89	0.94	-14.49	-10.16	6.68	
173	-0.08	-0.04	0.85	0.86	-13.33	-7.08	7.10	
174	-0.06	-0.27	0.82	0.87	-13.55	-5.49	7.68	
175	0.00	-0.20	0.94	0.96	-12.71	-4.72	8.27	
176	0.08	-0.19	0.92	0.94	-12.96	-3.74	8.37	
177	0.05	-0.21	0.92	0.94	-13.46	-2.44	8.45	
178	0.04	-0.27	0.90	0.94	-13.87	-1.21	8.79	
179	-0.04	-0.19	0.97	0.99	-14.01	-0.79	9.12	
180	0.07	-0.27	0.94	0.99	-13.48	-2.89	9.29	
181	0.08	-0.20	0.94	0.97	-10.81	-4.93	9.78	
182	0.11	-0.07	0.93	0.94	-8.57	-6.62	10.55	
183	0.12	-0.12	0.81	0.83	-7.93	-8.01	11.26	
184	0.27	-0.08	0.92	0.96	-8.37	-8.63	11.92	
185	0.29	-0.18	1.03	1.08	-9.74	-7.16	12.43	
186	0.32	-0.22	0.99	1.06	-9.19	-5.22	11.64	
187	0.19	0.07	0.92	0.94	-5.43	-4.83	11.73	
188	0.06	-0.13	0.95	0.96	-5.44	-4.31	11.26	
189	0.05	-0.03	0.96	0.96	-3.35	-3.70	11.10	
190	-0.07	0.47	1.07	1.17	-2.55	-3.04	10.92	
191	-0.02	-0.06	0.91	0.92	-2.09	-2.72	10.72	
192	-0.03	-0.11	0.97	0.98	-3.03	-0.91	10.42	
193	-0.03	-0.01	0.96	0.96	-2.56	-0.51	10.58	
194	0.06	-0.05	0.95	0.95	-2.56	-0.29	10.48	
195	0.05	0.00	0.95	0.95	-3.14	-0.12	10.40	
196	-0.03	-0.15	0.93	0.94	-5.61	-0.25	10.49	
197	-0.03	-0.09	0.95	0.96	-5.74	-0.66	10.63	
198	0.09	-0.10	0.90	0.91	-6.32	-1.38	10.74	
199	0.03	-0.10	0.94	0.95	-6.83	-1.66	10.66	
200	0.02	-0.12	0.94	0.95	-7.10	-0.95	10.30	
201	0.01	-0.11	0.96	0.97	-6.86	-1.11	10.15	
202	0.11	0.03	1.14	1.15	-6.65	-3.10	10.34	
203	0.11	-0.13	0.91	0.92	-8.07	-4.36	10.38	
204	0.11	-0.13	0.93	0.95	-8.94	-4.64	10.32	
205	0.09	-0.19	1.00	1.02	-8.27	-5.10	10.62	
206	0.14	-0.32	0.91	0.98	-9.20	-6.53	10.84	
207	0.13	-0.17	0.88	0.91	-8.46	-6.84	10.77	
208	0.14	-0.04	0.98	1.00	-5.79	-6.74	10.38	
209	0.11	0.16	0.92	0.94	-5.02	-7.58	10.19	
210	0.12	-0.17	0.90	0.92	-7.38	-8.11	10.08	
211	0.13	-0.07	0.90	0.91	-7.01	-7.41	10.45	
212	0.13	-0.08	0.98	0.99	-6.31	-5.94	11.68	
213	0.08	-0.03	0.97	0.97	-3.98	-4.35	13.17	
214	0.10	-0.04	0.97	0.97	-3.17	-4.04	13.52	
215	0.09	-0.03	0.94	0.95	-2.91	-4.39	13.73	
216	0.06	-0.01	0.95	0.95	-2.88	-4.39	13.60	
217	0.14	0.05	0.95	0.96	-3.40	-4.22	13.88	
218	0.04	-0.16	0.87	0.89	-7.07	-4.69	16.05	
219	0.11	0.12	0.88	0.89	-6.86	-3.82	16.83	
220	0.02	-0.11	0.98	0.99	-2.90	-3.13	17.83	
221	0.06	-0.05	0.95	0.95	-2.71	-2.72	18.03	
222	0.04	-0.04	0.97	0.97	-2.54	-2.36	18.17	
223	0.05	-0.02	0.95	0.95	-2.77	-2.38	18.24	
224	0.05	-0.04	0.99	0.99	-3.37	-2.23	18.26	
225	0.03	-0.06	0.94	0.94	-3.49	-1.79	18.36	
226	0.03	-0.09	0.94	0.95	-4.64	-1.62	18.51	
227	0.03	-0.15	0.96	0.97	-6.08	-1.65	18.87	
228	0.04	-0.11	0.94	0.95	-6.61	-1.56	19.30	
229	0.03	-0.09	0.95	0.95	-6.51	-1.53	19.49	
230	0.04	-0.10	0.95	0.95	-6.53	-1.46	19.47	
231	0.04	-0.08	0.96	0.96	-6.39	-1.39	19.45	
232	0.03	-0.11	0.95	0.95	-6.98	-1.56	19.40	
233	0.05	-0.15	0.91	0.93	-8.02	-2.14	19.04	
234	0.05	-0.04	0.97	0.98	-5.84	-1.96	18.88	
235	0.05	-0.09	0.96	0.97	-6.36	-2.33	18.84	
236	0.04	-0.13	0.93	0.94	-7.10	-2.43	18.81	
237	0.05	-0.11	0.91	0.92	-5.89	-1.93	18.87	
238	0.02	-0.03	0.96	0.96	-2.50	-0.35	19.00	
239	0.01	0.12	0.92	0.92	1.66	2.13	18.94	
240	-0.07	0.09	0.96	0.97	4.02	4.75	18.95	
241	-0.13	0.11	0.95	0.96	5.17	6.64	18.65	
242	-0.10	0.12	0.93	0.94	6.44	8.89	18.20	
243	-0.17	0.10	0.90	0.92	7.15	10.93	18.14	
