Time	Ax	Ay	Az	Asum	gx	gy	gz
54	0.05	-0.99	-0.05	0.99	-101.89	6.72	171.73	
55	0.02	-0.94	0.08	0.94	-101.61	7.80	171.24	
56	0.07	-1.09	-0.03	1.09	-101.51	10.02	169.70	
57	0.02	-1.00	-0.19	1.02	-102.23	11.48	168.09	
58	0.01	-1.04	0.05	1.04	-100.21	13.43	165.29	
59	-0.01	-1.08	0.04	1.08	-98.69	13.83	164.28	
60	0.03	-1.04	-0.04	1.04	-97.90	10.91	166.85	
61	-0.05	-1.12	-0.04	1.13	-97.21	12.61	165.06	
62	-0.09	-0.99	-0.21	1.02	-98.59	14.45	163.70	
63	-0.06	-0.88	-0.19	0.90	-99.58	16.91	162.16	
64	-0.14	-1.06	-0.19	1.08	-100.43	20.20	159.22	
65	-0.16	-1.02	-0.20	1.05	-101.61	24.18	155.03	
66	-0.17	-0.96	-0.11	0.98	-102.19	29.39	149.19	
67	-0.12	-0.96	-0.09	0.98	-102.88	32.31	145.31	
68	-0.23	-0.93	-0.16	0.97	-103.69	35.12	141.66	
69	-0.21	-0.92	-0.06	0.95	-103.89	38.71	137.80	
70	-0.20	-0.98	-0.07	1.01	-104.10	40.78	135.42	
71	-0.15	-0.95	-0.07	0.97	-104.00	41.39	134.10	
72	-0.17	-0.97	-0.06	0.99	-104.05	40.42	133.61	
73	-0.25	-1.00	-0.11	1.04	-104.44	39.62	132.80	
74	-0.20	-0.98	-0.06	1.00	-104.32	39.58	131.41	
75	-0.19	-0.99	-0.02	1.01	-103.98	39.98	129.29	
76	-0.19	-0.97	0.01	0.99	-103.38	40.24	126.65	
77	-0.19	-0.96	-0.00	0.98	-102.68	39.20	124.77	
78	-0.22	-0.90	0.05	0.93	-101.60	40.10	120.82	
79	-0.25	-0.90	0.09	0.94	-100.41	42.31	115.68	
80	-0.14	-1.28	-0.15	1.29	-99.95	35.94	118.92	
81	-0.07	-0.91	-0.05	0.92	-99.34	30.67	121.11	
82	0.08	-0.93	0.02	0.94	-97.32	24.21	124.02	
83	-0.17	-0.95	-0.19	0.99	-97.70	14.07	128.74	
84	0.01	-0.88	-0.16	0.89	-97.76	2.16	136.30	
85	0.05	-0.89	-0.12	0.90	-97.81	-12.30	145.65	
86	0.07	-0.91	-0.25	0.95	-98.97	-22.32	149.64	
87	-0.06	-1.00	-0.15	1.01	-99.60	-31.29	151.69	
88	-0.03	-0.95	-0.15	0.96	-99.67	-40.97	154.92	
89	-0.06	-0.87	-0.13	0.88	-100.04	-47.89	156.31	
90	0.01	-0.89	-0.15	0.90	-101.25	-50.90	154.52	
91	-0.03	-0.75	-0.20	0.78	-103.24	-49.84	148.80	
92	-0.04	-0.66	-0.15	0.68	-105.94	-46.95	141.49	
93	-0.11	-0.62	-0.28	0.69	-109.38	-40.53	131.69	
94	-0.10	-0.65	-0.23	0.70	-113.40	-32.51	121.42	
95	-0.20	-0.51	-0.16	0.57	-115.40	-26.01	115.89	
96	0.20	-0.78	-0.29	0.86	-117.86	-26.35	114.58	
97	0.15	-0.71	-0.24	0.76	-121.24	-26.69	113.03	
98	-1.30	-0.87	-0.72	1.72	-124.17	-26.27	113.61	
99	0.04	-0.49	-0.05	0.50	-126.72	-26.57	114.63	
100	-1.06	0.50	-1.66	2.04	-136.20	-29.54	115.18	
101	1.02	-1.52	-0.78	1.99	-144.50	-34.73	116.41	
102	1.30	-1.49	-0.79	2.14	-141.44	-49.66	127.47	
103	0.93	-0.08	-0.58	1.10	-141.36	-52.98	130.75	
104	3.33	-2.12	-0.82	4.03	-148.15	-70.30	137.76	
105	0.36	-0.72	-0.16	0.82	-157.42	-72.80	142.92	
106	0.88	-0.47	-0.16	1.01	-164.04	-74.54	147.53	
107	1.01	-0.29	-0.66	1.24	-169.09	-78.70	151.19	
108	1.40	0.29	0.22	1.45	-176.41	-81.97	155.52	
109	1.13	-0.17	-0.44	1.23	178.81	-83.04	157.67	
110	0.43	0.28	0.02	0.52	173.29	-84.48	158.72	
111	1.65	0.24	-0.47	1.74	170.40	-84.00	158.64	
112	0.85	0.36	-0.19	0.94	170.00	-84.44	156.58	
113	0.91	0.04	0.22	0.94	170.61	-88.94	153.26	
114	0.64	-0.02	-0.14	0.65	8.82	-87.45	152.77	
115	0.99	0.01	-0.21	1.01	170.49	-89.85	155.45	
116	1.23	0.19	-0.06	1.25	169.03	-88.46	158.64	
117	1.15	-0.10	-0.16	1.16	169.54	-88.56	159.94	
118	0.77	0.07	-0.17	0.79	169.15	-87.66	161.50	
119	0.58	0.07	-0.10	0.59	168.71	-87.29	163.29	
120	0.90	0.14	0.03	0.91	168.22	-87.25	166.39	
121	1.14	0.11	-0.07	1.14	167.23	-89.43	168.06	
122	1.12	0.11	-0.06	1.13	13.75	-84.84	169.05	
123	0.99	0.13	0.09	1.00	13.96	-80.30	168.97	
124	0.98	0.14	0.24	1.02	14.32	-75.61	168.78	
125	0.97	0.17	0.31	1.04	14.60	-70.90	168.12	
126	0.91	0.09	0.40	1.00	14.27	-66.63	166.51	
127	0.88	0.13	0.42	0.98	14.08	-62.77	165.55	
128	0.80	0.11	0.49	0.95	13.73	-59.50	164.53	
129	0.78	0.14	0.52	0.95	13.39	-56.82	163.64	
130	0.75	0.14	0.58	0.95	13.01	-54.40	163.12	
131	0.75	0.14	0.63	0.99	12.05	-50.79	162.82	
132	0.73	0.06	0.60	0.94	11.16	-49.18	162.77	
133	0.71	0.08	0.66	0.98	10.50	-47.73	162.99	
134	0.74	0.06	0.63	0.97	9.53	-46.93	162.95	
135	0.78	0.13	0.66	1.03	8.99	-46.09	163.17	
136	0.72	0.11	0.63	0.96	8.50	-44.91	163.27	
137	0.68	0.09	0.63	0.94	8.05	-42.75	163.64	
138	0.71	0.04	0.71	1.00	7.17	-39.51	163.98	
139	0.60	-0.01	0.78	0.98	5.98	-36.03	164.04	
140	0.59	-0.02	0.75	0.96	4.34	-32.97	164.06	
141	0.47	0.04	0.83	0.96	3.99	-29.43	164.35	
142	0.37	-0.01	0.93	1.00	3.74	-25.72	164.09	
143	0.30	0.02	0.82	0.88	3.29	-23.06	163.64	
144	0.23	-0.04	0.88	0.91	3.33	-20.13	163.38	
145	0.10	-0.05	0.97	0.98	2.93	-17.03	163.06	
146	0.17	-0.04	0.90	0.92	2.70	-15.40	162.85	
147	0.13	0.03	0.93	0.94	2.42	-13.62	163.01	
148	0.14	0.09	0.98	0.99	1.91	-12.48	163.26	
149	0.25	-0.15	0.96	1.00	-0.05	-12.08	163.15	
150	0.22	-0.11	0.87	0.91	-1.27	-11.55	162.92	
151	0.11	-0.20	0.88	0.91	-1.60	-10.10	162.51	
152	0.18	0.07	0.95	0.96	1.70	-8.56	162.46	
153	0.13	0.09	0.94	0.95	3.24	-7.37	162.10	
154	0.11	0.05	0.95	0.96	3.78	-5.97	161.53	
155	0.20	0.05	0.96	0.98	3.19	-5.24	161.61	
156	0.04	0.11	0.95	0.95	2.42	-4.89	162.21	
157	0.08	-0.08	0.97	0.98	2.63	-4.24	161.90	
158	0.07	0.13	0.89	0.90	5.52	-4.16	162.12	
159	0.09	0.07	0.94	0.95	7.35	-2.86	161.53	
160	-0.02	0.16	0.94	0.95	10.07	-1.15	161.40	
161	-0.03	0.11	0.96	0.97	10.50	-1.09	161.70	
162	0.04	0.22	0.90	0.93	10.93	-1.12	162.19	
163	0.01	0.19	0.95	0.97	10.36	0.87	161.75	
164	-0.00	0.15	0.91	0.92	8.74	3.50	161.73	
165	-0.13	0.04	0.95	0.96	6.17	4.78	161.52	
166	-0.11	-0.00	0.96	0.97	4.80	5.29	161.39	
167	-0.14	0.02	0.94	0.95	5.04	5.71	161.44	
168	-0.11	0.03	0.94	0.95	5.25	5.99	161.42	
169	-0.10	-0.06	0.95	0.96	5.22	6.21	161.09	
170	-0.05	0.19	1.01	1.03	7.72	6.22	160.02	
171	-0.07	0.31	0.91	0.96	10.94	4.84	159.76	
172	0.26	-0.10	1.02	1.05	8.81	2.02	159.95	
173	0.01	0.08	0.99	0.99	7.39	1.01	159.61	
174	0.04	0.00	0.81	0.81	7.09	-0.15	159.34	
175	0.01	0.06	0.91	0.92	7.90	-1.79	159.32	
176	0.02	0.09	0.88	0.88	8.08	-2.44	159.33	
177	0.03	-0.05	0.97	0.97	6.69	-0.73	158.39	
178	0.02	0.25	0.98	1.01	7.98	-0.26	157.85	
179	0.02	0.15	0.93	0.94	7.19	-0.94	157.92	
180	0.01	-0.02	0.95	0.95	4.13	-0.49	158.15	
181	0.01	-0.01	0.97	0.97	3.09	-0.65	158.15	
182	0.01	0.09	0.92	0.93	3.04	-0.86	158.49	
183	0.02	-0.07	0.94	0.94	1.94	-0.23	159.36	
184	0.01	-0.03	0.95	0.95	1.89	0.21	160.61	
185	-0.06	-0.03	0.93	0.94	2.05	0.73	160.86	
186	-0.03	-0.03	0.94	0.94	1.86	1.43	160.84	
187	-0.05	-0.04	0.95	0.96	2.58	2.56	160.71	
188	-0.11	0.03	0.95	0.96	5.40	3.61	160.04	
189	-0.09	0.09	0.95	0.95	7.52	4.43	159.56	
190	-0.04	0.14	0.97	0.98	8.10	4.49	158.89	
191	-0.05	0.18	0.93	0.95	8.37	4.82	158.34	
192	-0.08	0.06	0.96	0.97	7.91	5.14	157.85	
193	0.01	0.06	0.94	0.94	6.95	4.08	156.85	
194	-0.05	0.07	0.95	0.95	6.25	3.66	156.60	
195	-0.07	0.10	0.98	0.99	6.24	3.64	156.82	
196	-0.04	0.01	0.93	0.93	5.11	3.20	156.85	
197	-0.04	0.07	0.95	0.95	4.66	3.20	156.95	
198	-0.04	0.04	0.97	0.97	3.50	2.91	157.09	
199	-0.21	0.25	0.97	1.03	3.60	2.62	158.17	
200	-0.03	-0.03	0.99	0.99	3.46	2.63	158.54	
201	-0.06	0.13	0.91	0.93	6.49	3.54	158.96	
202	-0.10	0.16	0.94	0.96	9.12	5.49	158.84	
203	-0.10	0.11	0.97	0.98	9.99	7.47	158.34	
204	-0.15	0.10	1.00	1.02	10.12	8.01	158.18	
205	-0.10	0.12	0.95	0.96	9.25	7.64	158.28	
206	-0.10	0.08	0.92	0.93	7.63	6.84	158.74	
207	-0.06	0.08	0.95	0.95	7.11	6.18	158.94	
208	-0.07	0.12	0.89	0.90	6.59	5.26	159.38	
209	-0.09	0.07	1.00	1.00	6.37	4.49	158.97	
210	-0.05	0.01	1.02	1.02	3.81	2.48	158.77	
211	0.01	0.02	0.97	0.97	4.14	0.92	158.75	
212	0.05	0.04	0.84	0.84	4.74	-0.83	159.06	
213	0.02	0.19	0.94	0.96	6.06	-0.80	159.21	
214	0.06	0.11	0.93	0.94	6.23	0.25	159.39	
215	0.04	0.05	1.00	1.00	5.42	0.47	159.61	
216	0.06	-0.04	0.90	0.90	3.30	-1.19	160.67	
217	0.05	-0.08	0.94	0.95	2.51	-2.56	161.81	
218	0.08	0.07	0.95	0.95	3.73	-3.01	162.44	
219	0.11	0.02	0.93	0.94	3.92	-3.78	163.49	
220	0.11	0.08	0.96	0.97	4.46	-4.08	164.33	
221	0.05	-0.05	0.94	0.94	5.19	-3.99	164.61	
222	0.03	0.21	0.95	0.97	7.09	-3.94	164.73	
223	0.01	-0.13	0.96	0.97	7.00	-3.93	165.09	
224	0.05	0.10	0.97	0.98	7.31	-3.89	165.32	
225	0.07	0.19	0.88	0.91	7.40	-4.95	164.80	
226	0.10	-0.04	0.97	0.98	6.37	-5.53	164.69	
227	0.15	0.21	0.93	0.96	6.43	-5.94	164.37	
228	0.07	0.06	0.95	0.95	6.60	-5.43	164.41	
229	0.14	0.13	0.95	0.97	7.08	-5.25	164.78	
230	0.12	0.12	0.94	0.95	7.25	-5.40	165.27	
231	0.07	0.12	0.96	0.97	7.46	-5.31	165.91	
232	0.08	0.06	0.94	0.94	7.18	-4.97	166.41	
233	0.08	0.08	0.96	0.97	6.92	-4.73	166.61	
234	0.06	0.16	1.04	1.06	9.48	-3.65	166.74	
235	0.11	0.11	0.89	0.91	9.73	-3.42	166.26	
236	0.06	0.22	0.94	0.96	13.38	-2.28	166.42	
237	0.01	0.28	0.91	0.95	18.28	-0.29	166.06	
238	0.01	0.40	0.88	0.97	23.22	1.12	165.99	
