Time	Ax	Ay	Az	Asum	gx	gy	gz
181	0.01	0.09	-1.06	1.06	175.10	0.32	171.81	
182	-0.01	0.08	-1.05	1.05	175.47	0.53	171.83	
183	-0.01	0.08	-1.10	1.11	175.84	0.86	171.83	
184	-0.02	0.07	-1.01	1.01	175.99	0.97	171.80	
185	-0.03	0.07	-1.08	1.08	176.41	0.88	171.79	
186	-0.02	0.06	-1.08	1.08	177.11	0.80	171.72	
187	-0.04	0.08	-1.14	1.14	176.70	1.01	171.75	
188	0.03	0.11	-1.28	1.28	175.54	2.07	171.87	
189	-0.03	0.07	-1.04	1.04	176.52	3.65	172.13	
190	-0.10	0.07	-1.15	1.15	178.03	4.14	172.35	
191	-0.30	-0.01	-1.07	1.11	-179.03	6.74	173.18	
192	-0.15	-0.02	-1.05	1.06	-174.78	9.72	174.06	
193	-0.11	-0.16	-0.88	0.90	-171.70	11.35	174.53	
194	-0.18	-0.17	-1.00	1.03	-170.13	11.53	175.07	
195	-0.12	-0.25	-1.01	1.05	-167.88	10.36	175.26	
196	-0.11	-0.28	-1.11	1.15	-166.31	9.60	175.58	
197	-0.38	-0.11	-0.71	0.81	-165.58	10.06	175.59	
198	-0.18	-0.25	-0.98	1.03	-165.44	9.41	175.81	
199	-0.18	-0.24	-1.00	1.04	-165.26	9.24	175.77	
200	-0.21	-0.40	-0.92	1.03	-164.90	9.50	175.72	
201	-0.15	-0.14	-0.95	0.97	-165.83	10.48	175.56	
202	0.00	-0.48	-0.93	1.05	-166.32	11.18	175.64	
203	-0.19	-0.23	-1.06	1.10	-166.45	10.96	175.41	
204	-0.17	-0.20	-0.97	1.00	-166.91	10.21	175.65	
205	-0.19	-0.19	-0.98	1.01	-167.90	10.32	176.10	
206	-0.21	-0.16	-0.97	1.00	-168.37	10.48	176.27	
207	-0.14	-0.20	-1.01	1.03	-168.82	10.66	176.39	
208	-0.20	-0.21	-1.08	1.12	-169.62	10.83	176.43	
209	-0.27	-0.09	-1.07	1.11	-170.93	12.66	176.53	
210	0.18	-0.04	-0.86	0.88	-174.78	8.91	177.59	
211	-0.07	-0.12	-0.89	0.90	-174.57	7.84	178.14	
212	-0.14	-0.14	-0.95	0.97	-172.62	6.64	177.97	
213	-0.16	-0.12	-1.10	1.12	-171.38	6.18	177.98	
214	-0.19	-0.23	-1.05	1.09	-170.56	6.46	178.36	
215	0.15	0.26	-0.86	0.91	-171.09	5.43	179.63	
216	-0.06	-0.54	-1.10	1.23	-169.59	6.01	179.22	
217	-0.20	-0.10	-1.05	1.08	-169.60	7.02	179.26	
218	-0.13	-0.27	-1.03	1.07	-169.43	6.36	178.85	
219	-0.16	-0.17	-1.04	1.07	-169.57	6.83	179.03	
220	-0.19	-0.01	-1.04	1.05	-170.32	6.88	178.95	
221	-0.09	-0.19	-1.01	1.04	-170.36	5.91	178.91	
222	-0.14	-0.17	-0.92	0.95	-170.41	6.32	178.71	
223	-0.13	-0.16	-1.06	1.08	-171.29	6.11	178.83	
224	-0.15	-0.19	-1.00	1.03	-171.05	6.51	178.55	
225	-0.14	-0.16	-1.03	1.05	-171.29	6.67	178.51	
226	-0.13	-0.16	-1.06	1.08	-171.11	6.58	178.47	
227	-0.13	-0.14	-1.01	1.03	-170.77	6.43	178.32	
228	-0.14	-0.20	-1.03	1.06	-170.64	6.44	178.11	
229	-0.13	-0.19	-1.01	1.04	-170.26	6.39	177.85	
230	-0.14	-0.17	-1.03	1.05	-170.47	6.55	177.86	
231	-0.12	-0.16	-1.01	1.03	-170.74	6.57	177.89	
232	-0.05	-0.36	-1.09	1.15	-171.14	6.69	178.09	
233	-0.14	-0.16	-1.03	1.05	-171.72	7.38	178.31	
234	-0.19	-0.11	-1.04	1.06	-172.24	7.81	178.37	
235	-0.08	-0.09	-0.96	0.97	-172.60	6.62	178.41	
236	-0.17	-0.18	-1.16	1.19	-172.22	6.35	178.19	
237	-0.12	-0.15	-1.01	1.03	-171.03	5.74	178.03	
238	-0.11	-0.27	-1.12	1.16	-170.17	5.72	178.01	
239	-0.13	-0.19	-1.05	1.07	-169.69	5.80	178.13	
240	-0.10	-0.22	-1.03	1.06	-168.15	5.14	178.09	
241	-0.09	-0.22	-0.97	1.00	-166.06	4.64	177.92	
242	-0.10	-0.23	-1.02	1.05	-165.34	4.57	177.81	
243	-0.09	-0.27	-1.01	1.05	-165.17	4.42	177.81	
244	-0.10	-0.27	-1.02	1.06	-166.06	4.78	177.98	
245	-0.09	-0.21	-1.03	1.06	-167.43	5.71	178.19	
246	-0.13	-0.19	-1.04	1.07	-168.24	6.25	178.22	
247	-0.10	-0.22	-1.05	1.08	-169.18	6.30	178.37	
248	-0.13	-0.18	-1.06	1.08	-169.64	6.33	178.36	
249	-0.11	-0.19	-1.04	1.06	-169.99	6.19	178.41	
250	-0.11	-0.16	-1.01	1.03	-169.90	6.16	178.43	
251	-0.13	-0.18	-1.05	1.07	-170.02	6.45	178.42	
252	-0.09	-0.16	-1.03	1.05	-170.61	6.35	178.49	
253	-0.12	-0.16	-1.04	1.06	-171.15	6.38	178.48	
254	-0.13	-0.16	-1.04	1.06	-171.51	6.56	178.31	
255	-0.14	-0.16	-1.05	1.07	-171.83	6.77	178.31	
256	-0.11	-0.08	-1.06	1.07	-172.34	6.89	178.45	
257	-0.15	-0.20	-1.09	1.12	-172.56	6.63	178.53	
258	-0.12	-0.07	-1.03	1.04	-172.53	6.67	178.43	
259	-0.13	-0.25	-1.09	1.13	-172.79	6.35	178.24	
260	-0.11	-0.17	-1.06	1.08	-172.66	5.77	178.09	
261	-0.14	-0.16	-1.05	1.07	-172.19	5.64	177.89	
262	-0.09	-0.19	-1.09	1.11	-172.34	5.50	177.96	
263	-0.09	-0.13	-0.98	0.99	-172.75	5.54	178.05	
264	-0.09	-0.11	-1.05	1.06	-174.19	5.54	178.57	
265	-0.13	-0.06	-1.03	1.04	-175.68	5.53	179.43	
266	-0.12	-0.06	-1.08	1.09	-177.67	5.90	-179.95	
267	-0.11	0.00	-0.99	1.00	-178.39	5.75	-179.76	
268	-0.09	-0.02	-1.06	1.06	-178.94	5.43	-179.68	
269	-0.10	-0.02	-1.06	1.06	-179.13	5.26	-179.68	
270	-0.10	-0.00	-1.08	1.08	-179.25	5.15	-179.71	
271	-0.10	-0.04	-1.05	1.05	-179.22	4.95	-179.80	
272	-0.09	0.01	-1.01	1.02	-179.11	4.70	-179.77	
273	-0.07	-0.03	-1.05	1.05	-179.02	4.41	-179.74	
274	-0.09	-0.02	-1.06	1.06	-179.33	4.64	-179.75	
275	-0.06	-0.04	-1.06	1.06	-179.94	5.12	-179.80	
276	-0.08	-0.02	-1.04	1.04	179.42	5.65	-179.83	
277	-0.07	-0.01	-1.05	1.06	178.79	6.09	-179.90	
278	-0.08	-0.01	-1.06	1.06	178.52	5.90	-179.52	
279	-0.06	-0.01	-1.04	1.04	178.05	5.62	-179.43	
280	-0.08	-0.01	-1.07	1.07	177.67	5.29	-179.36	
281	-0.04	-0.01	-1.05	1.05	177.36	4.55	-179.06	
282	-0.10	-0.01	-1.08	1.08	176.08	4.14	-178.01	
283	-0.03	0.07	-1.08	1.08	175.12	3.31	-177.79	
284	-0.00	0.06	-1.09	1.09	174.71	2.72	-177.66	
285	-0.05	0.10	-1.04	1.04	174.41	2.83	-177.45	
286	-0.02	0.07	-1.07	1.07	174.51	2.65	-177.47	
287	-0.04	0.09	-1.05	1.05	174.70	2.55	-177.52	
288	-0.03	0.08	-1.05	1.06	174.82	2.39	-177.57	
289	-0.04	0.08	-1.05	1.05	174.96	2.27	-177.62	
290	-0.02	0.09	-1.05	1.06	174.92	2.11	-177.62	
291	-0.01	0.08	-1.06	1.06	174.87	1.98	-177.64	
292	-0.01	0.08	-1.04	1.04	174.54	1.92	-177.60	
293	-0.03	0.09	-1.06	1.06	174.31	1.85	-177.49	
294	-0.02	0.12	-1.07	1.08	173.99	1.70	-177.47	
295	-0.07	0.13	-0.94	0.95	173.64	2.31	-177.31	
296	-0.02	0.05	-1.14	1.14	174.65	3.14	-177.79	
297	-0.12	0.00	-1.13	1.14	172.39	6.28	-177.81	
298	-0.18	0.08	-1.07	1.09	172.81	9.44	-177.69	
299	-0.27	0.12	-1.07	1.11	173.96	11.40	-177.93	
300	-0.21	0.06	-1.03	1.06	174.95	10.84	-178.16	
301	-0.18	0.07	-1.05	1.07	175.09	9.49	-178.44	
302	-0.17	0.04	-1.08	1.10	175.05	8.29	-178.60	
303	-0.14	0.06	-1.08	1.09	175.06	7.75	-178.80	
304	-0.12	0.12	-1.03	1.05	175.07	7.33	-178.95	
0	-0.05	-0.98	0.14	0.99	-81.54	21.16	18.30	
1	-0.04	-0.98	0.14	0.99	-81.89	21.74	18.69	
2	-0.05	-0.98	0.13	0.99	-82.19	22.15	18.95	
3	-0.05	-0.98	0.15	0.99	-82.43	22.74	19.42	
4	-0.05	-0.98	0.12	0.99	-82.79	23.98	20.58	
5	-0.07	-0.98	0.14	0.99	-83.04	25.86	22.58	
6	-0.08	-0.99	0.13	1.00	-83.17	29.08	26.11	
7	-0.08	-0.98	0.13	0.99	-83.29	32.58	30.01	
8	-0.09	-0.98	0.14	1.00	-83.35	35.44	33.18	
9	-0.08	-0.97	0.15	0.99	-83.32	36.02	34.05	
10	-0.09	-0.96	0.14	0.98	-83.44	36.77	34.82	
11	-0.08	-0.98	0.12	0.99	-83.58	38.02	36.13	
12	-0.08	-0.97	0.12	0.98	-83.61	40.10	38.52	
13	-0.08	-0.99	0.16	1.00	-83.72	42.73	41.44	
14	-0.09	-0.95	0.20	0.98	-83.79	46.17	45.28	
15	-0.08	-0.98	0.11	0.99	-84.51	54.29	53.38	
16	-0.09	-0.99	0.09	1.00	-84.94	62.89	61.83	
17	-0.11	-1.00	0.09	1.01	-84.98	71.09	70.27	
18	-0.08	-0.97	0.11	0.98	-84.85	73.14	72.75	
19	-0.06	-0.99	0.09	1.00	-84.84	75.96	76.07	
20	-0.06	-1.02	0.10	1.03	-84.92	77.35	77.59	
21	-0.07	-0.96	0.06	0.97	-85.14	80.79	80.62	
22	-0.08	-0.99	-0.00	0.99	-94.41	86.37	92.45	
23	-0.03	-0.95	-0.05	0.95	-94.18	69.77	107.66	
24	-0.04	-0.99	-0.03	0.99	-94.30	56.73	118.23	
25	-0.11	-1.01	0.04	1.02	-94.95	48.03	124.55	
26	-0.20	-1.08	0.14	1.11	-95.28	47.38	123.93	
27	-0.10	-1.02	0.14	1.04	-94.80	49.86	121.68	
28	0.03	-1.01	0.04	1.01	-94.25	43.88	128.61	
29	0.04	-0.94	0.09	0.95	-93.15	46.08	127.17	
30	0.02	-0.94	0.12	0.95	-92.50	43.83	129.59	
31	0.00	-0.97	0.17	0.98	-91.86	45.57	127.51	
32	0.05	-0.93	0.18	0.95	-91.36	42.78	129.90	
33	0.02	-0.95	0.17	0.97	-91.15	28.70	143.05	
34	0.02	-1.08	0.07	1.09	-91.66	4.05	166.54	
35	-0.07	-1.13	0.04	1.13	-92.40	3.01	167.09	
36	-0.13	-1.11	0.09	1.12	-92.36	17.67	153.82	
37	0.11	-0.99	0.06	1.00	-91.58	24.09	149.16	
38	0.10	-1.00	0.07	1.00	-90.56	34.67	138.66	
39	-0.05	-0.98	-0.02	0.98	-90.55	63.78	109.41	
40	-0.09	-0.97	-0.01	0.98	-88.72	85.38	78.86	
41	-0.15	-0.89	-0.07	0.91	-87.61	86.71	80.97	
42	-0.16	-0.95	-0.12	0.98	-93.54	74.49	101.52	
43	-0.10	-1.10	-0.04	1.11	-94.71	66.35	111.69	
44	-0.11	-1.01	-0.01	1.01	-95.85	66.40	112.77	
45	-0.15	-0.94	-0.00	0.95	-97.01	66.32	112.98	
46	-0.24	-0.91	-0.01	0.94	-98.44	65.38	114.13	
47	-0.21	-0.93	-0.01	0.96	-99.80	62.93	117.25	
48	-0.16	-0.96	0.01	0.98	-100.76	60.33	120.59	
49	-0.17	-0.93	0.06	0.94	-101.23	59.66	121.94	
50	-0.18	-0.94	0.08	0.96	-101.11	59.50	122.47	
51	-0.12	-0.96	0.08	0.97	-100.30	58.25	123.84	
52	-0.14	-0.99	0.04	1.00	-99.58	54.72	127.27	
53	-0.12	-1.04	0.03	1.05	-99.11	52.87	129.41	
54	-0.08	-0.99	0.12	1.00	-98.36	53.43	128.31	
55	-0.13	-1.15	0.06	1.16	-97.44	54.19	125.78	
56	-0.24	-1.22	-0.12	1.25	-97.66	52.84	125.11	
57	-0.08	-0.95	0.07	0.96	-97.16	62.87	114.83	
58	-0.09	-1.00	-0.08	1.01	-96.55	66.79	109.59	
59	-0.06	-0.84	-0.16	0.86	-96.97	56.73	117.44	
60	-0.05	-1.08	-0.20	1.10	-97.52	41.97	130.22	
61	-0.13	-1.03	-0.20	1.06	-98.47	30.14	141.28	
62	-0.03	-0.96	-0.12	0.97	-98.56	23.18	149.41	
63	0.11	-0.86	-0.10	0.88	-98.34	13.94	159.95	
64	0.11	-0.99	-0.11	1.01	-99.89	1.51	172.43	
65	0.07	-0.93	-0.09	0.94	-101.45	-5.73	179.54	
66	0.02	-1.03	-0.03	1.03	-102.41	-8.15	-177.99	
67	0.09	-1.01	-0.13	1.02	-103.23	-9.34	-176.63	
68	-0.03	-0.96	-0.16	0.98	-103.69	-7.14	-178.31	
69	0.08	-0.91	-0.09	0.92	-103.20	-6.77	-177.90	
70	0.10	-0.87	-0.19	0.90	-104.83	-7.17	-177.87	
71	0.06	-0.84	-0.23	0.87	-106.61	-6.04	-178.83	
72	0.07	-0.80	-0.26	0.84	-108.63	-4.17	-179.58	
73	0.11	-0.68	-0.12	0.70	-109.97	-2.51	179.16	
74	0.04	-0.80	-0.15	0.81	-111.83	-0.49	177.64	
75	-0.08	-0.75	-0.09	0.76	-112.30	0.98	175.06	
76	-0.11	-0.82	-0.06	0.83	-111.08	3.10	171.49	
77	-0.17	-0.92	-0.16	0.95	-109.93	8.65	167.58	
78	-0.20	-0.95	-0.22	1.00	-108.83	13.82	164.12	
79	-0.11	-1.02	-0.22	1.05	-107.13	16.86	161.57	
80	-0.01	-1.02	0.20	1.04	-103.13	18.24	158.62	
81	0.02	-0.55	0.28	0.62	-100.67	17.00	156.28	
82	0.17	-1.26	-1.15	1.72	-105.85	6.49	163.73	
83	0.10	-0.17	-0.08	0.21	-109.02	2.42	162.84	
84	-0.79	-0.40	0.06	0.89	-114.35	7.97	156.56	
85	0.78	-4.00	-1.70	4.41	-128.06	-14.26	168.80	
86	-0.52	-1.24	0.96	1.65	-139.08	-2.30	166.11	
87	0.81	-0.37	0.54	1.04	-155.40	-13.92	169.62	
88	-0.05	-0.39	-0.49	0.62	-170.41	-7.56	167.48	
89	0.15	0.64	-0.64	0.92	178.59	-3.30	168.93	
90	0.43	-0.27	-2.45	2.50	176.53	0.25	170.91	
91	0.07	0.76	0.20	0.79	173.35	-3.93	173.02	
92	-0.19	0.06	-1.04	1.06	171.87	-2.76	172.79	
93	-0.06	0.68	-0.71	0.98	170.76	-1.17	172.23	
94	0.09	-0.02	-0.97	0.98	166.31	-4.76	171.46	
95	-0.04	0.00	-0.80	0.80	164.97	-5.01	171.43	
96	0.35	0.06	-1.25	1.30	165.10	-8.16	170.80	
97	0.58	1.30	-1.49	2.06	171.49	-6.08	171.62	
98	0.89	5.59	8.00	9.80	169.47	-6.54	170.07	
99	0.07	0.48	-3.02	3.06	164.53	-4.92	168.05	
100	-0.10	0.21	-1.37	1.39	160.52	-3.58	168.38	
101	0.06	0.10	-0.67	0.68	156.55	-4.00	168.49	
102	-0.03	0.12	-0.59	0.60	158.36	-4.00	169.05	
