Time	Ax	Ay	Az	Asum	gx	gy	gz
137	-0.02	-0.83	0.10	0.83	-79.43	23.29	-147.82	
138	-0.03	-0.83	-0.22	0.86	-81.32	29.87	-141.85	
139	-0.03	-0.59	-0.01	0.59	-82.97	41.02	-130.99	
140	-0.08	-0.60	-0.08	0.61	-84.62	73.54	-96.99	
141	0.09	-0.82	-0.30	0.87	-95.04	43.97	-33.31	
142	-0.01	-0.39	-0.33	0.50	-99.10	14.58	-1.68	
143	0.15	-0.52	-0.01	0.54	-103.51	4.77	10.56	
144	-0.05	-0.57	-0.25	0.63	-106.77	-0.75	16.12	
145	-0.02	-0.33	-0.18	0.38	-110.65	-3.69	18.36	
146	0.05	-0.72	-0.25	0.76	-113.07	-5.16	19.62	
147	-0.04	-1.04	-0.50	1.15	-119.03	-1.26	16.14	
148	-0.04	-1.11	-0.89	1.42	-121.64	5.90	10.76	
149	-0.16	-1.17	-1.49	1.90	-122.93	13.63	5.04	
150	0.35	-1.98	-0.45	2.06	-112.41	25.23	-2.99	
151	-0.07	-2.43	-0.52	2.48	-80.48	75.22	-77.42	
152	-0.36	1.10	1.52	1.91	-68.40	22.08	-128.51	
153	-0.43	-0.23	-0.20	0.52	-55.34	16.48	-136.09	
154	-0.61	-0.32	1.11	1.31	-42.84	11.63	-139.44	
155	0.08	-0.17	0.63	0.66	-31.42	7.45	-142.31	
156	-0.05	0.00	1.00	1.00	-20.77	3.51	-144.30	
157	0.23	-0.08	1.05	1.08	-10.75	-0.13	-146.30	
158	0.05	0.23	1.20	1.22	-1.45	-1.98	-147.60	
159	0.16	0.29	1.08	1.13	5.49	-3.56	-148.82	
160	0.30	0.33	1.08	1.17	9.10	-4.31	-150.37	
161	0.26	0.39	0.80	0.93	10.64	-3.94	-151.16	
162	-0.05	0.15	0.89	0.90	10.56	-2.59	-151.93	
163	-0.15	0.41	1.13	1.21	11.40	-0.62	-152.55	
164	-0.04	0.13	0.76	0.77	11.44	0.24	-152.62	
165	-0.13	0.03	1.06	1.07	10.99	0.94	-152.58	
166	-0.01	0.15	0.87	0.89	11.05	0.74	-152.37	
167	0.11	-0.04	1.06	1.07	10.02	-0.41	-152.35	
168	-0.03	0.19	0.87	0.89	10.41	-0.21	-152.48	
169	-0.05	0.11	0.94	0.95	10.09	-0.35	-152.48	
170	0.10	0.16	0.99	1.00	10.21	-0.84	-152.77	
171	0.06	0.12	0.95	0.96	9.45	-0.18	-153.24	
172	0.05	0.21	0.79	0.82	9.32	0.50	-153.57	
173	-0.19	0.12	0.95	0.98	6.01	5.08	-154.00	
174	-0.27	-0.10	0.95	0.99	4.54	7.80	-154.05	
175	-0.23	-0.07	0.90	0.93	3.85	10.27	-154.04	
176	-0.21	0.12	0.93	0.95	4.39	12.14	-154.46	
177	-0.18	0.02	0.92	0.93	3.98	13.84	-154.85	
178	-0.19	0.09	0.93	0.95	3.83	16.36	-155.25	
179	-0.21	0.01	0.85	0.87	2.91	19.77	-155.38	
180	-0.35	-0.03	0.94	1.01	2.19	23.58	-155.50	
181	-0.28	0.03	0.92	0.96	1.58	28.76	-155.72	
182	-0.86	-0.34	0.36	0.99	-0.18	34.65	-155.80	
183	-0.91	0.13	0.44	1.02	3.31	39.02	-158.69	
184	-0.67	-0.05	0.53	0.86	2.12	40.34	-158.88	
185	-0.72	-0.09	0.76	1.05	1.77	41.59	-159.92	
186	-0.83	-0.03	0.73	1.11	1.52	42.22	-159.93	
187	-0.70	0.06	0.62	0.93	2.39	43.01	-160.08	
188	-0.69	0.04	0.68	0.97	2.36	43.18	-158.68	
189	-0.70	0.07	0.67	0.98	2.33	42.41	-156.84	
190	-0.67	-0.03	0.61	0.91	1.75	41.77	-156.09	
191	-0.66	0.07	0.74	0.99	1.75	40.46	-156.19	
192	-0.77	0.04	0.72	1.05	1.57	38.89	-156.54	
193	-0.59	0.07	0.77	0.97	1.14	36.16	-155.98	
194	-0.62	0.00	0.79	1.01	0.34	32.82	-155.16	
195	-0.56	-0.03	0.83	1.00	-0.56	28.38	-154.47	
196	-0.40	-0.06	0.87	0.96	-1.29	23.17	-153.69	
197	-0.19	-0.11	0.95	0.98	-1.85	18.55	-153.12	
198	0.00	-0.20	0.96	0.98	-1.74	14.71	-152.69	
199	-0.19	-0.11	0.96	0.98	-1.11	11.33	-152.10	
200	0.62	-0.42	1.06	1.30	-4.61	1.78	-149.81	
201	-0.00	0.02	0.80	0.80	-2.50	1.00	-150.83	
202	0.21	-0.31	0.80	0.88	-1.94	-8.23	-147.78	
203	0.29	-0.40	1.15	1.25	-5.52	-10.52	-147.02	
204	0.16	-0.05	1.09	1.10	-5.18	-8.61	-147.37	
205	0.26	-0.00	0.69	0.74	-5.02	-9.38	-148.09	
206	0.33	-0.08	0.65	0.73	-6.24	-11.18	-147.71	
207	0.46	-0.28	0.97	1.11	-7.77	-10.03	-147.85	
208	0.04	-0.20	1.09	1.11	-8.27	-4.80	-148.83	
209	0.03	-0.20	0.92	0.94	-9.95	-2.99	-150.05	
210	-0.00	-0.23	0.78	0.81	-12.31	-4.47	-149.57	
211	-0.22	-0.14	0.89	0.93	-12.85	-3.41	-148.95	
212	-0.01	-0.20	0.92	0.94	-10.83	-2.38	-149.05	
213	-0.03	-0.10	0.93	0.94	-8.02	-1.65	-149.20	
214	0.00	-0.03	0.94	0.94	-5.55	-1.40	-149.25	
215	0.05	-0.11	0.96	0.96	-4.87	-0.02	-149.43	
216	0.06	-0.25	1.02	1.05	-6.15	1.01	-149.57	
217	0.02	-0.22	0.93	0.96	-6.96	1.25	-149.86	
218	-0.04	-0.18	0.95	0.97	-7.16	0.92	-150.14	
219	-0.03	-0.17	0.94	0.96	-6.78	0.69	-150.46	
220	0.03	-0.11	0.93	0.94	-5.72	-0.08	-151.06	
221	0.01	-0.02	0.93	0.93	-3.24	-0.14	-151.56	
222	0.01	-0.04	0.95	0.95	-2.04	0.09	-151.66	
223	-0.06	-0.02	0.95	0.95	-1.44	1.65	-151.92	
224	-0.06	0.00	0.93	0.93	-1.09	3.70	-152.59	
225	-0.07	-0.13	0.99	1.00	-1.38	5.42	-153.19	
226	-0.11	0.02	0.90	0.90	-1.09	6.10	-153.14	
