Time	Ax	Ay	Az	Asum	gx	gy	gz
79	0.21	-0.95	-0.06	0.97	-96.26	58.83	165.05	
80	-0.06	-0.96	-0.12	0.97	-97.36	59.17	168.00	
81	0.09	-0.87	-0.01	0.87	-97.94	56.17	174.09	
82	0.07	-0.74	0.05	0.74	-98.00	51.00	-179.96	
83	-0.22	-0.83	0.01	0.86	-99.68	55.43	177.35	
84	-0.03	-0.80	0.05	0.80	-99.74	60.83	173.93	
85	0.03	-0.68	0.04	0.68	-99.82	65.00	172.54	
86	0.06	-0.70	0.01	0.70	-99.89	66.53	173.53	
87	0.12	-0.59	0.22	0.64	-100.03	70.44	174.17	
88	-0.15	-0.62	0.47	0.79	-101.10	80.73	172.39	
89	0.14	-1.30	-0.48	1.39	-98.14	64.85	-167.27	
90	-0.27	-0.59	0.32	0.73	-97.09	77.58	-179.28	
91	0.38	-0.68	-0.46	0.90	-99.06	59.96	-161.80	
92	0.20	-1.03	-0.04	1.05	-103.57	52.67	-153.84	
93	-0.82	-0.84	-1.31	1.76	-115.31	43.73	-147.90	
94	-1.39	-3.32	-2.11	4.18	-136.28	32.19	-143.40	
95	-0.06	-0.36	-0.04	0.37	-141.01	26.51	-144.86	
96	0.22	-0.37	-0.48	0.64	-155.40	30.36	-147.32	
97	-0.28	-0.95	-0.07	1.00	-162.67	29.46	-145.00	
98	-0.61	-0.82	-1.06	1.47	-173.36	37.67	-142.29	
99	-0.10	0.85	-0.52	1.00	179.58	37.75	-145.73	
100	-1.08	-0.57	-1.45	1.89	174.06	38.59	-145.78	
101	-2.27	0.95	-0.87	2.61	-179.92	35.83	-147.05	
102	-1.59	-0.02	-1.16	1.97	-177.14	40.35	-144.71	
103	-0.80	0.76	-0.55	1.24	-178.33	57.63	-145.13	
104	-3.84	0.56	-2.43	4.58	-178.76	81.72	-141.98	
105	0.91	-0.93	0.72	1.49	179.39	82.90	-137.72	
106	-1.81	0.70	0.44	1.99	7.41	86.95	-144.74	
107	-1.00	0.46	0.12	1.11	10.33	83.69	-150.77	
108	-0.46	0.05	0.54	0.71	8.71	77.63	-151.65	
109	-1.08	0.07	0.24	1.11	8.85	73.66	-153.07	
110	-0.90	0.27	0.21	0.96	9.89	73.20	-154.69	
111	-1.02	-0.06	0.32	1.07	7.59	72.19	-155.45	
112	-0.92	-0.17	0.22	0.96	5.96	73.58	-155.77	
113	-0.96	-0.07	0.15	0.97	5.49	73.68	-156.59	
114	-0.93	-0.16	0.25	0.98	4.51	72.47	-157.34	
115	-0.99	-0.09	0.29	1.03	4.26	70.69	-157.79	
116	-0.97	-0.02	0.33	1.02	4.60	68.96	-158.03	
117	-0.93	-0.00	0.32	0.99	4.84	67.34	-158.01	
118	-0.86	0.05	0.38	0.94	5.11	65.89	-158.16	
119	-0.86	0.02	0.43	0.96	4.95	64.19	-157.98	
120	-0.92	-0.02	0.43	1.01	4.51	62.77	-158.13	
121	-0.89	-0.04	0.46	1.01	4.03	61.42	-158.49	
122	-0.88	-0.06	0.47	1.00	3.47	60.01	-158.77	
123	-0.90	-0.06	0.49	1.03	2.99	58.43	-159.14	
124	-0.89	-0.08	0.49	1.02	2.57	56.90	-159.70	
125	-0.82	-0.06	0.50	0.96	2.44	55.13	-160.39	
126	-0.79	-0.03	0.57	0.97	2.49	52.88	-160.95	
127	-0.77	-0.04	0.61	0.99	2.21	50.42	-161.38	
128	-0.73	-0.04	0.64	0.97	1.92	47.91	-161.87	
129	-0.68	-0.06	0.68	0.97	1.47	45.35	-162.31	
130	-0.65	-0.05	0.73	0.98	1.04	42.59	-162.71	
131	-0.62	-0.09	0.72	0.95	0.45	40.10	-163.21	
132	-0.59	-0.06	0.77	0.97	0.30	37.28	-163.87	
133	-0.57	-0.06	0.82	1.00	0.09	34.63	-164.44	
134	-0.49	-0.08	0.81	0.95	0.11	32.26	-165.21	
135	-0.36	-0.03	0.87	0.94	0.11	29.96	-165.91	
136	-0.48	-0.08	0.89	1.02	-0.01	27.38	-166.49	
137	-0.40	-0.07	0.86	0.95	0.05	24.92	-167.19	
138	-0.26	-0.05	0.87	0.91	-0.17	22.86	-167.66	
139	-0.28	-0.03	0.91	0.95	-0.21	20.47	-168.04	
140	-0.15	-0.04	0.92	0.93	-0.53	18.81	-168.08	
141	-0.18	-0.07	0.93	0.95	-0.78	17.61	-168.08	
142	-0.07	-0.06	0.90	0.90	-0.87	16.83	-168.03	
143	-0.14	-0.09	0.95	0.97	-0.91	16.14	-167.86	
144	-0.19	-0.11	0.93	0.95	-1.13	16.35	-167.65	
145	-0.22	-0.09	0.93	0.96	-1.24	16.41	-167.54	
146	-0.31	-0.10	0.90	0.95	-1.42	16.44	-167.43	
147	-0.29	-0.14	0.91	0.97	-1.75	17.11	-167.27	
148	-0.33	-0.12	0.91	0.98	-1.91	17.57	-167.19	
149	-0.32	-0.09	0.91	0.97	-1.80	18.23	-167.15	
150	-0.33	-0.13	0.91	0.98	-2.03	18.42	-167.05	
151	-0.36	-0.09	0.92	0.99	-2.21	18.28	-166.88	
152	-0.36	-0.08	0.94	1.01	-2.35	18.08	-166.80	
153	-0.37	-0.17	0.84	0.93	-2.74	17.47	-166.96	
154	-0.20	-0.12	0.94	0.97	-2.87	16.60	-167.08	
155	-0.15	-0.15	0.93	0.95	-3.16	16.03	-167.20	
156	-0.16	-0.12	0.93	0.95	-3.18	15.52	-167.35	
157	-0.20	-0.11	0.94	0.96	-3.10	15.33	-167.49	
158	-0.28	-0.43	0.86	1.00	-3.47	16.97	-167.16	
159	-0.24	-0.43	0.89	1.02	-5.22	17.58	-166.66	
160	-0.27	-0.12	0.85	0.90	-4.16	17.54	-167.43	
161	-0.29	-0.06	0.88	0.93	-2.83	17.57	-167.57	
162	-0.33	-0.07	1.02	1.07	-2.58	17.97	-167.31	
163	-0.31	-0.14	0.93	0.99	-2.79	17.58	-167.01	
164	-0.25	-0.08	0.88	0.92	-1.76	17.68	-167.22	
165	-0.26	-0.06	0.88	0.92	-1.00	17.60	-167.31	
166	-0.25	-0.12	0.95	0.99	-0.64	17.18	-167.37	
167	-0.26	-0.07	0.95	0.99	-0.34	17.27	-167.28	
168	-0.27	-0.12	0.90	0.95	-0.51	17.25	-167.08	
169	-0.22	-0.04	0.88	0.91	-0.98	16.74	-166.95	
170	-0.28	-0.15	0.90	0.95	-0.97	16.74	-167.05	
171	-0.26	-0.05	0.95	0.98	-1.01	17.09	-167.15	
172	-0.27	-0.07	0.89	0.93	-1.23	17.21	-167.17	
173	-0.27	-0.08	0.91	0.95	-1.22	17.48	-167.19	
174	-0.28	-0.06	0.91	0.95	-1.21	17.64	-167.13	
175	-0.28	-0.13	0.88	0.94	-1.52	17.71	-166.84	
176	-0.29	-0.09	0.93	0.98	-1.34	18.00	-166.75	
177	-0.27	-0.12	0.95	0.99	-1.75	17.99	-166.52	
178	-0.28	-0.11	0.92	0.96	-2.78	17.13	-166.26	
179	-0.27	-0.12	0.92	0.96	-2.96	17.07	-166.27	
180	-0.27	-0.14	0.91	0.96	-3.22	16.94	-166.24	
181	-0.26	-0.13	0.92	0.96	-3.44	16.77	-166.23	
182	-0.26	-0.12	0.92	0.96	-3.67	16.75	-166.18	
183	-0.26	-0.13	0.90	0.95	-3.90	16.69	-166.10	
184	-0.23	-0.12	0.92	0.96	-3.87	16.76	-166.07	
185	-0.29	-0.18	0.85	0.92	-4.70	16.84	-165.74	
186	-0.24	-0.15	0.90	0.94	-4.54	17.17	-165.74	
187	-0.28	-0.15	0.93	0.98	-4.20	17.91	-165.57	
188	-0.28	-0.12	0.92	0.97	-4.34	17.37	-165.40	
189	-0.26	-0.17	0.94	0.99	-5.03	16.10	-165.18	
190	-0.26	-0.18	0.89	0.94	-5.55	15.89	-165.05	
191	-0.25	-0.15	0.92	0.96	-5.87	15.83	-164.99	
192	-0.25	-0.14	0.89	0.94	-5.28	16.33	-165.04	
193	-0.27	-0.17	0.92	0.97	-4.53	17.66	-165.14	
194	-0.31	-0.13	0.92	0.98	-3.94	18.69	-165.22	
195	-0.31	-0.14	0.89	0.95	-3.63	19.36	-165.34	
196	-0.32	-0.13	0.91	0.97	-3.44	20.11	-165.38	
197	-0.33	-0.13	0.88	0.95	-3.56	20.50	-165.39	
198	-0.33	-0.13	0.90	0.97	-3.55	20.91	-165.41	
199	-0.33	-0.13	0.89	0.96	-3.41	20.92	-165.48	
200	-0.34	-0.11	0.87	0.94	-2.98	20.81	-165.61	
201	-0.33	-0.12	0.89	0.96	-2.62	21.09	-165.80	
202	-0.34	-0.12	0.90	0.96	-2.69	21.31	-165.85	
203	-0.35	-0.10	0.89	0.96	-2.70	21.52	-165.90	
204	-0.35	-0.12	0.89	0.96	-2.81	21.79	-165.92	
205	-0.34	-0.12	0.89	0.96	-2.96	21.94	-165.90	
206	-0.37	-0.10	0.86	0.95	-2.86	21.89	-165.92	
207	-0.36	-0.10	0.87	0.95	-2.60	22.45	-166.22	
