Time	Ax	Ay	Az	Asum	gx	gy	gz
40	0.01	-0.96	0.02	0.96	-93.95	-38.37	-140.60	
41	0.02	-1.05	-0.05	1.05	-94.21	-25.64	-152.47	
42	-0.05	-1.00	-0.09	1.01	-94.60	-10.36	-167.07	
43	-0.09	-0.94	-0.06	0.94	-95.03	4.94	178.59	
44	-0.04	-1.02	-0.03	1.02	-95.43	13.80	170.98	
45	-0.08	-1.04	-0.00	1.04	-95.85	21.84	164.00	
46	-0.11	-1.00	-0.00	1.01	-96.49	29.22	157.39	
47	-0.12	-0.97	-0.06	0.98	-97.45	32.59	155.01	
48	-0.14	-0.98	-0.09	0.99	-98.78	34.63	154.52	
49	-0.14	-1.00	-0.07	1.01	-99.94	37.08	153.77	
50	-0.12	-1.00	-0.08	1.01	-100.89	38.40	154.03	
51	-0.06	-1.00	-0.04	1.00	-101.51	38.98	154.92	
52	-0.08	-0.98	-0.01	0.98	-101.95	39.07	155.78	
53	-0.07	-0.99	-0.02	0.99	-102.30	38.07	157.24	
54	-0.18	-0.97	-0.06	0.99	-103.87	31.09	163.27	
55	-0.13	-0.98	-0.05	0.99	-104.51	28.71	165.52	
56	-0.06	-1.09	-0.12	1.10	-104.66	24.44	169.28	
57	-0.03	-1.13	-0.27	1.16	-105.01	19.19	173.54	
58	-0.07	-0.99	-0.20	1.01	-105.21	17.54	174.97	
59	0.04	-0.92	-0.17	0.94	-104.30	14.89	177.67	
60	0.10	-1.04	-0.25	1.08	-103.86	9.81	-177.84	
61	0.09	-0.98	-0.22	1.01	-103.55	6.17	-174.36	
62	0.09	-0.99	-0.17	1.01	-103.01	1.30	-169.60	
63	0.13	-0.97	-0.16	0.99	-102.63	-3.30	-164.60	
64	0.13	-0.91	-0.13	0.93	-102.43	-7.07	-160.49	
65	0.05	-0.94	-0.14	0.95	-102.34	-6.57	-160.29	
66	0.05	-1.01	-0.18	1.02	-102.38	-4.20	-161.41	
67	-0.03	-0.98	-0.14	0.99	-102.02	1.90	-165.33	
68	-0.14	-0.95	-0.11	0.97	-101.85	14.83	-173.88	
69	0.09	-0.88	-0.20	0.91	-102.21	21.46	-174.51	
70	0.36	-1.05	-0.19	1.13	-102.02	20.29	-167.76	
71	0.06	-0.72	-0.10	0.73	-102.14	21.41	-166.42	
72	-0.07	-0.73	-0.11	0.75	-102.96	23.01	-167.28	
73	0.14	-0.83	-0.05	0.84	-103.27	21.64	-164.26	
74	0.14	-0.79	0.02	0.80	-102.30	20.24	-161.83	
75	0.08	-0.74	-0.00	0.74	-101.42	19.45	-160.94	
76	0.21	-0.80	0.16	0.84	-100.07	14.74	-155.80	
77	-0.08	-0.88	0.09	0.89	-99.42	14.84	-152.57	
78	-0.21	-0.86	0.13	0.89	-96.82	19.72	-157.29	
79	0.19	-0.84	-0.01	0.86	-96.32	16.95	-154.78	
80	0.30	-0.55	-0.27	0.68	-98.07	7.81	-147.94	
81	0.28	-0.65	-0.33	0.78	-101.99	4.42	-148.98	
82	-0.14	-0.69	-0.48	0.85	-110.35	11.34	-161.48	
83	-1.21	-0.51	-2.75	3.05	-122.50	17.05	-166.03	
84	-1.04	-3.49	-1.90	4.11	-144.48	0.83	-168.92	
85	-0.56	-0.47	-0.42	0.85	-155.85	7.67	-175.12	
86	0.55	-1.05	-0.77	1.41	-171.97	3.86	-176.43	
87	-0.43	-0.46	-1.09	1.26	176.08	6.05	-178.31	
88	0.09	0.22	-1.02	1.05	167.05	2.29	177.86	
89	-0.06	0.55	-0.97	1.12	160.60	-7.11	173.58	
90	0.23	0.21	-1.10	1.15	157.81	-16.33	170.52	
91	-0.56	0.97	-1.71	2.05	163.66	-16.72	169.53	
92	0.39	1.00	-0.38	1.14	165.11	-15.37	168.65	
93	0.41	-0.20	-0.54	0.71	163.64	-15.88	167.04	
94	0.48	0.32	-0.85	1.03	168.43	-16.71	167.52	
95	0.20	0.43	-1.11	1.21	171.92	-16.09	168.56	
96	0.89	0.77	-2.75	2.99	163.02	-6.21	171.36	
97	0.28	0.59	-1.48	1.62	156.26	-7.63	169.95	
98	0.13	0.43	-1.48	1.54	156.79	-7.10	170.23	
99	0.11	0.34	-1.02	1.08	155.80	-6.35	170.23	
100	0.07	0.34	-0.98	1.04	155.33	-4.76	170.14	
101	0.07	0.31	-0.90	0.96	154.95	-2.83	169.94	
102	0.01	0.30	-0.98	1.03	156.11	-1.38	170.26	
103	-0.01	0.28	-1.02	1.06	157.87	-0.04	170.77	
104	-0.06	0.28	-1.01	1.05	158.97	1.01	171.25	
105	-0.05	0.26	-1.03	1.06	159.57	1.45	171.50	
106	-0.05	0.26	-1.01	1.04	159.89	1.62	171.59	
107	-0.04	0.26	-0.99	1.03	160.07	1.39	171.52	
108	-0.02	0.26	-1.01	1.05	160.31	0.87	171.34	
109	-0.01	0.26	-1.00	1.04	160.54	0.24	171.14	
110	-0.00	0.26	-1.02	1.05	160.79	-0.28	170.98	
111	0.00	0.26	-1.02	1.06	160.99	-0.68	170.85	
112	0.01	0.26	-1.01	1.04	161.17	-0.92	170.75	
113	0.01	0.26	-1.02	1.05	161.35	-1.03	170.70	
114	0.01	0.26	-1.02	1.05	161.52	-1.03	170.69	
115	0.01	0.25	-1.02	1.05	161.66	-0.91	170.72	
116	0.00	0.25	-1.01	1.04	161.77	-0.73	170.77	
117	-0.00	0.25	-1.02	1.05	161.94	-0.51	170.82	
118	-0.00	0.25	-1.01	1.04	162.11	-0.30	170.87	
119	-0.01	0.25	-1.02	1.05	162.28	-0.14	170.91	
120	-0.01	0.25	-1.01	1.04	162.44	-0.12	170.92	
121	-0.00	0.25	-1.01	1.04	162.66	-0.21	170.89	
122	-0.00	0.25	-1.02	1.05	162.86	-0.30	170.85	
123	-0.00	0.24	-1.01	1.04	163.14	-0.31	170.83	
124	0.00	0.24	-1.02	1.04	163.53	-0.27	170.81	
125	-0.00	0.23	-1.02	1.05	163.90	-0.13	170.81	
126	-0.00	0.23	-1.03	1.05	164.28	0.04	170.83	
127	-0.01	0.22	-1.03	1.05	164.60	0.35	170.90	
128	-0.01	0.22	-1.02	1.04	165.02	0.93	171.03	
129	-0.04	0.21	-1.03	1.05	165.45	1.81	171.23	
130	-0.06	0.21	-1.04	1.06	165.64	2.63	171.44	
131	-0.06	0.20	-1.04	1.07	165.77	3.22	171.64	
132	-0.08	0.21	-1.05	1.07	165.87	3.87	171.87	
133	-0.09	0.19	-1.06	1.08	166.44	4.57	172.13	
134	-0.11	0.16	-1.13	1.14	167.30	5.86	172.66	
135	-0.21	0.14	-1.20	1.23	167.69	7.51	174.32	
136	-0.21	0.08	-1.01	1.03	169.21	8.07	177.18	
137	-0.17	0.23	-0.94	0.99	170.67	8.50	-179.99	
138	-0.16	0.05	-0.98	1.00	172.32	8.65	-177.51	
139	-0.11	0.07	-1.15	1.16	172.77	6.62	-176.21	
140	0.06	0.11	-1.09	1.10	172.36	3.31	-176.40	
141	0.05	0.16	-1.00	1.02	170.40	-1.37	-177.57	
142	0.16	0.18	-1.05	1.07	168.85	-6.44	-179.21	
143	0.19	0.23	-0.98	1.03	166.04	-12.02	178.79	
144	0.16	0.50	-0.88	1.02	159.66	-18.15	175.28	
145	0.50	0.42	-1.04	1.23	156.66	-24.26	171.33	
146	0.41	0.41	-0.79	0.98	158.33	-27.75	168.97	
147	0.40	0.33	-0.64	0.83	158.56	-33.23	165.03	
148	0.57	0.43	-0.83	1.10	152.10	-42.95	156.33	
149	0.90	1.68	0.60	2.00	174.47	-33.49	171.96	
150	0.60	0.01	-0.80	1.00	174.76	-36.96	169.57	
151	0.78	0.18	-0.69	1.06	176.04	-44.96	169.24	
152	0.81	0.30	-0.40	0.95	175.74	-49.24	169.69	
153	0.78	-0.07	-0.74	1.08	173.47	-51.42	169.27	
154	0.81	-0.12	-0.60	1.02	175.05	-51.32	171.62	
155	0.77	-0.07	-0.41	0.87	175.23	-50.74	172.18	
156	0.78	-0.11	-0.68	1.03	179.00	-51.84	172.86	
157	1.03	0.30	-0.47	1.17	-177.42	-53.52	177.09	
158	0.88	0.23	-0.68	1.14	175.33	-54.11	170.25	
159	0.74	0.00	-0.65	0.99	178.80	-54.06	171.39	
160	0.58	-0.05	-0.63	0.86	-175.25	-51.37	174.20	
161	0.65	-0.07	-0.86	1.08	-176.65	-49.23	172.59	
162	0.65	-0.22	-0.75	1.01	-176.13	-44.86	176.04	
163	0.84	-0.61	-1.46	1.79	-175.05	-40.87	175.37	
164	0.67	-0.13	-0.71	0.98	-170.14	-39.25	179.90	
165	0.61	-0.09	-0.74	0.96	-172.69	-33.45	179.25	
166	0.54	-0.11	-0.94	1.09	-176.35	-30.80	177.03	
167	0.54	-0.12	-0.96	1.11	-179.70	-28.89	176.12	
168	0.41	-0.09	-0.86	0.96	179.88	-26.57	176.43	
169	0.53	0.14	-0.81	0.98	-177.98	-31.16	177.50	
170	0.51	0.00	-1.00	1.12	-179.81	-31.02	175.96	
171	0.55	-0.02	-0.93	1.08	178.50	-28.90	175.35	
172	0.41	-0.22	-0.90	1.01	179.18	-28.24	175.80	
173	0.78	-0.02	-0.85	1.15	-176.57	-29.13	177.60	
174	0.49	-0.21	-0.86	1.01	-176.54	-30.26	177.76	
175	0.57	0.01	-0.84	1.02	-178.16	-29.41	176.76	
176	0.50	-0.12	-0.91	1.04	-179.32	-28.22	175.71	
177	0.46	-0.05	-0.96	1.06	179.84	-27.16	175.48	
178	0.45	-0.05	-0.90	1.00	-179.62	-26.99	176.25	
179	0.50	0.02	-0.86	0.99	179.66	-28.99	176.76	
180	0.53	-0.09	-0.88	1.03	179.01	-30.66	176.59	
181	0.55	0.01	-0.97	1.11	-179.91	-30.95	177.00	
182	0.60	-0.07	-0.94	1.12	-179.41	-31.53	176.83	
183	0.51	0.03	-0.90	1.03	179.72	-30.98	176.08	
184	0.58	-0.03	-0.95	1.11	178.25	-31.25	175.45	
185	0.43	-0.01	-0.81	0.91	178.50	-29.07	177.40	
186	0.45	-0.02	-1.64	1.70	-177.98	-25.79	179.53	
187	0.69	-0.04	-0.49	0.85	-171.70	-24.47	-177.06	
188	0.48	-0.12	-1.01	1.13	-174.29	-24.83	-178.59	
189	0.47	-0.16	-0.96	1.08	-176.83	-25.16	178.93	
190	0.41	-0.11	-1.00	1.09	-177.38	-24.89	178.26	
191	0.45	0.08	-0.95	1.05	-178.41	-25.79	177.14	
192	0.43	-0.09	-0.95	1.05	-178.58	-24.86	176.42	
193	0.43	-0.07	-0.90	1.00	-177.56	-22.87	177.11	
194	0.36	-0.08	-1.07	1.13	-177.06	-21.77	177.19	
195	0.38	-0.01	-0.85	0.94	-176.57	-20.80	178.03	
196	0.30	-0.23	-1.06	1.13	-177.27	-20.91	177.47	
197	0.41	0.05	-0.98	1.06	-178.88	-22.48	177.25	
198	0.41	0.31	-0.87	1.01	-178.83	-20.00	179.28	
199	0.29	-0.09	-1.05	1.09	-179.46	-18.46	179.26	
200	0.34	0.08	-0.95	1.02	178.93	-17.06	179.55	
201	0.26	-0.28	-1.11	1.17	177.59	-16.53	178.83	
202	0.39	0.02	-1.30	1.35	177.19	-18.42	178.81	
203	0.44	-0.08	-0.85	0.96	176.76	-23.78	178.63	
204	0.43	0.10	-0.97	1.07	176.61	-25.16	177.85	
205	0.39	-0.02	-0.91	0.99	176.74	-25.45	177.66	
206	0.51	0.12	-0.97	1.10	176.75	-26.61	176.63	
207	0.41	-0.05	-0.91	1.00	177.65	-25.72	176.36	
208	0.58	0.16	-1.05	1.21	177.63	-27.23	175.92	
209	0.51	0.08	-0.91	1.04	177.10	-26.58	175.42	
210	0.57	0.06	-0.92	1.08	176.77	-25.48	174.29	
211	0.58	0.36	-1.06	1.26	176.10	-24.27	175.87	
212	0.54	0.10	-1.21	1.33	176.02	-23.31	175.97	
213	0.28	-0.27	-0.92	1.00	179.07	-21.14	176.29	
214	0.40	0.17	-1.04	1.12	-179.13	-23.40	178.06	
215	0.38	-0.06	-0.89	0.97	-179.03	-24.53	178.66	
216	0.46	-0.02	-1.00	1.10	-178.46	-23.51	178.10	
217	0.55	-0.12	-1.15	1.28	-178.33	-22.34	176.90	
218	0.35	-0.10	-0.89	0.96	-177.80	-22.81	176.26	
219	0.34	-0.07	-1.00	1.06	-178.40	-22.41	175.41	
220	0.43	-0.09	-0.82	0.93	-177.59	-24.17	175.11	
221	0.38	-0.03	-1.06	1.13	-178.51	-23.71	175.26	
222	0.44	0.02	-0.84	0.95	-179.70	-23.52	174.87	
223	0.45	0.01	-0.99	1.09	178.55	-24.08	174.33	
224	0.41	-0.25	-0.92	1.04	178.38	-30.20	173.16	
