Time	Ax	Ay	Az	Asum	gx	gy	gz
62	0.10	-1.06	-0.14	1.07	-103.95	-23.66	161.16	
63	-0.05	-0.83	-0.10	0.84	-103.55	-23.94	158.98	
64	-0.06	-0.96	-0.17	0.98	-103.57	-23.22	155.30	
65	-0.05	-0.98	-0.23	1.00	-103.87	-21.69	151.25	
66	0.05	-0.86	-0.23	0.89	-104.67	-20.74	148.31	
67	-0.04	-0.95	-0.26	0.98	-105.80	-20.24	145.39	
68	-0.07	-0.90	-0.28	0.94	-107.23	-17.21	140.40	
69	0.05	-0.85	-0.22	0.88	-109.29	-14.94	137.12	
70	0.05	-0.97	-0.42	1.06	-112.76	-13.25	134.77	
71	0.02	-0.89	-0.34	0.95	-116.42	-11.47	132.14	
72	0.06	-0.87	-0.47	0.99	-120.22	-11.15	130.67	
73	-0.12	-0.77	-0.38	0.87	-123.88	-8.98	128.93	
74	0.07	-0.78	-0.57	0.96	-127.93	-8.64	128.74	
75	-0.03	-0.72	-0.39	0.82	-131.50	-8.27	128.40	
76	-0.08	-0.79	-0.63	1.02	-135.56	-7.33	127.71	
77	-0.00	-0.63	-0.46	0.78	-139.45	-7.20	128.38	
78	-0.08	-0.73	-0.80	1.08	-144.11	-6.71	128.92	
79	-0.02	-0.62	-0.58	0.85	-147.77	-6.88	129.66	
80	-0.08	-0.57	-0.79	0.97	-152.49	-6.61	130.16	
81	-0.15	-0.54	-0.79	0.97	-157.36	-6.30	130.52	
82	-0.06	-0.49	-0.83	0.96	-162.82	-6.09	130.46	
83	-0.25	-0.49	-0.81	0.98	-168.27	-5.78	130.44	
84	-0.25	-0.36	-0.83	0.94	-172.95	-5.64	130.25	
85	0.05	-0.19	-0.72	0.75	-177.51	-7.21	130.30	
86	0.65	-0.24	-1.48	1.63	-176.97	-16.26	130.24	
87	-0.32	0.11	-0.97	1.03	-174.82	-19.99	128.98	
88	0.33	0.04	-0.76	0.83	-175.65	-23.67	127.42	
89	0.42	0.42	-1.14	1.28	-178.76	-27.00	125.88	
90	0.48	0.17	-1.65	1.73	-179.63	-31.78	125.14	
91	0.19	0.19	-0.43	0.51	-179.59	-32.66	126.90	
92	1.19	-0.76	-1.18	1.84	-175.30	-45.20	129.08	
93	1.45	-0.10	-0.48	1.54	-167.71	-51.67	132.38	
94	4.74	0.74	-2.50	5.41	-162.79	-64.23	133.53	
95	-1.40	-0.65	0.28	1.57	-169.29	-67.28	137.43	
96	0.97	0.08	0.24	1.00	179.55	-89.07	156.36	
97	2.13	0.39	0.73	2.29	7.93	-78.97	161.13	
98	1.22	0.10	0.73	1.42	11.16	-73.81	165.58	
99	0.52	-0.04	-0.13	0.54	13.59	-75.22	165.80	
100	0.63	0.63	0.31	0.94	15.80	-68.13	166.52	
101	1.34	0.22	0.24	1.38	14.04	-65.88	167.50	
102	1.02	0.29	0.17	1.08	12.73	-63.56	169.54	
103	0.66	0.16	0.46	0.82	12.13	-59.48	168.98	
104	0.63	0.04	0.60	0.87	10.09	-54.03	168.61	
105	0.70	0.08	0.68	0.98	7.91	-49.47	169.47	
106	0.64	-0.01	0.80	1.03	5.91	-47.12	170.38	
107	0.64	-0.11	0.51	0.83	4.05	-47.39	171.07	
108	0.64	-0.16	0.37	0.76	2.48	-46.50	172.47	
109	0.72	-0.24	0.84	1.13	-0.67	-43.68	172.97	
110	0.76	-0.18	0.75	1.09	-1.90	-42.56	173.47	
111	0.69	-0.07	0.52	0.86	-1.52	-43.16	173.60	
112	0.71	-0.05	0.65	0.96	-2.12	-42.67	173.19	
113	0.71	-0.13	0.77	1.06	-3.54	-40.90	173.16	
114	0.71	-0.20	0.70	1.02	-4.78	-39.86	173.04	
115	0.63	-0.21	0.63	0.92	-5.45	-38.99	172.94	
116	0.57	-0.24	0.73	0.96	-6.02	-37.06	173.18	
117	0.50	-0.24	0.81	0.98	-6.76	-34.84	173.65	
118	0.44	-0.20	0.80	0.94	-7.05	-33.49	174.03	
119	0.45	-0.20	0.80	0.94	-7.31	-32.57	174.20	
120	0.43	-0.18	0.85	0.97	-7.79	-31.81	174.32	
121	0.53	-0.19	0.79	0.97	-8.35	-31.88	174.13	
122	0.53	-0.16	0.76	0.94	-8.74	-32.28	173.93	
123	0.60	-0.21	0.76	0.99	-9.14	-32.76	173.88	
124	0.60	-0.20	0.78	1.00	-9.41	-32.79	173.89	
125	0.58	-0.23	0.77	0.99	-9.74	-32.57	173.84	
126	0.57	-0.17	0.78	0.98	-10.20	-32.37	173.53	
127	0.62	-0.29	0.67	0.96	-11.64	-32.13	173.98	
128	0.49	-0.41	0.86	1.07	-12.62	-29.83	174.58	
129	0.33	-0.27	0.92	1.01	-13.18	-28.77	173.95	
130	0.38	-0.27	0.74	0.87	-13.47	-28.81	173.68	
131	0.39	-0.29	0.82	0.95	-13.34	-28.45	173.91	
132	0.43	-0.29	0.85	0.99	-13.27	-28.70	173.94	
133	0.46	-0.25	0.77	0.93	-12.62	-29.21	174.13	
134	0.44	-0.25	0.80	0.95	-12.25	-29.43	174.29	
135	0.39	-0.20	0.90	1.00	-11.90	-29.42	174.52	
136	0.70	-0.24	0.65	0.99	-11.13	-30.22	174.66	
137	0.53	-0.18	0.84	1.01	-10.71	-30.78	174.64	
138	0.51	-0.23	0.76	0.95	-10.81	-31.51	174.60	
139	0.59	-0.14	0.86	1.05	-10.08	-31.21	174.80	
140	0.51	-0.19	0.82	0.98	-9.93	-31.06	175.00	
141	0.47	-0.20	0.80	0.95	-10.21	-30.75	175.10	
142	0.47	-0.23	0.77	0.94	-10.68	-30.35	175.16	
143	0.44	0.25	0.78	0.93	-9.40	-29.91	175.53	
144	0.50	-0.22	0.82	0.99	-10.48	-29.47	175.66	
145	0.47	-0.21	0.81	0.96	-10.44	-28.69	176.22	
146	0.45	-0.24	0.85	0.99	-10.24	-27.99	176.65	
147	0.41	-0.26	0.82	0.95	-11.08	-27.93	176.34	
148	0.45	-0.22	0.81	0.95	-11.53	-27.98	176.22	
149	0.38	-0.34	0.76	0.92	-14.01	-27.43	175.79	
150	0.44	-0.33	0.81	0.97	-14.18	-26.68	175.67	
151	0.42	-0.19	0.85	0.96	-12.92	-27.06	175.89	
152	0.43	-0.30	0.76	0.92	-13.44	-27.23	175.94	
153	0.45	-0.22	0.83	0.97	-13.50	-27.10	175.95	
154	0.44	-0.18	0.84	0.97	-12.72	-27.10	176.14	
155	0.42	-0.23	0.82	0.95	-14.33	-26.66	175.70	
156	0.39	-0.36	0.87	1.02	-15.82	-26.17	175.28	
157	0.42	-0.32	0.80	0.96	-16.02	-26.81	174.87	
158	0.43	-0.30	0.80	0.95	-15.71	-27.39	174.78	
159	0.43	-0.28	0.80	0.95	-15.67	-27.85	174.68	
160	0.46	-0.29	0.80	0.96	-15.87	-27.80	174.61	
161	0.44	-0.31	0.80	0.96	-16.27	-27.30	174.55	
162	0.42	-0.35	0.80	0.96	-16.70	-26.51	174.45	
163	0.42	-0.32	0.82	0.98	-16.63	-26.16	174.40	
164	0.42	-0.29	0.83	0.97	-16.23	-26.37	174.40	
165	0.40	-0.27	0.82	0.95	-15.75	-26.99	174.41	
166	0.43	-0.31	0.82	0.98	-15.95	-27.34	174.30	
167	0.42	-0.33	0.78	0.95	-16.35	-27.47	174.23	
168	0.43	-0.40	0.74	0.95	-17.55	-27.69	173.64	
169	0.44	-0.35	0.82	1.00	-18.52	-27.29	173.36	
170	0.43	-0.33	0.78	0.95	-18.53	-27.76	173.26	
171	0.43	-0.30	0.78	0.94	-18.21	-27.88	173.29	
172	0.42	-0.34	0.79	0.96	-18.50	-27.83	173.22	
173	0.42	-0.34	0.80	0.97	-18.74	-27.81	173.26	
174	0.43	-0.33	0.80	0.96	-18.44	-27.74	173.38	
175	0.44	-0.29	0.80	0.96	-17.56	-27.82	173.59	
176	0.44	-0.29	0.81	0.96	-16.92	-27.73	173.79	
177	0.44	-0.29	0.81	0.97	-16.48	-27.58	173.95	
178	0.44	-0.28	0.81	0.97	-16.07	-27.58	174.08	
179	0.43	-0.31	0.82	0.98	-15.80	-27.86	174.14	
180	0.44	-0.24	0.79	0.94	-15.07	-28.18	174.24	
181	0.43	-0.24	0.82	0.96	-14.81	-28.15	174.27	
182	0.44	-0.28	0.83	0.98	-14.81	-27.73	174.32	
183	0.44	-0.25	0.82	0.96	-14.56	-27.43	174.39	
184	0.43	-0.25	0.81	0.95	-14.54	-27.43	174.35	
185	0.43	-0.25	0.81	0.96	-14.49	-27.15	174.40	
186	0.43	-0.27	0.82	0.96	-14.52	-26.98	174.44	
187	0.42	-0.26	0.82	0.96	-14.50	-26.94	174.47	
188	0.42	-0.25	0.82	0.95	-14.19	-26.86	174.56	
189	0.42	-0.25	0.83	0.96	-14.18	-26.71	174.57	
190	0.42	-0.25	0.81	0.95	-14.18	-26.49	174.56	
191	0.41	-0.24	0.83	0.96	-14.04	-25.92	174.69	
192	0.40	-0.23	0.90	1.01	-14.02	-25.46	174.69	
