Time	Ax	Ay	Az	Asum	gx	gy	gz
42	-0.09	-0.97	0.02	0.98	-107.65	33.22	160.23	
43	-0.03	-1.08	-0.07	1.08	-106.99	27.76	163.41	
44	-0.19	-1.21	-0.23	1.24	-106.77	23.17	165.98	
45	-0.14	-0.83	-0.06	0.85	-107.22	21.38	167.20	
46	-0.01	-0.81	-0.11	0.81	-107.11	17.48	170.37	
47	-0.03	-1.05	-0.19	1.07	-107.50	14.43	172.73	
48	-0.03	-1.00	-0.18	1.01	-107.47	12.48	174.70	
49	0.06	-1.02	-0.20	1.04	-107.58	10.02	177.45	
50	0.06	-0.97	-0.16	0.99	-107.65	7.69	179.93	
51	0.04	-0.98	-0.14	0.99	-107.70	5.97	-178.23	
52	0.05	-1.03	-0.13	1.04	-107.59	4.82	-176.28	
53	0.10	-1.03	-0.10	1.04	-107.22	4.24	-174.33	
54	0.14	-0.98	-0.14	1.00	-107.04	3.52	-172.41	
55	0.10	-0.90	-0.08	0.91	-106.98	3.24	-171.68	
56	0.02	-0.97	-0.11	0.98	-107.11	4.53	-172.36	
57	0.02	-1.04	-0.12	1.05	-107.37	6.65	-173.38	
58	0.06	-1.02	-0.09	1.03	-107.43	9.41	-174.59	
59	0.03	-1.03	-0.07	1.03	-107.43	12.83	-176.32	
60	0.03	-1.02	-0.08	1.03	-107.42	16.62	-178.24	
61	-0.00	-1.15	-0.07	1.15	-107.30	20.41	-179.76	
62	0.01	-0.89	-0.06	0.89	-107.01	23.89	178.70	
63	0.04	-1.01	-0.26	1.04	-107.80	27.60	178.35	
64	-0.07	-1.01	-0.17	1.03	-108.91	29.16	178.98	
65	-0.22	-0.83	-0.15	0.87	-109.95	32.79	176.63	
66	-0.19	-0.98	-0.15	1.01	-110.80	36.97	175.07	
67	-0.13	-1.04	-0.19	1.06	-111.29	39.65	175.38	
68	-0.17	-0.95	-0.18	0.98	-112.09	42.03	175.58	
69	-0.24	-0.98	-0.15	1.02	-112.91	45.30	174.60	
70	-0.23	-0.95	-0.13	0.99	-113.53	48.24	173.96	
71	-0.18	-0.89	-0.22	0.93	-114.57	49.12	175.55	
72	-0.33	-1.03	-0.27	1.11	-115.83	49.03	177.45	
73	-0.23	-0.98	-0.26	1.04	-116.80	48.45	179.40	
74	-0.16	-0.88	-0.23	0.92	-117.84	47.05	-178.28	
75	-0.26	-0.81	-0.25	0.89	-119.25	47.02	-177.85	
76	-0.33	-0.80	-0.24	0.89	-121.09	48.71	-178.28	
77	-0.34	-0.74	-0.22	0.84	-123.15	50.93	-178.85	
78	-0.01	-0.65	-0.20	0.68	-125.30	50.94	-177.02	
79	-0.01	-0.61	-0.02	0.61	-127.86	49.05	-173.46	
80	-0.17	-0.55	-0.15	0.59	-130.80	46.97	-170.26	
81	-0.15	-0.57	-0.17	0.61	-133.30	43.88	-167.44	
82	-0.14	-0.55	-0.37	0.68	-137.06	41.88	-164.99	
83	-0.31	-0.67	-0.40	0.84	-140.66	41.44	-163.09	
84	-0.24	-0.74	-0.64	1.01	-145.42	41.37	-160.94	
85	-0.31	-1.01	-0.57	1.20	-147.86	43.49	-159.81	
86	-0.22	-1.16	-1.02	1.56	-150.61	43.63	-157.49	
87	-0.46	-0.95	-0.49	1.17	-152.60	46.29	-157.82	
88	-1.04	-0.31	-0.09	1.09	-158.63	49.91	-157.19	
89	-0.19	-0.96	-0.82	1.27	-159.85	49.15	-150.97	
90	-0.76	0.02	-1.20	1.42	-161.75	35.18	-148.74	
91	-2.54	-0.22	-1.67	3.05	-165.70	33.52	-150.83	
92	-0.56	0.16	-0.61	0.84	-169.00	47.45	-152.82	
93	-0.10	0.26	-0.66	0.72	-170.53	58.05	-152.92	
94	-4.29	-0.10	-1.33	4.49	-169.25	69.38	-157.25	
95	0.38	-1.77	0.77	1.97	-177.19	76.43	-155.45	
96	-1.16	0.34	-0.09	1.21	175.81	81.83	-159.48	
97	-1.88	0.02	0.06	1.88	172.82	85.19	-162.51	
98	-1.17	-0.09	0.02	1.18	6.19	86.62	-166.01	
99	-0.45	0.28	0.19	0.56	7.99	85.92	-170.57	
100	-0.83	0.35	0.18	0.92	9.42	81.86	-173.37	
101	-1.16	-0.15	0.24	1.19	7.88	77.16	-174.18	
102	-0.97	-0.06	0.21	0.99	7.12	74.54	-176.16	
103	-0.95	0.10	0.23	0.98	7.39	72.97	-178.94	
104	-0.90	-0.15	0.36	0.98	6.66	70.10	-179.49	
105	-0.91	-0.10	0.33	0.97	6.43	67.45	179.43	
106	-0.97	0.02	0.40	1.05	6.92	65.31	178.07	
107	-0.80	-0.01	0.50	0.95	6.81	63.29	177.87	
108	-0.85	0.02	0.45	0.96	6.47	61.25	177.67	
109	-0.84	0.03	0.47	0.96	6.13	58.99	178.09	
110	-0.81	-0.09	0.54	0.98	5.20	57.13	178.99	
111	-0.80	-0.06	0.54	0.97	4.55	55.93	179.09	
112	-0.77	-0.07	0.60	0.98	3.93	54.62	179.14	
113	-0.75	-0.11	0.66	1.00	3.62	53.46	179.09	
114	-0.75	-0.10	0.63	0.98	3.44	52.35	178.60	
115	-0.75	-0.10	0.61	0.97	3.19	51.14	177.84	
116	-0.75	-0.12	0.65	1.00	2.68	49.49	177.07	
117	-0.76	-0.12	0.65	1.01	2.33	47.64	176.24	
118	-0.72	-0.11	0.68	1.00	2.38	45.42	175.21	
119	-0.69	-0.10	0.74	1.02	2.58	42.75	174.24	
120	-0.64	-0.10	0.75	0.99	2.39	39.96	173.50	
121	-0.52	-0.05	0.80	0.95	2.52	37.03	172.93	
122	-0.46	-0.09	0.82	0.94	2.36	34.10	172.54	
123	-0.38	-0.07	0.86	0.94	2.64	31.91	171.95	
124	-0.37	-0.10	0.86	0.94	2.63	30.33	171.58	
125	-0.35	-0.07	0.83	0.91	2.19	28.59	171.60	
126	-0.46	-0.11	0.88	1.00	1.45	26.94	171.77	
127	-0.40	-0.18	0.91	1.01	0.12	25.38	172.50	
128	-0.38	-0.19	0.88	0.98	-0.78	24.25	173.31	
129	-0.36	-0.16	0.88	0.96	-1.31	23.15	174.01	
130	-0.30	-0.17	0.88	0.94	-2.03	22.03	174.68	
131	-0.22	-0.19	0.88	0.93	-2.84	20.23	174.97	
132	-0.22	-0.19	0.91	0.96	-3.47	18.97	174.95	
133	-0.20	-0.19	0.92	0.97	-3.73	18.40	174.81	
134	-0.22	-0.15	0.93	0.97	-3.84	18.23	174.38	
135	-0.32	-0.14	0.90	0.96	-4.15	17.30	173.74	
136	-0.24	-0.18	0.91	0.96	-4.15	16.72	173.36	
137	-0.24	-0.24	0.88	0.94	-4.16	16.68	173.28	
138	-0.25	-0.23	0.90	0.96	-3.76	16.97	173.28	
139	-0.27	-0.19	0.88	0.94	-3.93	17.06	173.41	
140	-0.27	-0.18	0.92	0.97	-4.34	16.74	173.63	
141	-0.24	-0.17	0.92	0.97	-4.67	16.44	173.97	
142	-0.25	-0.20	0.92	0.97	-4.96	16.32	174.52	
143	-0.25	-0.21	0.92	0.98	-5.03	16.32	174.97	
144	-0.23	-0.20	0.90	0.95	-4.83	16.40	175.11	
145	-0.24	-0.17	0.89	0.94	-4.63	16.41	175.06	
146	-0.26	-0.19	0.91	0.97	-4.50	16.37	174.95	
147	-0.21	-0.20	0.90	0.94	-4.49	16.39	175.08	
148	-0.26	-0.19	0.90	0.96	-4.56	16.12	175.17	
149	-0.20	-0.14	0.88	0.91	-4.24	16.23	174.93	
150	-0.27	-0.18	0.89	0.94	-3.82	16.45	174.55	
151	-0.31	-0.23	0.93	1.01	-3.82	16.77	174.26	
152	-0.31	-0.21	0.90	0.98	-3.51	17.23	174.04	
153	-0.32	-0.16	0.87	0.94	-3.41	17.47	173.87	
154	-0.32	-0.18	0.91	0.98	-3.18	17.27	173.51	
155	-0.31	-0.17	0.90	0.97	-2.87	16.85	173.18	
156	-0.33	-0.09	0.88	0.94	-2.85	16.01	172.94	
157	-0.15	-0.32	0.98	1.04	-4.33	15.42	173.53	
158	-0.25	-0.22	0.83	0.90	-4.81	14.88	173.06	
159	-0.21	-0.15	0.99	1.02	-2.86	17.39	170.04	
160	-0.15	-0.38	0.95	1.04	-3.30	16.37	168.88	
161	-0.18	-0.14	1.15	1.17	-4.83	14.32	169.42	
162	-0.25	-0.06	0.90	0.93	-3.70	13.89	169.67	
163	-0.18	-0.16	0.90	0.93	-4.54	14.74	170.05	
164	-0.24	-0.35	0.85	0.95	-5.96	14.57	170.43	
165	-0.18	-0.45	0.79	0.92	-10.05	13.33	171.28	
166	-0.15	-0.22	0.91	0.95	-9.19	11.97	171.77	
167	-0.21	-0.30	0.92	0.99	-9.57	11.61	172.82	
168	-0.21	-0.27	0.83	0.90	-9.76	10.92	173.36	
169	-0.16	-0.24	0.86	0.91	-10.02	10.35	172.83	
170	-0.15	-0.17	0.92	0.95	-8.01	9.98	171.87	
171	-0.22	-0.30	0.94	1.01	-8.33	12.46	172.43	
172	-0.17	-0.20	0.88	0.92	-9.00	14.80	172.74	
173	-0.23	-0.31	0.95	1.03	-8.65	14.93	172.71	
174	-0.22	-0.10	0.89	0.92	-7.54	14.03	172.02	
175	-0.20	-0.27	0.85	0.91	-8.91	13.68	171.93	
176	-0.20	-0.23	0.89	0.94	-10.09	14.17	172.08	
177	-0.21	-0.24	0.90	0.95	-10.46	13.91	172.10	
178	-0.19	-0.23	0.94	0.98	-9.47	14.31	171.74	
179	-0.20	-0.25	0.86	0.92	-9.71	14.40	171.69	
180	-0.21	-0.22	0.89	0.95	-9.99	14.16	171.82	
181	-0.21	-0.25	0.88	0.94	-10.41	14.44	172.10	
182	-0.23	-0.25	0.90	0.96	-10.65	15.30	172.44	
183	-0.23	-0.29	0.90	0.98	-11.05	15.50	172.54	
184	-0.23	-0.28	0.88	0.96	-10.84	15.37	172.36	
185	-0.23	-0.28	0.91	0.98	-10.87	15.52	172.47	
186	-0.21	-0.24	0.90	0.95	-10.79	15.21	172.42	
187	-0.29	-0.31	0.86	0.96	-11.30	14.82	172.68	
188	-0.18	-0.23	0.91	0.95	-11.69	13.49	172.82	
189	-0.23	-0.29	0.96	1.03	-10.83	14.27	172.57	
190	-0.21	-0.27	0.91	0.97	-10.13	15.22	172.46	
191	-0.25	-0.22	0.86	0.92	-9.27	16.28	172.30	
192	-0.27	-0.21	0.88	0.95	-8.16	17.63	171.97	
193	-0.27	-0.24	0.91	0.98	-6.35	19.45	171.33	
194	-0.32	-0.15	0.90	0.97	-4.51	20.38	170.72	
195	-0.31	-0.12	0.86	0.93	-3.81	21.37	170.61	
