Time	Ax	Ay	Az	Asum	gx	gy	gz
96	0.13	-0.44	-0.75	0.88	-139.86	-20.37	144.29	
97	0.32	-0.44	-0.62	0.83	-152.10	-21.80	148.00	
98	0.18	-1.10	-1.03	1.52	-160.80	-23.30	149.21	
99	0.41	-0.20	-0.52	0.69	-172.80	-23.63	151.02	
100	1.31	0.24	-2.25	2.62	179.89	-27.00	157.82	
101	0.34	0.33	-0.43	0.64	172.30	-31.64	159.09	
102	0.34	0.08	-0.70	0.78	169.63	-36.26	161.76	
103	0.34	0.68	-1.17	1.39	169.47	-34.02	162.78	
104	0.54	0.33	-0.39	0.74	169.35	-28.82	159.52	
105	0.98	-0.08	-0.86	1.31	172.38	-31.46	157.41	
106	0.29	0.12	-0.60	0.68	174.77	-35.72	155.59	
107	0.75	0.04	-0.93	1.19	179.19	-42.66	152.34	
108	1.08	-0.20	-0.71	1.31	-175.67	-47.29	148.18	
109	1.12	-0.08	-0.55	1.25	-171.12	-54.13	147.45	
110	2.03	0.27	-1.50	2.54	-167.89	-68.47	151.90	
111	0.26	-0.97	-0.59	1.17	-168.38	-77.07	147.51	
112	0.63	-0.47	0.27	0.83	-170.14	-77.84	149.84	
113	1.50	0.06	0.05	1.50	-4.41	-84.01	160.18	
114	1.77	0.77	-0.16	1.94	3.79	-78.35	170.49	
115	0.33	-0.17	0.65	0.75	5.78	-78.89	167.91	
116	1.00	0.28	0.37	1.10	11.14	-73.70	171.07	
117	1.05	0.65	0.07	1.24	14.14	-69.91	172.58	
118	1.25	0.14	0.35	1.30	12.75	-64.46	172.62	
119	0.94	0.18	0.51	1.09	11.85	-58.96	172.86	
120	0.64	0.26	0.54	0.88	9.87	-52.93	172.41	
121	0.64	0.07	0.75	0.99	7.12	-47.07	172.21	
122	0.59	-0.19	0.71	0.95	3.76	-42.06	172.27	
123	0.48	-0.06	0.86	0.99	1.75	-37.58	172.33	
124	0.47	-0.02	0.80	0.93	0.62	-34.72	172.39	
125	0.45	-0.06	0.78	0.90	-0.36	-32.99	172.52	
126	0.48	-0.03	0.82	0.94	-1.00	-31.85	172.75	
127	0.52	-0.04	0.80	0.96	-1.83	-31.21	173.18	
128	0.51	-0.10	0.80	0.95	-2.87	-30.65	173.52	
129	0.52	-0.10	0.81	0.97	-3.73	-30.17	173.53	
130	0.51	-0.11	0.82	0.98	-4.49	-29.81	173.39	
131	0.51	-0.11	0.82	0.97	-5.01	-29.65	173.22	
132	0.49	-0.08	0.79	0.93	-5.13	-29.58	173.09	
133	0.51	-0.09	0.83	0.98	-5.26	-29.47	173.03	
134	0.52	-0.12	0.82	0.98	-6.06	-29.31	172.72	
135	0.61	-0.23	0.78	1.02	-6.77	-29.69	172.82	
136	0.52	-0.06	0.78	0.94	-6.95	-29.10	173.35	
137	0.45	-0.17	0.87	0.99	-8.03	-27.91	173.29	
138	0.45	-0.15	0.89	1.01	-8.23	-27.11	174.02	
139	0.46	-0.15	0.70	0.85	-8.31	-26.23	174.70	
140	0.30	-0.13	0.86	0.92	-8.18	-23.06	174.60	
141	0.37	-0.23	0.98	1.07	-9.05	-22.11	174.28	
142	0.29	-0.14	0.83	0.89	-8.94	-20.72	174.57	
143	0.32	-0.10	0.88	0.94	-8.82	-19.69	174.79	
144	0.36	-0.24	0.86	0.96	-9.84	-18.89	175.42	
145	0.33	-0.08	0.96	1.02	-8.86	-17.76	176.51	
146	0.21	-0.06	0.92	0.95	-8.31	-17.34	177.18	
147	0.11	-0.17	0.96	0.98	-9.38	-15.66	177.55	
148	0.22	-0.16	0.93	0.97	-9.72	-15.50	177.28	
149	0.27	-0.16	0.87	0.92	-10.05	-15.01	177.04	
150	0.30	-0.23	0.88	0.95	-10.76	-14.81	177.22	
151	0.26	-0.17	0.93	0.98	-10.76	-14.97	177.18	
152	0.26	-0.19	0.85	0.91	-10.66	-14.52	177.50	
153	-0.04	0.46	0.04	0.46	-9.66	-13.89	177.37	
154	0.31	-0.13	1.00	1.06	-5.02	-15.45	177.58	
155	0.27	-0.18	0.99	1.04	-4.02	-15.76	177.77	
156	0.28	0.08	0.91	0.96	-1.95	-15.97	178.23	
157	0.25	-0.16	0.91	0.95	-7.91	-14.26	176.95	
158	0.18	-0.29	0.93	0.99	-13.51	-13.25	176.09	
159	0.24	-0.23	0.97	1.02	-17.23	-14.45	175.56	
160	0.05	-0.51	0.66	0.83	-21.92	-15.10	175.10	
161	0.24	-0.37	0.85	0.96	-16.57	-16.99	177.21	
162	0.46	-0.41	0.61	0.87	-16.90	-17.22	177.49	
163	0.28	-0.39	0.94	1.05	-15.66	-16.92	178.29	
164	0.30	-0.20	0.90	0.97	-15.21	-17.38	177.82	
165	0.30	-0.30	0.80	0.90	-17.09	-17.37	177.06	
166	0.24	-0.24	0.87	0.94	-17.14	-16.96	176.96	
167	0.22	-0.36	0.89	0.99	-17.43	-15.81	177.15	
168	0.25	-0.33	0.88	0.97	-17.76	-15.61	177.00	
169	0.30	-0.33	0.86	0.96	-18.55	-16.53	176.60	
170	0.26	-0.29	0.85	0.94	-19.31	-17.49	176.20	
171	0.26	-0.33	0.85	0.95	-18.93	-17.23	176.25	
172	0.28	-0.28	0.87	0.96	-18.61	-16.67	176.24	
173	0.26	-0.34	0.85	0.95	-19.34	-16.41	176.25	
174	0.26	-0.38	0.89	1.00	-19.99	-16.35	176.24	
175	0.26	-0.33	0.83	0.92	-19.72	-16.45	176.26	
176	0.21	-0.35	0.89	0.98	-20.05	-15.88	176.43	
177	0.25	-0.36	0.86	0.96	-19.32	-15.26	176.88	
178	0.25	-0.26	0.88	0.95	-18.59	-14.81	177.04	
179	0.22	-0.35	0.87	0.96	-18.87	-14.60	177.02	
180	0.23	-0.32	0.89	0.97	-18.72	-14.27	176.96	
181	0.22	-0.33	0.87	0.95	-19.30	-14.00	176.78	
182	0.20	-0.33	0.88	0.96	-19.75	-13.61	176.62	
183	0.21	-0.32	0.84	0.93	-20.60	-12.48	176.34	
184	0.19	-0.38	0.88	0.98	-21.01	-11.54	176.43	
185	0.18	-0.35	0.85	0.93	-20.99	-10.74	176.51	
