Time	Ax	Ay	Az	Asum	gx	gy	gz
151	-0.26	0.03	0.91	0.94	-10.80	16.29	15.83	
152	-0.28	0.04	0.87	0.92	-10.36	16.23	16.16	
153	-0.27	-0.01	0.96	0.99	-10.27	15.89	16.53	
154	-0.16	-0.08	0.96	0.97	-10.51	15.22	17.00	
155	-0.16	-0.07	0.94	0.95	-10.38	14.62	17.44	
156	-0.20	-0.07	0.93	0.95	-10.54	14.66	17.69	
157	-0.31	-0.03	0.87	0.93	-10.47	15.67	17.62	
158	-0.44	0.18	1.10	1.20	-9.87	16.99	17.67	
159	-0.13	-0.16	1.06	1.08	-10.10	16.54	17.95	
160	-0.24	-0.06	0.98	1.01	-10.75	14.34	17.80	
161	-0.17	0.00	0.93	0.94	-10.28	14.10	18.18	
162	-0.17	0.20	0.76	0.81	-10.17	13.84	19.15	
163	-0.16	-0.26	0.97	1.01	-14.55	16.59	21.02	
164	-0.09	-0.23	0.96	0.99	-15.04	15.67	21.27	
165	-0.25	-0.11	0.91	0.95	-14.17	13.83	20.89	
166	-0.16	-0.23	0.93	0.97	-14.06	13.10	20.67	
167	-0.20	-0.15	0.93	0.96	-12.38	12.45	19.76	
168	-0.20	-0.14	0.93	0.96	-12.06	12.80	19.47	
169	-0.33	-0.16	0.73	0.81	-12.72	14.67	20.33	
170	-0.27	-0.14	0.99	1.03	-12.35	16.82	21.49	
171	-0.25	-0.23	0.93	0.99	-14.68	16.14	22.39	
172	-0.21	-0.22	0.87	0.92	-15.18	15.85	22.39	
173	-0.22	-0.12	0.95	0.99	-12.70	15.13	20.43	
174	-0.31	0.19	0.86	0.93	-8.61	17.73	16.55	
175	-0.26	-0.24	1.00	1.07	-7.37	21.33	11.39	
176	-0.20	-0.19	0.56	0.63	-7.39	20.54	10.34	
177	-0.73	0.09	0.97	1.22	-6.63	16.12	15.42	
178	-0.12	0.28	0.86	0.91	-2.23	17.21	14.71	
179	-0.16	-0.18	1.02	1.05	-4.13	14.93	15.64	
180	-0.09	0.21	0.96	0.99	-6.22	11.62	16.74	
181	-0.10	-0.12	0.94	0.96	-10.44	9.75	19.21	
182	-0.16	-0.14	0.86	0.88	-10.32	9.33	19.96	
183	-0.19	0.02	0.99	1.01	-7.19	9.56	20.16	
184	-0.17	-0.04	0.95	0.96	-6.72	10.09	20.73	
185	-0.16	0.02	1.01	1.02	-8.58	11.09	21.37	
186	-0.21	-0.47	0.96	1.08	-16.18	12.23	22.53	
187	-0.01	-0.29	0.75	0.81	-22.11	12.16	22.79	
188	-0.21	-0.40	0.87	0.98	-24.50	11.02	24.28	
189	-0.37	-0.31	0.91	1.03	-22.95	10.40	24.55	
190	-0.25	-0.39	0.87	0.98	-20.93	9.81	25.99	
191	-0.19	-0.26	0.97	1.02	-19.71	9.49	26.44	
192	-0.03	-0.26	1.00	1.03	-20.08	9.32	26.17	
193	-0.19	-0.65	0.67	0.95	-22.63	8.96	26.33	
194	-0.15	-0.54	0.80	0.97	-20.16	10.31	23.72	
195	-0.00	-0.11	0.89	0.90	-15.72	11.36	21.42	
196	-0.19	-0.11	0.98	1.01	-13.04	11.69	20.65	
197	-0.15	-0.11	0.95	0.97	-11.88	12.64	20.15	
198	-0.21	-0.07	0.91	0.93	-10.22	14.35	18.45	
199	-0.25	-0.06	0.97	1.00	-6.89	16.78	16.59	
200	-0.30	0.05	0.95	1.00	-4.13	17.97	14.78	
201	-0.34	0.12	0.94	1.01	-5.01	18.60	13.48	
202	-0.29	-0.12	0.95	1.00	-11.99	18.45	13.54	
203	-0.28	-0.24	0.90	0.98	-20.18	19.39	14.78	
204	-0.25	-0.35	0.75	0.87	-26.38	17.98	16.84	
205	-0.24	-0.43	0.85	0.99	-28.53	16.46	17.80	
206	-0.20	-0.41	0.83	0.95	-28.80	16.25	17.96	
207	-0.18	-0.41	0.80	0.92	-28.79	16.21	18.14	
208	-0.22	-0.43	0.84	0.97	-27.41	17.16	18.17	
