Time	Ax	Ay	Az	Asum	gx	gy	gz
129	-0.07	-0.05	0.97	0.98	-15.72	9.36	-25.74	
130	-0.12	0.07	0.95	0.96	-15.16	10.23	-27.19	
131	-0.24	-0.14	0.95	0.99	-14.70	10.83	-28.86	
132	-0.21	-0.15	1.03	1.06	-14.73	12.64	-30.20	
133	-0.41	-0.01	0.84	0.93	-14.63	14.01	-30.56	
134	-0.32	-0.04	0.87	0.93	-14.43	15.47	-31.25	
135	-0.27	0.03	0.94	0.97	-14.77	16.12	-30.84	
136	-0.29	-0.06	0.88	0.93	-15.35	17.12	-30.13	
137	-0.34	-0.07	0.90	0.97	-15.84	16.86	-29.83	
138	-0.34	-0.06	0.93	0.99	-16.09	16.23	-29.34	
139	-0.28	-0.06	0.93	0.98	-16.26	15.90	-28.82	
140	-0.27	0.01	0.91	0.94	-16.31	15.96	-28.46	
141	-0.25	0.00	0.90	0.94	-16.42	16.10	-28.27	
142	-0.32	-0.06	0.93	0.99	-16.65	15.63	-28.26	
143	-0.28	-0.07	0.90	0.95	-16.77	15.27	-28.28	
144	-0.23	-0.07	0.90	0.94	-16.87	14.74	-28.31	
145	-0.23	-0.07	0.94	0.97	-17.06	14.22	-28.30	
146	-0.21	-0.09	0.93	0.96	-17.21	13.79	-28.36	
147	-0.19	-0.12	0.91	0.94	-17.42	13.64	-28.26	
148	-0.19	-0.03	0.94	0.96	-17.11	14.02	-28.50	
149	-0.20	-0.12	0.94	0.97	-17.31	13.69	-28.28	
150	-0.18	-0.06	0.91	0.93	-17.13	13.41	-28.32	
151	-0.22	-0.04	0.93	0.96	-17.00	13.41	-28.33	
152	-0.26	-0.07	0.93	0.97	-17.21	13.53	-28.25	
153	-0.26	-0.07	0.91	0.95	-17.06	13.74	-28.26	
154	-0.25	-0.04	0.87	0.91	-16.95	13.88	-28.29	
155	-0.28	-0.08	0.90	0.94	-17.37	14.04	-28.09	
156	-0.29	0.01	0.90	0.95	-17.12	14.42	-28.04	
157	-0.24	-0.09	0.92	0.96	-17.35	14.74	-27.89	
158	-0.26	-0.04	0.91	0.95	-17.65	14.23	-27.81	
159	-0.24	-0.06	0.90	0.94	-17.59	14.29	-27.78	
160	-0.30	-0.19	0.87	0.94	-17.89	15.36	-27.50	
161	-0.25	0.06	0.90	0.94	-17.82	15.16	-27.83	
162	-0.23	-0.16	0.95	0.99	-17.69	14.91	-27.93	
163	-0.27	-0.15	0.91	0.96	-19.56	14.19	-27.17	
164	-0.20	0.20	1.04	1.08	-18.18	14.37	-27.62	
165	-0.25	-0.42	0.82	0.96	-20.48	14.26	-26.71	
166	-0.25	-0.06	0.85	0.89	-18.45	14.99	-26.87	
167	-0.30	-0.10	0.89	0.95	-16.78	15.82	-26.98	
168	-0.33	0.05	0.88	0.94	-15.79	15.25	-27.51	
169	-0.30	-0.05	0.94	0.99	-15.78	15.12	-28.34	
170	-0.28	-0.00	0.92	0.96	-16.36	14.66	-29.02	
171	-0.26	-0.05	0.90	0.94	-16.87	13.85	-29.41	
172	-0.23	-0.07	0.92	0.95	-16.98	13.46	-29.70	
173	-0.23	-0.04	0.94	0.97	-16.38	13.57	-29.95	
174	-0.21	-0.06	0.92	0.95	-16.22	14.11	-29.88	
175	-0.26	-0.08	0.93	0.97	-15.58	15.28	-29.67	
176	-0.27	-0.05	0.92	0.96	-15.10	15.87	-29.70	
177	-0.30	-0.01	0.90	0.95	-14.03	16.61	-29.66	
178	-0.32	0.00	0.90	0.96	-12.98	17.44	-29.62	
179	-0.33	0.03	0.91	0.97	-11.24	18.56	-29.78	
180	-0.40	0.06	0.88	0.97	-8.99	20.06	-30.13	
181	-0.40	0.11	0.88	0.97	-7.10	21.15	-30.70	
182	-0.40	0.15	0.87	0.97	-5.74	21.90	-31.07	
183	-0.41	0.09	0.85	0.95	-4.75	23.03	-31.27	
184	-0.43	0.20	0.86	0.98	-4.00	24.50	-31.46	
185	-0.43	0.16	0.85	0.97	-3.69	25.27	-31.51	
186	-0.43	0.18	0.74	0.88	-3.06	26.60	-31.47	
187	-0.55	0.12	0.90	1.06	-1.10	30.51	-31.51	
