Time	Ax	Ay	Az	Asum	gx	gy	gz
88	0.13	-1.17	0.08	1.18	-95.78	-81.58	-103.92	
89	0.00	-1.12	-0.11	1.12	-95.43	-74.72	-108.97	
90	0.09	-0.79	0.08	0.80	-95.09	-84.69	-98.12	
91	0.02	-1.04	-0.02	1.04	-94.29	-74.72	-106.27	
92	0.06	-1.09	-0.01	1.09	-93.90	-64.67	-115.09	
93	-0.00	-0.91	-0.02	0.91	-92.97	-61.95	-117.13	
94	-0.00	-1.00	-0.00	1.00	-92.44	-44.64	-133.77	
95	-0.01	-1.00	0.02	1.00	-92.00	-28.38	-149.39	
96	-0.04	-0.97	0.03	0.97	-91.75	-3.39	-173.81	
97	-0.05	-1.00	0.04	1.01	-92.00	20.33	163.00	
98	-0.11	-0.97	0.02	0.98	-92.71	37.74	146.28	
99	-0.10	-0.99	0.03	1.00	-93.69	44.80	140.26	
100	-0.05	-1.03	0.03	1.03	-94.49	45.69	140.40	
101	-0.07	-0.99	0.02	0.99	-95.17	47.86	138.98	
102	-0.14	-0.97	-0.01	0.99	-96.04	49.50	138.06	
103	-0.12	-0.99	-0.01	0.99	-96.81	50.21	138.57	
104	-0.07	-1.02	-0.02	1.02	-97.20	48.69	141.08	
105	-0.07	-1.02	-0.03	1.03	-97.52	46.00	144.33	
106	-0.06	-1.03	-0.02	1.03	-97.71	43.35	147.12	
107	-0.08	-0.99	-0.01	0.99	-97.83	43.11	147.24	
108	-0.09	-0.98	0.02	0.98	-97.78	43.50	146.42	
109	-0.13	-0.97	0.02	0.97	-97.46	43.86	145.02	
110	-0.14	-1.02	0.01	1.03	-96.94	43.10	144.68	
111	-0.15	-1.05	-0.00	1.06	-96.34	42.29	144.52	
112	-0.14	-0.99	-0.02	1.00	-95.83	42.85	143.39	
113	-0.12	-1.01	-0.08	1.02	-95.74	40.20	146.03	
114	-0.08	-0.96	-0.05	0.96	-95.62	38.68	148.27	
115	0.02	-0.95	-0.03	0.95	-95.43	33.68	154.08	
116	0.10	-0.97	-0.06	0.98	-95.29	25.54	162.81	
117	0.10	-0.95	-0.01	0.96	-94.89	19.29	169.55	
118	0.06	-1.05	-0.03	1.06	-94.84	16.04	173.86	
119	-0.06	-1.08	-0.05	1.08	-95.32	18.16	173.96	
120	0.09	-0.92	-0.13	0.93	-96.13	17.21	178.51	
121	0.10	-0.86	-0.07	0.87	-96.46	19.60	179.92	
122	-0.03	-1.05	-0.14	1.06	-97.57	27.51	176.13	
123	0.02	-1.07	-0.20	1.09	-98.56	31.58	176.16	
124	0.13	-0.98	-0.11	0.99	-98.93	31.88	179.47	
125	0.07	-0.91	-0.07	0.91	-99.09	30.39	-177.21	
126	0.01	-0.89	0.01	0.89	-98.84	31.99	-177.66	
127	0.09	-0.91	0.02	0.92	-97.84	33.60	-178.04	
128	0.06	-1.02	-0.01	1.02	-96.57	31.22	-175.13	
129	-0.03	-1.02	0.04	1.02	-95.28	37.41	179.15	
130	-0.12	-0.97	-0.01	0.98	-94.22	48.95	168.29	
131	0.01	-1.01	-0.02	1.01	-93.86	55.72	163.25	
132	-0.00	-0.86	0.02	0.86	-93.57	65.14	156.79	
133	0.08	-0.80	0.03	0.81	-93.65	69.25	156.05	
134	0.13	-0.75	0.05	0.77	-93.69	70.37	158.38	
135	0.12	-0.64	0.11	0.66	-93.73	71.98	159.60	
136	0.12	-0.73	0.04	0.74	-94.35	59.66	174.92	
137	-0.10	-0.86	0.15	0.88	-95.77	57.89	-179.26	
138	0.20	-0.94	-0.06	0.96	-96.50	48.49	-165.81	
139	0.25	-0.95	-0.02	0.98	-96.25	44.78	-160.06	
140	0.17	-0.81	-0.16	0.85	-97.60	38.95	-155.48	
141	0.09	-0.69	-0.15	0.71	-100.71	34.55	-154.92	
142	-0.64	-0.64	-0.90	1.28	-109.14	32.32	-157.64	
143	-0.25	-4.15	-1.51	4.42	-117.46	19.97	-158.64	
144	-0.89	0.39	0.59	1.14	-123.47	14.15	-163.23	
145	0.05	-0.11	-0.94	0.95	-140.78	13.10	-166.14	
146	-0.47	-1.12	-0.68	1.39	-145.17	8.69	-167.28	
147	-0.15	-0.86	-1.18	1.47	-154.10	7.47	-165.76	
148	-0.22	-1.10	-0.67	1.31	-164.24	10.26	-164.35	
149	-0.06	-0.07	-0.84	0.85	-174.06	12.49	-165.63	
150	0.41	-0.04	-1.54	1.59	-178.24	3.34	-172.48	
151	-1.07	0.00	-2.48	2.71	-175.24	-12.83	-174.22	
152	-1.19	-0.01	-1.11	1.63	-174.84	-0.56	-174.61	
153	0.71	-0.19	-0.88	1.15	-173.63	-1.09	-177.49	
154	-0.05	0.25	-0.88	0.92	-168.11	2.34	-176.51	
155	0.04	-0.14	-0.63	0.65	-167.05	0.72	-176.10	
156	0.01	0.05	-0.92	0.92	-166.13	2.98	-176.22	
157	0.07	-0.10	-1.00	1.01	-166.44	3.17	-175.44	
158	-0.07	-0.22	-0.95	0.98	-167.72	3.20	-174.22	
159	-0.17	-0.24	-0.95	0.99	-169.32	4.55	-172.48	
160	-0.12	-0.24	-1.00	1.03	-171.18	4.86	-171.45	
161	-0.26	-0.30	-1.09	1.16	-172.58	6.05	-170.71	
162	-0.46	-0.16	-1.05	1.16	-173.60	8.37	-171.21	
163	-0.11	0.01	-1.18	1.18	-175.52	12.40	-172.17	
164	0.32	-0.09	-1.73	1.76	-178.88	11.58	-172.44	
165	-0.15	-0.04	-1.22	1.23	177.93	9.51	-172.37	
166	-0.28	-0.02	-1.26	1.29	175.50	12.36	-172.46	
167	-0.27	0.04	-1.13	1.16	173.79	14.13	-172.43	
168	-0.30	0.02	-0.94	0.99	172.83	16.51	-172.67	
169	-0.41	0.06	-0.97	1.05	172.02	16.49	-172.90	
170	-0.25	0.09	-1.08	1.12	171.26	12.41	-173.16	
171	-0.18	0.09	-1.06	1.08	171.18	8.52	-173.54	
172	-0.11	0.09	-1.01	1.02	171.32	6.17	-173.87	
173	-0.07	0.08	-1.06	1.06	171.57	4.28	-174.14	
174	-0.07	0.09	-1.05	1.06	171.89	3.10	-174.29	
175	-0.06	0.08	-1.05	1.06	172.26	2.60	-174.36	
176	-0.06	0.08	-1.04	1.05	172.50	2.49	-174.37	
177	-0.07	0.08	-1.03	1.04	172.62	2.71	-174.36	
178	-0.07	0.08	-1.06	1.07	172.73	2.94	-174.35	
179	-0.07	0.08	-1.04	1.05	172.87	3.22	-174.32	
180	-0.08	0.08	-1.04	1.05	173.04	3.59	-174.29	
181	-0.09	0.07	-1.04	1.05	173.22	3.94	-174.25	
182	-0.09	0.07	-1.04	1.05	173.37	4.11	-174.24	
183	-0.09	0.07	-1.05	1.06	173.49	4.11	-174.24	
184	-0.09	0.08	-1.05	1.06	173.53	4.11	-174.23	
185	-0.08	0.07	-1.04	1.05	173.45	4.12	-174.20	
186	-0.08	0.10	-1.03	1.03	172.91	4.24	-174.17	
187	-0.08	0.10	-1.06	1.07	172.61	4.16	-174.16	
188	-0.08	0.09	-1.01	1.01	172.58	4.17	-174.14	
189	-0.08	0.09	-1.02	1.03	172.70	4.18	-174.16	
190	-0.08	0.10	-1.05	1.06	172.61	4.07	-174.18	
191	-0.08	0.10	-1.02	1.02	172.51	4.00	-174.19	
192	-0.07	0.09	-0.99	0.99	172.88	3.73	-174.26	
193	-0.07	0.09	-1.10	1.11	173.26	3.28	-174.40	
194	-0.08	0.09	-1.05	1.06	173.41	3.34	-174.48	
195	-0.07	0.09	-1.04	1.05	173.45	3.42	-174.47	
196	-0.06	0.09	-1.03	1.04	173.56	3.27	-174.47	
197	-0.06	0.09	-1.06	1.06	173.71	3.10	-174.47	
198	-0.06	0.08	-1.04	1.04	173.85	3.00	-174.47	
199	-0.06	0.08	-1.05	1.05	173.90	2.92	-174.48	
200	-0.06	0.09	-1.06	1.06	173.95	2.85	-174.49	
201	-0.05	0.08	-1.04	1.04	173.99	2.81	-174.49	
202	-0.06	0.07	-1.04	1.04	174.03	2.81	-174.48	
203	-0.05	0.08	-1.04	1.05	174.03	2.80	-174.47	
204	-0.05	0.08	-1.05	1.05	174.09	2.80	-174.48	
205	-0.05	0.08	-1.03	1.04	174.28	2.82	-174.48	
206	-0.06	0.08	-1.05	1.05	174.43	2.87	-174.47	
207	-0.06	0.07	-1.04	1.04	174.71	2.91	-174.44	
208	-0.06	0.06	-1.05	1.05	175.02	3.01	-174.38	
209	-0.07	0.06	-1.09	1.09	175.51	3.10	-174.29	
210	-0.07	-0.01	-1.10	1.10	176.71	3.22	-174.35	
211	-0.08	-0.06	-1.25	1.26	178.14	4.51	-174.88	
212	-0.07	-0.20	-1.29	1.31	-179.30	7.25	-175.27	
213	-0.24	-0.02	-1.13	1.16	-175.96	10.71	-173.69	
214	-0.23	0.09	-0.88	0.91	-174.66	12.07	-171.64	
215	-0.26	-0.05	-0.94	0.98	-176.38	10.79	-169.92	
216	-0.20	-0.05	-0.89	0.92	-177.65	9.97	-168.57	
217	-0.14	-0.06	-0.96	0.97	-178.36	9.55	-167.69	
218	-0.05	-0.03	-0.96	0.96	-179.23	9.22	-167.26	
219	-0.17	-0.06	-0.92	0.94	179.91	9.45	-166.92	
220	-0.23	-0.03	-0.91	0.94	179.80	9.82	-166.79	
221	-0.16	0.01	-1.12	1.13	179.95	10.47	-166.27	
222	-0.16	0.03	-1.05	1.06	179.18	10.73	-165.61	
223	-0.24	0.01	-1.06	1.08	178.69	11.35	-165.14	
224	-0.15	-0.00	-0.91	0.92	178.93	11.91	-164.70	
225	-0.27	-0.04	-0.91	0.95	-179.66	14.39	-164.79	
226	-0.30	-0.06	-0.99	1.04	-177.38	18.49	-165.62	
227	-0.49	-0.21	-0.99	1.12	-173.19	24.29	-168.66	
228	-0.40	-0.33	-1.11	1.23	-170.57	28.58	-171.11	
229	-0.33	-0.38	-1.37	1.46	-172.65	28.83	-168.31	
230	-0.94	0.14	-0.86	1.28	-179.40	23.07	-164.44	
231	-0.58	-0.02	-1.24	1.37	176.20	21.95	-162.66	
232	-0.26	0.21	-0.93	0.98	168.17	22.96	-161.59	
233	-0.37	0.23	-0.85	0.96	162.84	22.14	-161.98	
234	-0.32	0.45	-0.95	1.10	157.86	21.36	-162.72	
235	-0.43	5.53	-5.20	7.60	154.49	22.48	-163.31	
236	-0.50	-0.57	-1.20	1.41	-168.40	28.42	-175.65	
237	-0.34	-0.25	-0.92	1.01	-169.10	25.74	-175.94	
238	-0.60	-0.22	-0.75	0.99	-169.90	25.89	-176.76	
239	-0.50	-0.11	-1.10	1.22	-171.05	25.59	-177.60	
240	-0.47	-0.12	-1.13	1.22	-171.71	24.72	-178.06	
241	-0.45	-0.02	-1.04	1.13	-172.84	24.39	-179.29	
242	-0.38	-0.03	-1.02	1.08	-174.11	23.26	179.44	
243	-0.21	-0.10	-1.06	1.08	-174.33	21.07	178.58	
244	-0.20	-0.14	-0.89	0.92	-173.59	19.00	177.83	
245	-0.18	-0.21	-0.90	0.94	-172.08	16.10	176.88	
246	-0.35	-0.20	-0.95	1.03	-170.13	12.88	175.81	
247	-0.15	-0.23	-0.93	0.97	-168.08	9.29	175.36	
248	-0.17	-0.21	-1.05	1.09	-167.13	6.33	175.41	
249	-0.28	-0.04	-0.92	0.96	-167.72	5.35	174.82	
250	0.04	-0.14	-1.07	1.08	-169.11	4.28	174.89	
251	0.10	-0.22	-1.05	1.07	-169.77	3.36	175.75	
252	0.09	-0.12	-1.02	1.03	-169.34	1.91	176.25	
253	0.03	-0.24	-1.19	1.21	-168.78	0.57	177.58	
254	0.04	0.01	-0.90	0.91	-169.76	-1.72	179.30	
255	-0.21	-0.31	-0.93	1.00	-169.89	-2.10	179.77	
256	-0.04	-0.34	-1.02	1.07	-168.66	-1.43	-179.99	
257	-0.22	-0.25	-0.98	1.03	-167.19	1.47	-179.95	
258	-0.09	-0.23	-0.97	1.00	-165.44	4.54	179.59	
259	-0.16	-0.24	-0.87	0.91	-163.56	7.50	178.52	
260	-0.28	-0.36	-0.94	1.04	-161.66	10.26	176.77	
261	-0.34	-0.60	-1.01	1.22	-158.43	14.20	174.27	
262	-0.21	-0.80	-1.10	1.38	-152.93	18.15	171.90	
263	-0.10	-0.82	-0.73	1.11	-146.26	20.31	169.82	
264	-0.27	-0.89	-0.74	1.19	-139.85	21.23	169.04	
265	-0.36	-0.92	-0.53	1.12	-132.88	22.61	167.73	
266	-0.32	-0.94	-0.49	1.10	-125.99	24.80	166.46	
267	-0.26	-0.93	-0.43	1.06	-120.23	26.24	166.09	
268	-0.18	-0.86	-0.36	0.95	-114.88	27.48	165.66	
269	-0.20	-0.83	-0.25	0.89	-110.01	29.76	164.37	
270	-0.14	-0.80	-0.25	0.85	-105.79	31.15	163.58	
271	-0.11	-0.84	-0.20	0.87	-102.21	31.63	162.95	
272	-0.05	-0.95	-0.22	0.98	-99.50	32.31	161.61	
273	-0.05	-0.99	-0.20	1.01	-97.44	32.87	160.35	
274	-0.07	-0.93	-0.13	0.94	-95.67	34.48	157.96	
275	-0.06	-0.91	-0.16	0.93	-94.58	38.00	153.40	
276	-0.10	-1.03	-0.11	1.04	-93.80	44.48	146.29	
277	-0.04	-0.97	-0.05	0.97	-92.27	74.32	115.91	
278	0.04	-0.88	-0.03	0.88	-88.30	70.56	81.39	
279	-0.06	-0.95	-0.07	0.95	-88.05	67.00	77.73	
280	-0.02	-1.00	-0.03	1.00	-88.25	81.31	91.97	
281	-0.06	-1.07	-0.12	1.08	-92.18	59.90	131.19	
282	0.01	-0.95	0.03	0.95	-87.49	40.13	51.23	
283	-0.03	-0.94	0.03	0.94	-86.35	32.39	43.75	
284	-0.03	-1.02	0.08	1.03	-84.78	24.87	35.72	
285	-0.05	-1.04	-0.04	1.04	-84.42	24.21	35.40	
286	-0.05	-0.97	0.14	0.98	-80.95	14.94	26.21	
287	-0.03	-0.70	0.56	0.89	-78.22	11.25	23.80	
288	-0.03	-0.84	0.14	0.85	-78.90	10.95	25.68	
289	0.04	-1.09	0.08	1.09	-81.44	14.63	29.29	
290	-0.13	-1.07	0.09	1.09	-83.80	25.00	40.06	
291	-0.06	-1.02	0.09	1.03	-83.50	24.35	40.03	
292	-0.09	-0.74	0.26	0.79	-83.34	19.59	35.31	
293	-0.01	-0.97	0.12	0.97	-83.65	19.96	35.84	
294	-0.09	-1.01	0.01	1.01	-84.82	25.35	40.66	
295	0.10	-0.98	0.16	1.00	-84.99	17.23	32.12	
296	-0.02	-1.14	-0.04	1.14	-85.88	22.45	37.30	
297	-0.02	-0.92	0.09	0.93	-84.63	19.07	33.78	
298	-0.03	-1.08	0.09	1.09	-84.58	18.27	32.09	
299	-0.04	-0.96	0.08	0.96	-84.02	15.33	29.89	
300	-0.01	-0.95	0.12	0.96	-83.79	12.63	26.84	
301	-0.00	-0.98	0.16	0.99	-83.69	16.14	30.90	
302	0.00	-0.92	0.04	0.92	-85.39	22.19	36.32	
303	-0.05	-1.05	0.08	1.06	-86.14	20.55	33.73	
304	0.02	-0.95	0.05	0.95	-84.47	6.95	19.58	
305	0.08	-0.95	-0.06	0.95	-83.58	0.68	13.38	
306	-0.08	-0.99	0.19	1.01	-79.80	-3.21	11.60	
307	0.00	-0.92	0.30	0.96	-76.63	-4.89	11.11	
308	0.10	-1.01	0.21	1.03	-76.93	-7.09	9.08	
309	0.05	-1.13	0.21	1.15	-76.53	-7.38	10.61	
310	0.03	-0.83	0.32	0.89	-74.91	-5.11	14.36	
311	-0.06	-1.14	0.22	1.16	-76.47	2.35	20.02	
312	-0.13	-0.68	-0.01	0.69	-77.07	9.35	26.66	
313	-0.06	-1.02	0.31	1.07	-73.30	12.54	28.25	
314	-0.13	-0.91	0.29	0.96	-72.19	14.69	31.56	
315	-0.15	-1.00	0.20	1.03	-72.45	15.05	33.24	
316	-0.05	-0.96	0.36	1.03	-73.52	16.39	35.17	
317	-0.10	-0.98	0.37	1.05	-72.20	15.16	34.53	
318	-0.06	-0.82	0.40	0.91	-67.01	9.04	28.79	
319	-0.04	-0.82	0.34	0.89	-66.79	7.91	28.45	
320	-0.01	-1.15	0.49	1.25	-66.06	4.85	26.74	
321	0.03	-0.75	0.33	0.82	-65.33	2.63	24.65	
322	0.02	-0.95	0.50	1.08	-63.54	0.33	22.64	
323	0.04	-0.79	0.45	0.91	-60.37	-3.94	19.39	
324	0.09	-0.84	0.53	1.00	-58.53	-5.54	17.86	
325	0.07	-0.78	0.51	0.93	-56.76	-6.49	17.04	
326	0.05	-0.80	0.51	0.95	-57.29	-6.82	16.56	
327	0.05	-0.84	0.49	0.97	-58.71	-6.89	15.52	
328	0.05	-0.82	0.41	0.92	-62.54	-7.55	14.01	
329	0.06	-0.98	0.42	1.07	-67.33	-7.52	12.97	
330	0.04	-0.92	0.31	0.97	-70.72	-6.59	12.63	
331	0.02	-0.97	0.28	1.01	-73.98	-4.88	13.29	
