Time	Ax	Ay	Az	Asum	gx	gy	gz
67	-0.32	-0.99	-0.17	1.06	-107.92	36.64	141.59	
68	-0.14	-0.96	-0.06	0.97	-106.63	37.17	141.88	
69	-0.01	-0.96	0.06	0.96	-104.06	37.64	141.78	
70	-0.19	-1.05	0.02	1.06	-101.90	37.60	140.70	
71	-0.18	-1.21	-0.15	1.24	-100.13	37.02	139.83	
72	-0.10	-1.00	-0.21	1.03	-99.57	34.27	141.90	
73	-0.29	-1.10	-0.16	1.15	-99.47	34.84	141.42	
74	-0.03	-0.90	-0.12	0.91	-98.79	29.34	146.87	
75	0.12	-0.89	-0.17	0.91	-98.72	17.64	156.91	
76	-0.07	-1.10	-0.23	1.13	-99.84	11.03	162.65	
77	-0.00	-0.99	-0.20	1.02	-100.37	4.55	169.37	
78	0.03	-0.95	-0.10	0.96	-100.42	-1.71	176.18	
79	0.07	-0.93	-0.11	0.94	-101.20	-7.96	-176.84	
80	0.07	-0.97	-0.13	0.98	-102.51	-10.77	-172.80	
81	0.16	-0.98	-0.16	1.00	-103.79	-13.37	-168.70	
82	0.17	-0.96	-0.10	0.98	-104.30	-15.18	-165.87	
83	0.11	-1.02	-0.15	1.04	-104.50	-14.80	-165.59	
84	0.18	-1.01	-0.32	1.08	-105.59	-13.45	-166.55	
85	0.08	-0.98	-0.18	1.00	-105.73	-13.09	-167.83	
86	-0.03	-1.01	-0.08	1.01	-105.04	-11.40	-169.87	
87	0.02	-1.01	-0.05	1.01	-103.78	-8.32	-171.34	
88	0.12	-0.98	-0.03	0.98	-102.00	-5.12	-172.14	
89	0.19	-0.96	-0.01	0.97	-100.00	-2.26	-173.07	
90	0.14	-0.99	-0.05	1.00	-98.20	0.38	-175.13	
91	-0.06	-1.27	-0.28	1.30	-97.80	7.23	177.99	
92	-0.05	-0.94	-0.03	0.94	-96.78	10.40	173.91	
93	0.01	-1.06	-0.03	1.06	-95.48	17.71	166.25	
94	-0.12	-0.95	-0.12	0.96	-96.11	26.86	158.24	
95	-0.16	-0.88	-0.13	0.91	-97.36	34.61	151.64	
96	-0.08	-0.94	-0.11	0.95	-98.66	38.10	148.97	
97	-0.23	-1.04	-0.16	1.08	-100.44	39.77	148.05	
98	-0.18	-1.00	-0.11	1.02	-101.81	41.50	147.02	
99	-0.09	-0.97	-0.11	0.98	-102.78	41.67	146.47	
100	-0.24	-0.95	-0.10	0.98	-103.92	42.85	144.79	
101	-0.28	-0.91	-0.11	0.96	-105.31	44.24	143.55	
102	-0.20	-0.97	-0.10	0.99	-106.78	42.74	145.23	
103	-0.15	-0.98	-0.09	1.00	-107.65	39.90	147.78	
104	-0.17	-0.96	-0.11	0.98	-108.24	37.18	149.84	
105	-0.18	-1.09	-0.18	1.12	-108.63	33.28	152.56	
106	-0.19	-0.93	-0.07	0.95	-107.61	32.62	152.37	
107	-0.12	-1.00	-0.08	1.01	-106.58	30.38	153.42	
108	-0.16	-0.99	-0.10	1.01	-105.14	27.17	154.91	
109	-0.10	-1.10	-0.16	1.11	-103.45	22.08	157.74	
110	-0.10	-1.04	-0.37	1.11	-103.73	15.32	162.38	
111	-0.04	-0.91	-0.23	0.94	-103.60	11.23	165.12	
112	-0.02	-0.97	-0.27	1.00	-103.53	7.47	167.73	
113	0.01	-0.97	-0.33	1.02	-104.81	3.06	170.70	
114	-0.03	-0.97	-0.25	1.00	-105.26	0.29	172.72	
115	-0.02	-1.01	-0.25	1.04	-105.62	-1.33	174.86	
116	0.05	-0.98	-0.22	1.00	-106.06	-3.47	178.15	
117	0.05	-0.98	-0.20	1.00	-106.25	-4.91	-179.21	
118	0.08	-0.94	-0.24	0.98	-106.68	-6.16	-176.79	
119	0.11	-0.94	-0.19	0.97	-106.91	-7.46	-174.65	
120	0.08	-1.02	-0.27	1.06	-107.75	-8.19	-173.36	
121	0.05	-0.98	-0.22	1.00	-108.09	-8.28	-172.29	
122	0.11	-1.01	-0.24	1.04	-108.46	-8.76	-170.69	
123	0.13	-0.97	-0.25	1.01	-108.79	-9.79	-168.80	
124	0.12	-1.01	-0.19	1.03	-108.64	-10.72	-167.39	
125	0.06	-0.97	-0.20	0.99	-108.44	-10.61	-166.95	
126	0.05	-0.98	-0.20	1.01	-107.96	-9.19	-166.97	
127	0.04	-0.98	-0.19	1.00	-107.22	-6.88	-167.22	
128	0.04	-0.99	-0.22	1.01	-106.70	-3.58	-167.78	
129	0.03	-0.90	-0.28	0.95	-106.95	0.52	-168.54	
130	-0.06	-0.88	-0.38	0.96	-108.26	6.30	-170.61	
131	0.03	-0.93	-0.44	1.03	-110.57	11.03	-170.59	
132	-0.10	-0.74	-0.37	0.83	-113.29	17.60	-171.61	
133	-0.12	-0.74	-0.26	0.79	-115.11	23.38	-171.41	
134	-0.13	-0.76	-0.32	0.83	-116.81	29.00	-171.29	
135	-0.14	-0.80	-0.36	0.89	-118.75	33.02	-169.26	
136	-0.14	-0.87	-0.29	0.93	-119.39	36.16	-167.64	
137	-0.15	-0.87	-0.33	0.94	-119.78	38.01	-166.29	
138	-0.40	-0.83	-0.25	0.96	-120.08	41.91	-165.92	
139	-0.09	-0.84	-0.18	0.86	-118.93	43.79	-163.12	
140	-0.16	-0.87	-0.22	0.91	-118.27	43.49	-159.42	
141	0.12	-0.86	-0.08	0.87	-115.89	44.82	-156.68	
142	0.11	-0.89	-0.18	0.92	-113.58	45.33	-154.63	
143	-0.06	-0.90	-0.20	0.93	-112.66	46.45	-153.59	
144	-0.54	-0.68	-0.72	1.13	-116.11	46.43	-148.95	
145	0.27	-0.60	-0.22	0.69	-123.05	33.66	-136.06	
146	-0.11	-0.57	-0.23	0.63	-128.91	29.45	-134.29	
147	-0.24	-0.71	-0.58	0.95	-134.81	25.05	-127.72	
148	-0.89	-1.00	-1.82	2.26	-144.83	24.99	-123.04	
149	0.43	-1.35	-0.02	1.41	-147.75	34.18	-120.60	
150	-0.62	-0.46	-0.41	0.88	-155.62	38.91	-116.68	
151	-0.95	-0.21	0.34	1.03	-152.27	46.68	-118.10	
152	-0.44	-0.69	-0.50	0.96	-147.31	54.92	-122.38	
153	-1.67	-0.46	-1.05	2.03	-147.95	67.61	-128.09	
154	-1.98	1.90	-0.20	2.75	-20.61	89.52	-137.06	
155	-1.71	-0.00	-0.38	1.75	-169.97	84.70	-140.58	
156	-0.58	0.44	-0.20	0.75	-2.63	87.96	-145.32	
157	-1.41	0.17	0.26	1.44	4.52	81.48	-148.89	
158	-0.97	0.33	0.56	1.17	14.16	69.97	-150.88	
159	-1.75	1.20	0.76	2.25	21.94	65.64	-152.16	
160	0.23	-0.03	0.56	0.61	20.94	70.86	-156.23	
161	-0.64	0.32	0.15	0.73	22.02	68.39	-156.99	
162	-0.95	0.75	0.60	1.35	24.41	65.74	-159.90	
163	-1.36	0.25	0.12	1.39	23.44	64.19	-161.13	
164	-0.76	0.26	0.34	0.88	23.36	63.77	-163.79	
165	-0.69	0.35	0.41	0.88	23.37	61.48	-165.45	
166	-0.84	0.19	0.55	1.02	21.94	58.88	-166.21	
167	-0.77	0.20	0.63	1.01	21.08	58.25	-166.39	
168	-0.68	0.21	0.51	0.88	20.79	58.70	-166.94	
169	-0.82	0.25	0.52	1.00	20.39	59.06	-167.76	
170	-0.74	0.26	0.43	0.89	19.21	59.35	-167.50	
171	-0.89	0.22	0.41	1.00	18.05	60.06	-167.31	
172	-0.81	0.22	0.49	0.97	17.09	60.17	-167.11	
173	-0.82	0.18	0.39	0.93	16.16	60.51	-166.87	
174	-0.80	0.14	0.44	0.92	15.24	60.47	-166.80	
175	-1.05	0.18	0.48	1.17	14.38	60.42	-166.95	
176	-0.90	0.18	0.40	1.00	13.04	59.24	-165.43	
177	-0.88	0.20	0.36	0.97	11.99	58.03	-164.32	
178	-0.87	0.12	0.53	1.02	10.77	55.47	-163.41	
179	-0.78	0.09	0.57	0.98	9.79	52.66	-162.61	
180	-0.72	0.06	0.63	0.96	8.87	49.95	-161.89	
181	-0.67	0.06	0.74	1.00	8.03	47.21	-161.40	
182	-0.65	0.01	0.68	0.94	7.39	45.37	-161.56	
183	-0.63	0.11	0.76	1.00	7.19	43.74	-161.87	
184	-0.61	0.05	0.74	0.96	6.59	42.37	-161.81	
185	-0.63	0.05	0.72	0.96	5.95	40.90	-161.44	
186	-0.58	0.04	0.77	0.96	5.39	39.05	-160.87	
187	-0.58	0.03	0.74	0.94	4.49	37.86	-160.11	
188	-0.60	0.03	0.78	0.98	3.77	36.44	-159.43	
189	-0.56	-0.00	0.78	0.96	3.13	34.99	-159.00	
190	-0.52	0.01	0.82	0.97	2.57	33.58	-158.70	
191	-0.54	0.00	0.80	0.97	1.39	32.82	-158.31	
192	-0.53	-0.03	0.79	0.95	0.37	31.86	-157.95	
193	-0.51	0.02	0.84	0.98	0.51	30.58	-158.15	
194	-0.44	-0.01	0.87	0.97	-0.14	29.49	-157.92	
195	-0.43	-0.07	0.83	0.94	-1.39	28.05	-157.64	
196	-0.39	-0.08	0.80	0.90	-1.50	26.58	-157.76	
197	-0.38	-0.09	0.89	0.97	-2.09	25.35	-157.91	
198	-0.39	-0.03	0.83	0.92	-2.70	24.52	-158.17	
199	-0.42	-0.13	0.83	0.94	-4.08	23.14	-158.46	
200	-0.45	-0.15	0.87	0.99	-4.20	20.97	-158.64	
201	-0.42	-0.04	0.91	1.00	-2.97	18.06	-158.39	
202	-0.22	0.08	0.86	0.90	-0.98	13.28	-158.10	
203	-0.09	-0.09	0.81	0.82	-0.82	7.83	-158.31	
204	-0.04	-0.00	1.16	1.16	-0.72	4.58	-158.97	
205	0.20	-0.08	0.97	0.99	-2.46	1.27	-159.72	
206	0.19	-0.18	0.88	0.92	-3.37	-3.23	-159.67	
207	0.26	-0.04	0.95	0.98	-2.47	-6.10	-159.73	
208	0.30	-0.10	0.84	0.90	-3.91	-6.65	-159.90	
209	0.26	-0.17	0.89	0.94	-5.60	-6.22	-159.75	
210	0.20	-0.17	0.96	0.99	-5.39	-6.03	-159.58	
211	0.14	0.01	0.91	0.92	-3.90	-6.50	-159.36	
212	0.05	-0.04	0.91	0.92	-2.45	-6.43	-159.35	
213	0.02	0.05	0.98	0.98	-0.56	-6.23	-159.41	
214	0.06	-0.02	0.99	0.99	0.49	-5.50	-159.76	
215	0.04	0.06	0.98	0.98	1.65	-5.02	-160.65	
216	0.06	0.13	0.91	0.92	0.19	-4.92	-160.64	
217	0.15	-0.28	0.96	1.01	-2.81	-4.52	-160.01	
218	0.06	0.04	0.97	0.98	-0.68	-4.71	-160.07	
219	0.07	-0.03	0.95	0.95	0.12	-4.82	-160.56	
220	0.18	0.11	0.93	0.95	1.78	-5.52	-161.23	
221	0.08	0.08	0.91	0.92	1.58	-5.31	-161.85	
222	0.13	0.02	0.99	1.00	1.00	-3.71	-162.48	
223	0.05	0.03	0.98	0.99	0.47	-1.92	-163.99	
224	0.04	-0.02	0.94	0.94	-0.78	-0.11	-166.46	
225	0.00	-0.01	0.97	0.97	-0.80	0.61	-167.76	
226	-0.06	-0.03	0.92	0.92	-0.78	1.65	-168.81	
227	-0.06	0.07	0.94	0.94	0.25	2.04	-169.20	
228	-0.04	-0.01	0.94	0.94	-0.37	2.24	-169.72	
229	-0.07	0.06	0.97	0.97	-1.24	2.39	-169.77	
230	-0.08	-0.18	0.91	0.93	-4.82	2.55	-169.93	
231	-0.03	-0.10	0.84	0.84	-6.43	2.33	-169.91	
232	-0.02	-0.12	0.95	0.95	-6.09	1.91	-170.00	
233	-0.01	-0.17	0.87	0.89	-6.32	1.48	-169.52	
234	-0.04	-0.14	0.95	0.96	-5.40	1.68	-168.91	
235	-0.03	-0.07	0.99	1.00	-4.59	1.85	-168.52	
236	-0.03	-0.08	0.94	0.94	-5.89	1.80	-167.79	
237	-0.04	-0.12	0.87	0.88	-6.99	2.01	-167.26	
238	-0.04	-0.10	0.98	0.98	-5.99	2.14	-166.84	
239	-0.03	-0.12	0.96	0.97	-5.98	2.00	-166.41	
240	-0.01	-0.10	0.96	0.96	-6.80	1.61	-166.16	
241	-0.12	-0.08	0.88	0.89	-8.42	1.38	-165.41	
242	-0.01	-0.15	0.88	0.90	-10.00	1.09	-165.50	
243	-0.03	-0.15	0.90	0.92	-9.82	1.09	-165.39	
244	-0.01	-0.16	0.98	0.99	-9.36	1.11	-165.15	
245	0.01	-0.19	0.93	0.95	-11.21	0.84	-164.68	
246	-0.01	-0.27	0.92	0.96	-13.31	0.59	-164.28	
247	0.01	-0.22	0.95	0.98	-13.78	0.10	-163.98	
248	-0.06	-0.30	0.88	0.93	-14.88	-0.16	-163.68	
249	0.02	-0.04	0.84	0.84	-5.48	-2.37	-162.86	
250	0.01	0.15	1.05	1.06	0.11	-1.76	-162.46	
251	0.03	-0.11	0.90	0.91	-0.50	-1.31	-163.40	
252	-0.02	0.03	0.90	0.90	1.62	-0.99	-164.27	
253	-0.05	0.15	0.93	0.94	3.85	-0.82	-164.98	
254	-0.05	0.21	0.95	0.97	5.64	-0.03	-165.42	
255	-0.05	0.03	0.95	0.95	6.06	-0.06	-164.46	
256	0.01	0.10	0.95	0.95	7.05	-1.18	-162.98	
257	0.05	0.09	0.96	0.96	7.87	-2.13	-162.23	
258	0.07	0.19	0.92	0.94	8.57	-2.74	-162.19	
259	0.09	0.02	0.96	0.96	7.40	-3.33	-162.45	
260	0.12	0.17	0.95	0.97	7.27	-3.90	-162.92	
261	0.12	0.11	0.94	0.95	7.20	-4.04	-163.28	
262	0.05	0.09	0.95	0.95	6.76	-3.66	-163.68	
263	0.02	0.16	0.96	0.98	6.43	-2.63	-164.70	
264	0.00	0.13	0.93	0.94	5.98	-1.60	-165.13	
265	0.01	0.12	0.92	0.93	6.04	-0.67	-165.07	
266	-0.02	0.14	0.95	0.96	6.94	0.31	-164.73	
267	-0.05	0.19	0.97	0.99	7.48	1.16	-164.49	
268	-0.03	0.13	0.95	0.96	7.36	1.68	-164.60	
