Time	Ax	Ay	Az	Asum	gx	gy	gz
50	-0.14	-0.92	-0.09	0.93	-107.76	30.46	152.44	
51	-0.25	-0.93	-0.11	0.97	-108.26	33.85	149.00	
52	-0.19	-0.97	-0.06	0.99	-108.63	36.61	146.96	
53	-0.14	-0.94	-0.09	0.96	-109.04	36.32	147.72	
54	-0.18	-0.95	-0.11	0.97	-109.33	34.71	149.23	
55	-0.20	-1.00	-0.15	1.04	-109.84	32.80	151.04	
56	-0.18	-1.04	-0.08	1.06	-109.76	31.89	151.99	
57	-0.13	-1.01	0.01	1.02	-108.55	31.55	151.93	
58	-0.20	-0.98	0.06	1.00	-106.64	32.30	150.14	
59	-0.21	-1.16	-0.07	1.18	-105.26	32.41	149.21	
60	-0.23	-1.08	-0.23	1.12	-105.62	31.46	150.21	
61	-0.00	-0.88	0.05	0.88	-104.02	31.61	150.72	
62	-0.09	-0.92	-0.21	0.95	-103.68	27.54	153.05	
63	-0.02	-0.92	-0.36	0.99	-105.15	21.73	155.79	
64	-0.13	-1.05	-0.36	1.12	-106.64	19.20	157.08	
65	-0.11	-0.98	-0.19	1.01	-106.93	18.03	158.37	
66	0.03	-0.85	-0.20	0.87	-107.22	14.58	162.06	
67	0.04	-0.86	-0.26	0.90	-108.93	9.98	166.58	
68	-0.04	-0.82	-0.24	0.85	-110.85	8.71	167.89	
69	0.00	-0.82	-0.27	0.87	-112.82	9.12	168.59	
70	-0.03	-0.56	-0.20	0.59	-114.41	11.21	168.88	
71	-0.27	-0.76	-0.19	0.83	-116.74	15.68	169.05	
72	0.07	-0.61	-0.38	0.73	-117.99	18.57	173.18	
73	0.29	-0.69	-0.31	0.81	-118.85	18.38	176.31	
74	-0.34	-1.04	-0.15	1.10	-119.00	22.23	175.52	
75	0.12	-0.99	0.19	1.02	-115.48	27.17	175.27	
76	0.13	-1.11	0.08	1.12	-110.12	32.74	173.88	
77	-0.08	-1.08	-0.46	1.17	-111.46	35.89	172.90	
78	-0.22	-0.79	-0.15	0.84	-113.71	37.11	169.84	
79	-0.07	-0.75	-0.20	0.78	-120.66	32.32	172.56	
80	-0.62	-0.50	-0.41	0.89	-135.57	33.08	172.76	
81	0.14	-1.64	-1.38	2.15	-152.31	11.00	175.86	
82	-1.67	-1.18	-0.14	2.05	-165.35	21.87	173.07	
83	0.89	-0.23	-0.26	0.95	-174.45	2.68	173.71	
84	0.07	0.12	-1.06	1.07	179.43	-4.97	171.29	
85	-0.40	-0.00	-2.01	2.05	178.02	-8.70	172.87	
86	-0.75	0.85	0.10	1.14	173.06	13.94	176.29	
87	0.21	0.31	-1.15	1.21	168.36	11.71	177.89	
88	-0.32	0.73	-0.77	1.11	168.56	15.96	179.65	
89	-0.87	0.45	-1.21	1.56	170.12	25.18	179.69	
90	0.40	1.45	0.56	1.61	150.91	19.35	177.71	
91	0.06	0.65	-1.75	1.86	152.10	13.88	176.38	
92	-0.12	0.54	0.02	0.55	151.96	18.95	177.23	
93	-0.46	0.40	-0.60	0.85	149.78	21.20	173.13	
94	-0.22	0.31	-0.84	0.92	152.24	21.47	172.17	
95	-0.40	0.29	-1.16	1.26	155.55	17.66	171.02	
96	-0.32	0.19	-1.00	1.07	158.19	13.42	171.02	
97	-0.21	0.11	-0.97	0.99	160.57	9.89	171.47	
98	-0.14	0.08	-0.96	0.97	162.14	6.43	171.82	
99	-0.13	0.06	-1.05	1.06	164.59	4.85	171.92	
100	-0.02	0.02	-1.18	1.18	166.96	2.51	171.89	
101	-0.07	-0.05	-1.00	1.00	169.49	1.28	172.18	
102	-0.07	-0.00	-1.07	1.07	170.47	0.42	172.32	
103	-0.09	0.02	-0.99	1.00	171.34	-0.19	172.56	
104	0.00	-0.02	-1.09	1.10	172.44	-1.23	172.44	
105	-0.00	-0.02	-1.09	1.09	173.03	-1.46	172.40	
106	-0.01	-0.02	-1.05	1.05	173.16	-1.35	172.40	
107	-0.01	-0.02	-1.05	1.05	173.27	-1.10	172.42	
108	-0.01	-0.01	-1.05	1.05	173.43	-0.79	172.43	
109	-0.02	-0.02	-1.06	1.06	173.57	-0.52	172.47	
110	-0.02	-0.01	-1.06	1.06	173.65	-0.31	172.51	
111	-0.02	-0.01	-1.04	1.04	173.85	-0.04	172.53	
112	-0.02	-0.01	-1.06	1.06	174.07	0.14	172.56	
113	-0.00	-0.02	-1.06	1.06	174.23	0.17	172.54	
114	-0.02	-0.01	-1.04	1.04	174.30	0.22	172.50	
115	0.04	0.01	-1.04	1.04	174.34	0.04	172.39	
116	-0.16	-0.10	-1.23	1.25	174.71	0.60	172.27	
117	-0.03	0.00	-1.06	1.06	174.55	1.17	172.02	
118	-0.05	0.02	-1.08	1.08	174.56	1.77	171.78	
119	-0.05	0.00	-1.06	1.06	174.99	2.17	171.65	
120	-0.07	0.00	-1.03	1.03	175.53	2.39	171.54	
121	-0.06	-0.01	-1.05	1.05	175.98	2.43	171.43	
122	-0.03	0.00	-1.04	1.04	176.21	2.25	171.31	
123	-0.08	-0.01	-1.11	1.12	176.26	2.37	171.13	
124	-0.09	-0.04	-1.08	1.09	176.54	2.83	170.95	
125	-0.09	-0.03	-1.06	1.06	176.96	3.52	170.82	
126	-0.10	-0.13	-1.08	1.09	178.62	4.96	170.93	
127	-0.13	-0.03	-1.00	1.01	179.62	6.61	170.67	
128	-0.18	-0.07	-1.06	1.07	-179.25	7.14	171.22	
129	-0.11	0.04	-0.93	0.94	-178.81	6.34	173.43	
130	0.02	-0.07	-1.17	1.17	172.70	2.15	-179.02	
131	0.27	-0.09	-1.30	1.33	171.09	-0.36	-176.43	
132	-0.21	0.59	-0.92	1.11	171.21	2.39	-177.88	
133	-0.03	0.01	-1.06	1.07	172.82	3.13	-178.55	
134	-0.07	0.06	-1.01	1.02	172.54	3.03	-179.13	
135	-0.07	0.10	-0.96	0.97	172.01	2.10	-179.48	
136	-0.04	0.06	-1.09	1.09	172.35	2.15	-179.60	
137	0.04	0.13	-1.04	1.05	172.76	2.13	-179.81	
138	-0.20	-0.02	-1.10	1.12	173.41	3.66	178.56	
139	-0.14	-0.39	-1.10	1.17	177.72	5.83	174.86	
140	0.06	0.19	-1.19	1.20	174.42	4.26	174.31	
141	-0.11	0.04	-1.00	1.01	173.75	5.36	174.21	
142	-0.11	0.06	-1.03	1.04	173.37	5.68	174.39	
143	-0.13	0.09	-1.10	1.11	172.50	6.26	174.57	
144	-0.10	0.06	-1.02	1.03	172.10	6.78	175.27	
145	-0.16	0.13	-1.05	1.07	170.78	8.11	175.74	
146	-0.15	-0.02	-0.98	0.99	171.64	7.50	175.80	
147	-0.15	0.04	-1.03	1.04	174.67	6.70	175.29	
148	-0.05	0.02	-0.97	0.97	178.69	4.91	176.83	
149	-0.06	-0.05	-1.07	1.07	179.43	3.95	178.19	
150	-0.02	-0.00	-1.10	1.10	178.99	3.94	178.13	
151	-0.08	-0.02	-1.07	1.08	178.23	4.43	178.63	
152	-0.09	0.02	-1.08	1.09	176.39	4.71	179.60	
153	-0.09	0.01	-1.07	1.07	175.98	4.73	179.80	
154	-0.10	0.01	-1.04	1.05	176.50	5.13	179.62	
155	-0.12	0.02	-1.07	1.08	177.02	5.70	179.26	
156	-0.12	0.03	-1.05	1.06	177.95	6.23	178.73	
157	-0.14	0.01	-1.00	1.01	-179.81	6.38	178.21	
158	-0.13	-0.06	-1.04	1.05	-179.41	6.60	178.29	
159	-0.11	-0.06	-1.08	1.09	-179.60	6.75	178.56	
160	-0.10	-0.10	-1.01	1.01	-178.96	6.86	178.49	
161	-0.10	-0.04	-1.00	1.01	-179.86	7.05	177.46	
162	-0.13	0.01	-1.03	1.04	176.78	7.57	177.52	
163	-0.16	0.04	-1.07	1.08	175.97	8.04	177.48	
164	-0.15	0.01	-1.06	1.07	176.32	8.16	177.26	
165	-0.15	-0.01	-1.06	1.07	178.11	7.98	176.39	
166	-0.13	0.01	-1.14	1.15	179.15	7.94	175.53	
167	-0.20	0.01	-0.96	0.98	177.33	10.82	176.39	
168	-0.27	-0.02	-0.93	0.97	177.21	14.93	176.22	
169	-0.26	0.04	-0.97	1.01	176.76	15.23	176.10	
170	-0.30	0.01	-1.02	1.06	176.61	15.71	176.05	
171	-0.31	0.02	-1.02	1.07	176.47	15.70	176.01	
172	-0.29	0.02	-0.99	1.03	176.08	15.94	176.20	
173	-0.22	0.01	-0.96	0.98	174.99	16.20	176.84	
174	-0.38	0.09	-1.09	1.16	173.57	18.12	176.27	
175	-0.31	0.06	-0.93	0.98	173.23	18.27	175.90	
176	-0.37	0.08	-1.00	1.07	172.91	18.75	175.87	
177	-0.36	0.08	-1.02	1.09	172.78	18.82	175.59	
178	-0.38	0.10	-1.03	1.11	173.06	18.73	175.28	
179	-0.35	0.03	-0.99	1.05	174.48	17.77	174.79	
180	-0.26	0.02	-1.06	1.09	177.65	15.68	173.73	
181	-0.29	-0.01	-0.98	1.02	-179.78	14.04	172.18	
182	-0.23	-0.05	-1.03	1.06	-178.46	12.73	171.23	
183	-0.20	-0.09	-1.02	1.05	-177.99	12.20	170.36	
184	-0.30	-0.07	-1.04	1.09	-177.97	12.28	169.65	
185	-0.23	-0.11	-1.12	1.15	-177.07	11.14	169.42	
186	-0.10	-0.13	-0.99	1.01	-173.59	6.25	168.58	
187	-0.08	-0.17	-1.03	1.05	-172.03	4.00	168.64	
188	-0.05	-0.19	-1.04	1.06	-170.99	2.37	168.50	
189	-0.03	-0.20	-1.03	1.05	-169.94	0.83	168.47	
